QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20171,03464683,19,0,1,975,D,195,D,,A,585,D,150,D,,A,,A,780,D,105,D,,A,,A,,A,,A
20171,03464693,42,0,1,1300,D,260,D,,A,520,D,30,D,,A,,A,1040,D,120,D,,A,,A,,A,,A
20171,03464713,25,0,1,3900,D,975,D,,A,975,D,0,D,,A,,A,2925,D,90,D,,A,,A,,A,,A
20171,03464733,14,0,1,390,D,65,D,,A,234,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20171,03464753,27,0,1,2106,F,,A,,A,672,F,0,D,,A,,A,1697,F,0,D,,A,,A,,A,,A
20171,03464763,48,0,1,2080,D,390,D,650,D,65,D,6,D,,A,,A,1690,D,6,D,,A,,A,,A,,A
20171,03464783,27,0,1,650,D,65,D,130,D,260,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20171,03464813,23,0,1,2600,D,520,D,260,D,650,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20171,03464843,30,0,1,1560,D,585,D,,A,390,D,0,D,,A,,A,975,D,0,D,14,D,182,D,,A,,A
20171,03464913,24,0,1,2600,D,650,D,,A,650,D,150,D,,A,,A,1950,D,150,D,,A,,A,,A,,A
20171,03464923,23,0,1,780,D,130,D,,A,650,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03464933,33,0,1,1560,D,325,D,,A,1300,D,240,D,,A,,A,1235,D,180,D,21,D,273,D,,A,,A
20171,03464943,36,0,1,2600,D,650,D,,A,0,D,0,D,,A,,A,1950,D,60,D,,A,,A,,A,,A
20171,03464963,38,0,1,1235,D,65,D,,A,260,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20171,03464983,53,0,1,975,D,195,D,,A,650,D,150,D,,A,,A,780,D,60,D,,A,,A,,A,,A
20171,03464993,34,0,1,2600,D,130,D,,A,195,D,0,D,,A,240,D,2470,D,0,D,,A,,A,,A,,A
20171,03465013,17,0,1,1300,D,130,D,390,D,325,D,120,D,,A,,A,1170,D,120,D,,A,,A,,A,,A
20171,03465023,57,0,1,1950,D,195,D,,A,520,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20171,03465033,67,0,1,910,D,195,D,,A,260,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20171,03465053,25,0,1,1040,D,260,D,,A,325,D,0,D,,A,,A,780,D,36,D,50,D,650,D,,A,,A
20171,03465063,108,0,1,3640,D,325,D,,A,975,D,90,D,,A,,A,3315,D,300,D,,A,,A,,A,,A
20171,03465083,44,0,1,780,D,195,D,,A,260,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20171,03465103,43,0,1,1300,D,130,D,,A,650,D,0,D,,A,,A,1170,D,30,D,,A,,A,,A,,A
20171,03465113,60,0,1,3900,D,780,D,,A,1300,D,0,D,,A,315,D,3120,D,0,D,,A,,A,,A,,A
20171,03465123,41,0,1,650,D,186,F,219,F,520,D,300,D,,A,,A,622,F,675,D,,A,,A,,A,,A
20171,03465133,29,0,1,585,D,259,F,,A,0,D,0,D,,A,,A,1025,F,0,D,,A,,A,,A,,A
20171,03465143,60,0,1,1690,D,325,D,,A,130,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20171,03465153,68,0,1,1495,D,195,D,,A,260,D,0,D,,A,,A,1300,D,180,D,,A,,A,,A,,A
20171,03465183,20,0,1,1625,D,325,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20171,03465203,51,0,1,520,D,130,D,,A,390,D,30,D,,A,,A,390,D,45,D,,A,,A,,A,,A
20171,03465213,18,0,1,1625,D,455,D,,A,260,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20171,03465243,24,0,1,2600,D,260,D,,A,1300,D,0,D,,A,,A,2340,D,0,D,40,D,520,D,,A,,A
20171,03465273,95,0,1,3250,D,325,D,,A,2275,D,120,D,,A,,A,2925,D,60,D,,A,,A,,A,,A
20171,03465293,53,0,1,585,D,39,D,,A,260,D,150,D,,A,,A,546,D,150,D,,A,,A,,A,,A
20171,03465303,103,0,1,2600,D,1040,D,,A,585,D,54,D,,A,,A,1560,D,30,D,,A,,A,,A,,A
20171,03465333,19,0,1,1950,D,520,D,,A,455,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20171,03465373,45,0,1,650,D,104,D,,A,650,D,0,D,,A,,A,546,D,0,D,,A,,A,,A,,A
20171,03465413,6,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,24,D,312,D,,A,,A
20171,03465423,32,0,1,1560,D,130,D,520,D,0,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20171,03465453,16,0,1,975,D,0,D,,A,0,D,0,D,,A,,A,975,D,153,F,,A,,A,,A,,A
20171,03465473,57,0,1,1300,D,455,D,,A,910,D,60,D,,A,,A,845,D,300,D,,A,,A,,A,,A
20171,03465503,22,0,1,585,D,78,D,,A,0,D,0,D,,A,,A,507,D,0,D,,A,,A,,A,,A
20171,03465553,57,0,1,1560,D,390,D,,A,585,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20171,03465563,98,0,1,3575,D,975,D,260,D,520,D,0,D,,A,,A,2600,D,255,D,,A,,A,,A,,A
20171,03465573,27,0,1,1040,D,130,D,,A,260,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20171,03465603,51,0,1,1950,D,390,D,390,D,442,D,45,D,,A,,A,1560,D,90,D,,A,,A,,A,,A
20171,03465673,51,0,1,2600,D,1300,D,,A,1300,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20171,03465683,27,0,1,910,D,780,D,,A,325,D,0,D,,A,,A,130,D,0,D,,A,,A,,A,,A
20171,03465713,32,0,1,1950,D,260,D,,A,1040,D,30,D,,A,,A,1690,D,60,D,,A,,A,,A,,A
20171,03465723,43,0,1,1625,D,360,F,437,F,2600,D,165,F,,A,,A,1276,F,172,F,40,D,520,D,,A,,A
20171,03465733,35,0,1,1300,D,0,D,,A,325,D,15,D,,A,,A,1300,D,90,D,,A,,A,,A,,A
20171,03465763,19,0,1,1300,D,325,D,,A,130,D,0,D,,A,,A,975,D,300,D,75,D,975,D,,A,,A
20171,03465783,39,0,1,715,D,195,D,325,D,260,D,150,D,,A,,A,520,D,75,D,,A,,A,,A,,A
20171,03465793,29,0,1,2600,D,390,D,,A,2600,D,60,D,,A,160,D,2210,D,0,D,,A,,A,,A,,A
20171,03465803,22,0,1,1690,D,260,D,,A,325,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20171,03465823,30,0,1,650,D,195,D,260,D,130,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20171,03465833,35,0,1,1300,D,195,D,,A,1950,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20171,03465843,37,0,1,1950,D,260,D,,A,1560,D,0,D,,A,150,D,1690,D,0,D,240,D,3120,D,,A,,A
20171,03465873,40,0,1,1950,D,390,D,,A,195,D,0,D,,A,,A,1560,D,60,D,,A,,A,,A,,A
20171,03465883,65,0,1,2600,D,975,D,,A,520,D,72,D,,A,360,D,1625,D,150,D,,A,,A,,A,,A
20171,03465893,65,0,1,3900,D,1300,D,,A,975,D,0,D,,A,,A,2600,D,120,D,43,D,559,D,,A,,A
20171,03465903,15,0,1,1625,D,130,D,520,D,325,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20171,03465943,22,0,1,910,D,195,D,,A,845,D,150,D,,A,,A,715,D,105,D,,A,,A,,A,,A
20171,03465953,48,0,1,2275,D,325,D,,A,260,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20171,03465963,15,0,1,3250,D,0,D,,A,650,D,0,D,,A,,A,3250,D,0,D,,A,,A,,A,,A
20171,03465983,25,0,1,975,D,0,D,,A,494,D,0,D,,A,,A,975,D,60,D,,A,,A,,A,,A
20171,03465993,28,0,1,780,D,130,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03466003,33,0,1,780,D,260,D,260,D,130,D,120,D,40,D,,A,520,D,330,D,,A,,A,78,D,6,D
20171,03466013,42,0,1,1040,D,65,D,,A,130,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20171,03466043,24,0,1,910,D,130,D,195,D,325,D,150,D,,A,,A,780,D,45,D,,A,,A,,A,,A
20171,03466053,37,0,1,2925,D,1300,D,390,D,130,D,30,D,,A,,A,1625,D,30,D,,A,,A,,A,,A
20171,03466063,33,0,1,2600,D,195,D,,A,260,D,60,D,,A,,A,2405,D,0,D,,A,,A,,A,,A
20171,03466113,37,0,1,1950,D,130,D,,A,520,D,0,D,,A,,A,1820,D,60,D,,A,,A,,A,,A
20171,03466123,33,0,1,1950,D,195,D,,A,0,D,6,D,,A,,A,1755,D,6,D,,A,,A,,A,,A
20171,03466163,41,0,1,910,D,0,D,,A,325,D,0,D,,A,,A,910,D,165,D,,A,,A,,A,,A
20171,03466193,36,0,1,390,D,0,D,325,D,260,D,45,D,,A,,A,390,D,75,D,,A,,A,,A,,A
20171,03466243,35,0,1,3250,D,585,D,,A,195,D,0,D,,A,,A,2665,D,75,D,,A,,A,,A,,A
20171,03466273,64,0,1,2600,D,390,D,,A,650,D,18,D,,A,,A,2210,D,90,D,8,D,104,D,13,D,1,D
20171,03466283,38,0,1,1040,D,260,D,,A,520,D,450,D,,A,,A,780,D,480,D,,A,,A,,A,,A
20171,03466313,37,0,1,1300,D,0,D,,A,260,D,90,D,,A,,A,1300,D,90,D,,A,,A,,A,,A
20171,03466333,21,0,1,845,D,208,D,195,D,0,D,0,D,,A,,A,637,D,0,D,,A,,A,,A,,A
20171,03466353,13,0,1,1300,D,520,D,,A,0,D,0,D,,A,,A,780,D,15,D,,A,,A,,A,,A
20171,03466363,44,0,1,2600,D,520,D,,A,390,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20171,03466413,25,0,1,1040,D,130,D,,A,390,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20171,03466443,33,0,1,1950,D,0,D,650,D,2600,D,225,D,,A,360,D,1950,D,240,D,,A,,A,,A,,A
20171,03466453,55,0,1,1430,D,260,D,,A,195,D,30,D,,A,,A,1170,D,45,D,,A,,A,,A,,A
20171,03466473,41,0,1,3250,D,650,D,,A,650,D,120,D,,A,156,D,2600,D,840,D,,A,,A,,A,,A
20171,03466483,34,0,1,1300,D,455,D,,A,455,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20171,03466493,36,0,1,1625,D,650,D,,A,975,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20171,03466503,42,0,1,1560,D,520,D,,A,390,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20171,03466523,38,0,1,1950,D,169,D,,A,2600,D,0,D,,A,,A,1781,D,150,D,,A,,A,,A,,A
20171,03466533,24,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20171,03466553,27,0,1,1690,D,325,D,,A,1300,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20171,03466563,32,0,1,1950,D,260,D,,A,1300,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20171,03466573,34,0,1,1300,D,650,D,39,D,650,D,300,D,,A,,A,650,D,120,D,,A,,A,78,D,6,D
20171,03466593,22,0,1,1300,D,195,D,650,D,1950,D,600,D,,A,,A,1105,D,300,D,,A,,A,,A,,A
20171,03466603,25,0,1,3900,D,650,D,,A,0,D,0,D,,A,,A,3250,D,0,D,40,D,520,D,,A,,A
20171,03466683,57,0,1,2600,D,650,D,,A,260,D,0,D,,A,,A,1950,D,0,D,70,D,910,D,650,D,50,D
20171,03466703,19,0,1,780,D,260,D,,A,130,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20171,03466733,41,0,1,1300,D,0,D,,A,260,D,300,D,,A,,A,1300,D,180,D,,A,,A,,A,,A
20171,03466773,90,0,1,1430,D,325,D,,A,715,D,165,D,,A,,A,1105,D,60,D,,A,,A,,A,,A
20171,03466823,31,0,1,1040,D,260,D,,A,390,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20171,03466853,39,0,1,1820,D,390,D,,A,260,D,180,D,,A,,A,1430,D,210,D,,A,,A,,A,,A
20171,03466893,29,0,1,390,D,195,D,,A,260,D,0,D,,A,,A,195,D,0,D,,A,,A,,A,,A
20171,03466913,23,0,1,1950,D,130,D,650,D,975,D,0,D,,A,,A,1820,D,0,D,45,D,585,D,,A,,A
20171,03466923,48,0,1,3900,D,975,D,,A,1300,D,0,D,,A,,A,2925,D,0,D,,A,,A,1300,D,100,D
20171,03466963,55,0,1,845,D,0,D,,A,130,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20171,03466973,44,0,1,1040,D,390,D,,A,780,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03466993,42,0,1,1950,D,130,D,,A,325,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20171,03467013,69,0,1,1625,D,0,D,,A,585,D,0,D,,A,,A,1625,D,60,D,77,D,1001,D,,A,,A
20171,03467023,42,0,1,975,D,195,D,650,D,260,D,0,D,3125,D,,A,780,D,30,D,50,D,650,D,,A,,A
20171,03467053,20,0,1,780,D,65,D,,A,780,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20171,03467103,16,0,1,774,F,,A,,A,343,F,113,F,,A,,A,622,F,93,F,,A,,A,,A,,A
20171,03467113,23,0,1,390,D,65,D,65,D,260,D,0,D,,A,,A,325,D,30,D,,A,,A,195,D,15,D
20171,03467173,44,0,1,3250,D,650,D,,A,1300,D,150,D,,A,,A,2600,D,120,D,,A,,A,,A,,A
20171,03467213,35,0,1,1300,D,130,D,,A,1950,D,0,D,,A,,A,1170,D,300,D,65,D,845,D,,A,,A
20171,03467223,50,0,1,780,D,130,D,,A,1300,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03467263,53,0,1,260,D,0,D,,A,1950,D,150,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20171,03467283,20,0,1,468,D,130,D,,A,130,D,0,D,,A,,A,338,D,0,D,,A,,A,,A,,A
20171,03467313,25,0,1,650,D,65,D,,A,65,D,0,D,,A,,A,585,D,30,D,,A,,A,,A,,A
20171,03467333,37,0,1,650,D,195,D,,A,130,D,60,D,,A,,A,455,D,60,D,,A,,A,,A,,A
20171,03467353,72,0,1,1300,D,0,D,,A,780,D,0,D,,A,,A,1300,D,30,D,,A,,A,,A,,A
20171,03467363,26,0,1,1443,D,0,D,,A,650,D,0,D,,A,,A,1443,D,0,D,,A,,A,,A,,A
20171,03467383,20,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20171,03467403,37,0,1,1625,D,460,F,440,F,455,D,6,D,,A,,A,2044,F,6,D,,A,,A,,A,,A
20171,03467413,43,0,1,1560,D,260,D,,A,780,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20171,03467423,39,0,1,1950,D,464,F,,A,520,D,0,D,,A,,A,1881,F,60,D,,A,,A,,A,,A
20171,03467483,42,0,1,1300,D,520,D,,A,260,D,120,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20171,03467503,31,0,1,3900,D,1300,D,,A,1300,D,600,D,,A,,A,2600,D,600,D,,A,,A,,A,,A
20171,03467513,37,0,1,2600,D,390,D,,A,650,D,0,D,,A,,A,2210,D,150,D,,A,,A,,A,,A
20171,03467533,30,0,1,0,D,,A,,A,260,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20171,03467543,40,0,1,1625,D,325,D,,A,65,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20171,03467593,55,0,1,1040,D,0,D,104,D,2470,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20171,03467623,67,0,1,3250,D,650,D,,A,325,D,60,D,,A,120,D,2600,D,60,D,,A,,A,,A,,A
20171,03467653,24,0,1,1560,D,260,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20171,03467673,33,0,1,1300,D,325,D,,A,650,D,0,D,,A,50,D,975,D,240,D,,A,,A,,A,,A
20171,03467703,29,0,1,975,D,455,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20171,03467713,23,0,1,520,D,130,D,,A,130,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20171,03467763,18,0,1,650,D,130,D,,A,650,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20171,03467803,31,0,1,2600,D,325,D,,A,975,D,0,D,,A,,A,2275,D,60,D,,A,,A,,A,,A
20171,03467843,75,0,1,2080,D,780,D,,A,1040,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20171,03467853,45,0,1,3250,D,0,D,,A,260,D,0,D,,A,,A,3250,D,30,D,,A,,A,364,D,28,D
20171,03467863,26,0,1,780,D,65,D,,A,260,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20171,03467893,37,0,1,1300,D,260,D,,A,260,D,30,D,,A,,A,1040,D,150,D,25,D,325,D,,A,,A
20171,03467953,28,0,1,1300,D,130,D,,A,260,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20171,03467983,15,0,1,1300,D,285,F,,A,499,F,0,D,,A,,A,1025,F,0,D,,A,,A,,A,,A
20171,03467993,34,0,1,1300,D,260,D,650,D,1300,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20171,03468023,30,0,1,1300,D,520,D,,A,520,D,0,D,,A,,A,780,D,150,D,35,D,455,D,,A,,A
20171,03468053,60,0,1,650,D,195,D,1300,D,65,D,150,D,,A,,A,455,D,60,D,,A,,A,,A,,A
20171,03468063,49,0,1,910,D,260,D,455,D,780,D,0,D,,A,,A,650,D,0,D,20,D,260,D,,A,,A
20171,03468163,68,0,1,2600,D,975,D,,A,299,D,0,D,,A,,A,1625,D,45,D,,A,,A,,A,,A
20171,03468173,64,0,1,2275,D,650,D,,A,975,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20171,03468203,65,0,1,2600,D,390,D,,A,975,D,45,D,325,D,,A,2210,D,120,D,,A,,A,,A,,A
20171,03468213,27,0,1,1040,D,130,D,,A,520,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20171,03468263,50,0,1,1950,D,650,D,,A,1300,D,0,D,,A,,A,1300,D,360,D,,A,,A,,A,,A
20171,03468313,57,0,1,3250,D,0,D,,A,1560,D,225,D,,A,360,D,3250,D,225,D,,A,,A,,A,,A
20171,03468353,47,0,1,1300,D,130,D,,A,650,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20171,03468363,39,0,1,650,D,104,D,,A,39,D,0,D,,A,,A,546,D,0,D,,A,,A,,A,,A
20171,03468413,33,0,1,1300,D,0,D,,A,390,D,375,D,,A,,A,1300,D,225,D,,A,,A,,A,,A
20171,03468423,22,0,1,1300,D,130,D,,A,0,D,0,D,,A,,A,1170,D,60,D,10,D,130,D,,A,,A
20171,03468433,18,0,1,1300,D,260,D,,A,672,F,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20171,03468453,26,0,1,780,D,130,D,,A,650,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03468483,17,0,1,1040,D,195,D,,A,0,D,0,D,30,D,,A,845,D,0,D,15,D,195,D,,A,,A
20171,03468503,20,0,1,325,D,65,D,,A,0,D,0,D,,A,,A,260,D,90,D,,A,,A,,A,,A
20171,03468563,26,0,1,863,F,,A,,A,496,F,0,D,,A,,A,672,F,0,D,,A,,A,,A,,A
20171,03468573,32,0,1,1560,D,195,D,,A,520,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20171,03468583,28,0,1,1170,D,0,D,,A,0,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20171,03468593,34,0,1,2600,D,390,D,,A,910,D,60,D,,A,,A,2210,D,144,D,,A,,A,,A,,A
20171,03468673,27,0,1,1300,D,325,D,130,D,130,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20171,03468713,54,0,1,1144,D,260,D,,A,559,D,30,D,,A,45,D,884,D,15,D,,A,,A,,A,,A
20171,03468723,63,0,1,1950,D,65,D,,A,520,D,0,D,,A,,A,1885,D,0,D,,A,,A,,A,,A
20171,03468733,34,0,1,1300,D,208,D,,A,1040,D,6,D,,A,104,D,1092,D,75,D,,A,,A,,A,,A
20171,03468743,45,0,1,1300,D,0,D,,A,650,D,0,D,,A,,A,1300,D,0,D,,A,,A,325,D,25,D
20171,03468763,39,0,1,1300,D,0,D,,A,1040,D,0,D,,A,,A,1300,D,300,D,,A,,A,,A,,A
20171,03468773,22,0,1,1300,D,195,D,,A,650,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20171,03468793,48,0,1,1469,D,325,D,,A,650,D,90,D,,A,95,D,1144,D,90,D,,A,,A,,A,,A
20171,03468803,20,0,1,2600,D,325,D,,A,650,D,60,D,,A,,A,2275,D,150,D,20,D,260,D,,A,,A
20171,03468823,10,0,1,650,D,0,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03468853,41,0,1,975,D,65,D,,A,1300,D,240,D,,A,,A,910,D,45,D,,A,,A,,A,,A
20171,03468893,28,0,1,715,D,65,D,,A,0,D,0,D,,A,,A,650,D,60,D,,A,,A,,A,,A
20171,03468913,30,0,1,1625,D,0,D,,A,0,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20171,03468943,40,0,1,975,D,0,D,,A,0,D,0,D,,A,,A,975,D,60,D,,A,,A,,A,,A
20171,03468963,53,0,1,7800,D,650,D,,A,6500,D,0,D,,A,540,D,7150,D,0,D,,A,,A,,A,,A
20171,03468973,39,0,1,1300,D,390,D,,A,260,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20171,03468983,47,0,1,2600,D,440,F,260,D,390,D,93,F,,A,240,D,1616,F,143,F,,A,,A,,A,,A
20171,03469013,43,0,1,2600,D,325,D,,A,975,D,0,D,,A,138,D,2275,D,0,D,,A,,A,,A,,A
20171,03469033,83,0,1,1300,D,325,D,,A,520,D,90,D,,A,,A,975,D,90,D,40,D,520,D,,A,,A
20171,03469043,84,0,1,1495,D,260,D,,A,910,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20171,03469083,29,0,1,910,D,130,D,,A,0,D,0,D,,A,,A,780,D,240,D,10,D,130,D,,A,,A
20171,03469093,59,0,1,650,D,260,D,,A,65,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20171,03469113,35,0,1,1040,D,260,D,,A,0,D,0,D,,A,,A,780,D,30,D,83,D,1079,D,,A,,A
20171,03469123,27,0,1,1950,D,195,D,,A,0,D,0,D,,A,,A,1755,D,0,D,10,D,130,D,,A,,A
20171,03469133,47,0,1,1950,D,390,D,413,F,65,D,0,D,,A,,A,1560,D,60,D,,A,,A,,A,,A
20171,03469143,25,0,1,1950,D,494,D,,A,650,D,75,D,,A,,A,1456,D,240,D,,A,,A,,A,,A
20171,03469153,55,0,1,1040,D,390,D,260,D,780,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03469173,72,0,1,1625,D,390,D,,A,780,D,120,D,936,D,,A,1235,D,360,D,35,D,455,D,,A,,A
20171,03469183,19,0,1,1300,D,390,D,,A,390,D,0,D,,A,,A,910,D,60,D,,A,,A,,A,,A
20171,03469193,40,0,1,1300,D,650,D,,A,325,D,0,D,,A,19,D,650,D,0,D,,A,,A,,A,,A
20171,03469204,52,0,1,3250,D,780,D,650,D,1040,D,150,D,,A,150,D,2470,D,180,D,,A,,A,,A,,A
20171,03469243,14,0,1,1300,D,130,D,,A,520,D,90,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20171,03469253,29,0,1,1300,D,195,D,,A,780,D,60,D,,A,,A,1105,D,45,D,,A,,A,,A,,A
20171,03469293,28,0,1,780,D,65,D,,A,130,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20171,03469303,34,0,1,2600,D,26,D,,A,650,D,75,D,,A,,A,2574,D,180,D,,A,,A,,A,,A
20171,03469313,38,0,1,1047,F,,A,195,D,390,D,0,D,,A,,A,842,F,0,D,,A,,A,,A,,A
20171,03469323,44,0,1,2600,D,520,D,390,D,650,D,60,D,,A,56,D,2080,D,60,D,,A,,A,,A,,A
20171,03469343,24,0,1,650,D,260,D,,A,520,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20171,03469353,50,0,1,1950,D,260,D,,A,520,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20171,03469373,25,0,1,1300,D,325,D,,A,520,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20171,03469393,25,0,1,975,D,130,D,,A,260,D,0,D,,A,,A,845,D,240,D,,A,,A,,A,,A
20171,03469403,28,0,1,975,D,260,D,,A,0,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20171,03469413,37,0,1,1625,D,130,D,,A,390,D,30,D,,A,,A,1495,D,240,D,,A,,A,,A,,A
20171,03469424,6,0,1,208,D,143,D,,A,0,D,0,D,1138,D,,A,65,D,0,D,11,D,143,D,,A,,A
20171,03469453,29,0,1,780,D,260,D,,A,260,D,0,D,,A,,A,520,D,0,D,,A,,A,260,D,20,D
20171,03469463,75,0,1,806,D,156,D,,A,780,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03469483,26,0,1,910,D,0,D,169,D,390,D,0,D,,A,,A,910,D,0,D,50,D,650,D,,A,,A
20171,03469493,58,0,1,2600,D,130,D,0,D,1625,D,90,D,,A,50,D,2470,D,180,D,,A,,A,,A,,A
20171,03469503,32,0,1,1690,D,260,D,,A,650,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20171,03469533,40,0,1,2600,D,650,D,520,D,975,D,150,D,,A,40,D,1950,D,120,D,,A,,A,260,D,20,D
20171,03469593,71,0,1,1950,D,390,D,,A,520,D,75,D,,A,200,D,1560,D,60,D,,A,,A,39,D,3,D
20171,03469613,32,0,1,1300,D,195,D,,A,260,D,150,D,,A,,A,1105,D,150,D,,A,,A,,A,,A
20171,03469623,75,0,1,1950,D,520,D,,A,520,D,60,D,,A,,A,1430,D,300,D,,A,,A,,A,,A
20171,03469633,27,0,1,650,D,325,D,130,D,260,D,0,D,10140,D,,A,325,D,0,D,,A,,A,,A,,A
20171,03469643,22,0,1,1235,D,195,D,260,D,650,D,0,D,,A,,A,1040,D,180,D,25,D,325,D,,A,,A
20171,03469663,42,0,1,1300,D,325,D,,A,195,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20171,03469713,47,0,1,1950,D,325,D,,A,0,D,0,D,,A,,A,1625,D,150,D,,A,,A,,A,,A
20171,03469723,36,0,1,689,D,39,D,,A,65,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20171,03469793,52,0,1,2600,D,260,D,,A,520,D,30,D,,A,,A,2340,D,150,D,,A,,A,,A,,A
20171,03469813,14,0,1,1515,F,,A,522,F,752,F,162,F,,A,,A,1239,F,153,F,,A,,A,,A,,A
