QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOH,PROP0NOH,OWNYH,OWNYH_,PAIDLOAN,PAID_OAN,PRIMPLUS,PRIM_LUS,JINTPDX,JINTPDX_,JLCPRINX,JLCP_INX,LOAN_NOH,LOAN0NOH,TOTOWED,TOTOWED_
20172,03551953,17,0,5,01,D,100,D,1,D,0.0550,D,684,D,47488,T,01,D,49775,D
20172,03552143,38,0,5,01,D,100,D,1,D,0.0550,D,135,D,954,D,01,D,9813,D
20172,03552213,10,0,5,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03552583,19,0,5,01,D,100,D,1,D,0.0550,D,85,D,20,D,01,D,6200,D
20172,03553263,18,0,5,01,D,100,D,2,D,0.0550,D,4,F,296,F,01,D,300,F
20172,03553273,21,0,5,01,D,100,D,2,D,0.0550,D,136,F,-16,F,01,D,9900,F
20172,03553643,24,0,5,01,D,100,D,1,D,0.0550,D,688,D,872,D,01,D,50000,D
20172,03553733,12,0,5,01,D,100,D,1,D,0.0550,D,206,D,294,D,01,D,15000,D
20172,03554173,21,0,5,01,D,100,D,1,D,0.0550,D,124,D,8276,D,01,D,9000,D
20172,03554623,20,0,5,01,D,100,D,1,D,0.0550,D,495,D,105,D,01,D,36000,D
20172,03555123,23,0,5,01,D,100,D,1,D,0.0550,D,1079,D,2521,D,01,D,78444,D
20172,03555383,27,0,5,02,D,200,D,2,D,0.0550,D,,A,,A,01,D,100000,D
20172,03555563,13,0,5,01,D,100,D,1,D,0.0550,D,620,F,735,F,01,D,45126,F
20172,03566972,18,0,5,01,D,100,D,1,D,0.0550,D,234,D,-89,D,01,D,17000,D
20172,03568502,24,0,5,01,D,100,D,1,D,0.0550,D,784,D,4016,D,01,D,57000,D
20172,03568582,31,0,5,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03569582,21,0,1,01,D,100,D,1,D,0.0550,D,729,F,3771,F,01,D,53000,F
20172,03570902,38,0,5,01,D,100,D,1,D,0.0550,D,1499,D,2362,D,01,D,109000,D
20172,03571362,25,0,5,01,D,100,D,,C,0.0550,D,440,F,1060,F,01,D,32000,F
20172,03572192,24,0,5,01,D,100,D,1,D,0.0550,D,1856,D,1144,D,01,D,135000,D
20172,03572282,50,0,5,01,D,100,D,1,D,0.0550,D,110,D,490,D,01,D,8000,D
20172,03572722,17,0,5,01,D,100,D,1,D,0.0550,D,2448,D,1746,D,01,D,178000,D
20172,03572912,20,0,1,01,D,100,D,1,D,0.0550,D,41,D,2959,D,01,D,3000,D
20172,03573302,19,0,5,01,D,100,D,1,D,0.0550,D,261,D,1439,D,01,D,19000,D
20172,03573352,14,0,5,01,D,100,D,1,D,0.0550,D,248,D,1118,D,01,D,18000,D
20172,03573642,11,0,5,01,D,100,D,1,D,0.0550,D,1155,D,-285,D,01,D,84000,D
20172,03573772,8,0,5,01,D,100,D,1,D,0.0550,D,1,F,1745,F,01,D,100,F
20172,03573962,24,0,5,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03574092,11,0,1,01,D,100,D,1,D,0.0550,D,41,D,2959,D,01,D,3000,D
20172,03575012,42,0,5,01,D,100,D,1,D,0.0550,D,250,D,1490,D,01,D,18187,D
20172,03575982,25,0,5,01,D,100,D,1,D,0.0550,D,303,D,168,D,01,D,22000,D
20172,03576862,15,0,5,01,D,100,D,1,D,0.0550,D,729,D,3771,D,01,D,53000,D
20172,03577092,20,0,5,01,D,100,D,1,D,0.0550,D,1238,D,3333,D,01,D,90000,D
20172,03587822,25,0,5,01,D,100,D,1,D,0.0550,D,619,D,2021,D,01,D,45000,D
20172,03588282,21,0,5,01,D,100,D,1,D,0.0550,D,296,D,352,D,01,D,21500,D
20172,03588452,24,0,5,01,D,100,D,1,D,0.0550,D,1306,D,-371,D,01,D,95000,D
20172,03589122,66,0,5,01,D,100,D,1,D,0.0550,D,4318,D,-968,D,01,D,270560,T
20172,03589492,25,0,5,01,D,100,D,1,D,0.0550,D,481,D,1019,D,01,D,35000,D
20172,03589722,25,0,5,01,D,100,D,1,D,0.0550,D,550,D,50,D,01,D,40000,D
20172,03590072,34,0,5,01,D,100,D,1,D,0.0550,D,10,D,740,D,01,D,700,D
20172,03590122,25,0,5,01,D,100,D,1,D,0.0550,D,316,D,134,D,01,D,23000,D
20172,03590192,40,0,5,01,D,100,D,1,D,0.0550,D,688,D,1562,D,01,D,50000,D
20172,03590392,26,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03590652,24,0,5,01,D,100,D,1,D,0.0550,D,481,D,44,D,01,D,35000,D
20172,03590832,47,0,5,01,D,100,D,1,D,0.0550,D,69,D,381,D,01,D,5000,D
20172,03591122,52,0,5,01,D,100,D,1,D,0.0550,D,2475,D,47488,T,01,D,180000,D
20172,03591242,19,0,5,01,D,100,D,1,D,0.0550,D,138,D,1362,D,01,D,10000,D
20172,03591972,28,0,5,01,D,100,D,1,D,0.0550,D,110,D,-35,D,01,D,8000,D
20172,03593322,28,0,5,01,D,100,D,1,D,0.0550,D,17,D,175,D,01,D,1200,D
20172,03593992,36,0,5,01,D,100,D,1,D,0.0550,D,8,D,592,D,01,D,600,D
20172,03594022,20,0,5,01,D,100,D,1,D,0.0550,D,550,D,-190,D,01,D,40000,D
20172,03595162,11,0,5,01,D,100,D,1,D,0.0550,D,550,D,200,D,01,D,40000,D
20172,03595242,26,0,5,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,8300,D
20172,03596672,23,0,5,01,D,100,D,1,D,0.0550,D,827,D,1578,D,01,D,60125,D
20172,03597232,14,0,1,01,D,100,D,1,D,0.0550,D,550,F,1169,F,01,D,40000,F
20172,03597352,29,0,1,01,D,100,D,1,D,0.0550,D,26,D,1924,D,01,D,1900,D
20172,03597832,20,0,5,01,D,100,D,1,D,0.0550,D,688,D,209,D,01,D,50000,D
20172,03598092,30,0,5,01,D,100,D,1,D,0.0550,D,310,D,211,D,01,D,22567,D
20172,03599982,32,0,5,01,D,100,D,1,D,0.0550,D,413,D,187,D,01,D,30000,D
20172,03601402,26,0,5,01,D,100,D,1,D,0.0550,D,1348,D,1652,D,01,D,98000,D
20172,03602032,18,0,1,01,D,100,D,1,D,0.0550,D,303,F,168,F,01,D,22000,F
20172,03603172,23,0,5,01,D,100,D,1,D,0.0550,D,344,D,642,D,01,D,25000,D
20172,03603392,23,0,5,01,D,100,D,2,D,0.0550,D,261,F,1439,F,01,D,19000,F
20172,03603512,12,0,5,01,D,100,D,1,D,0.0550,D,3025,D,2075,D,01,D,270560,T
20172,03603582,50,0,5,01,D,100,D,1,D,0.0550,D,1224,D,706,D,01,D,89000,D
20172,03604542,26,0,5,01,D,100,D,2,D,0.0550,D,1128,F,372,F,01,D,82000,F
20172,03604852,40,0,5,01,D,100,D,1,D,0.0550,D,426,D,391,D,01,D,31000,D
20172,03604882,39,0,5,01,D,100,D,1,D,0.0550,D,638,D,-374,D,01,D,46400,D
20172,03604912,25,0,1,01,D,100,D,1,D,0.0550,D,688,F,872,F,01,D,50000,F
20172,03605992,23,0,5,01,D,100,D,1,D,0.0550,D,131,D,2869,D,01,D,9500,D
20172,03606142,51,0,5,01,D,100,D,1,D,0.0550,D,28,D,272,D,01,D,2000,D
20172,03606302,31,0,5,01,D,100,D,1,D,0.0550,D,69,D,4631,D,01,D,5000,D
20172,03607132,19,0,5,01,D,100,D,1,D,0.0550,D,28,D,722,D,01,D,2000,D
20172,03608442,23,0,5,01,D,100,D,1,D,0.0550,D,1155,D,945,D,01,D,84000,D
20172,03608692,23,0,5,01,D,100,D,1,D,0.0550,D,220,D,620,D,01,D,16000,D
20172,03639631,18,0,1,01,D,100,D,1,D,0.0550,D,0,D,0,D,01,D,0,D
20172,03640361,10,0,1,01,D,100,D,1,D,0.0550,D,1650,F,-300,F,01,D,120000,F
20172,03640531,15,0,1,01,D,100,D,1,D,0.0550,D,7,F,477,F,01,D,484,F
20172,03640541,19,0,1,01,D,100,D,1,D,0.0550,D,248,D,-104,D,01,D,18000,D
20172,03640651,18,0,1,01,D,100,D,1,D,0.0550,D,416,D,-28,D,01,D,30231,D
20172,03640741,21,0,1,01,D,100,D,1,D,0.0550,D,1293,D,-168,D,01,D,94000,D
20172,03640781,32,0,1,01,D,100,D,1,D,0.0550,D,188,D,412,D,01,D,13700,D
20172,03640871,38,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03641131,22,0,1,01,D,100,D,1,D,0.0550,D,69,D,81,D,01,D,5000,D
20172,03641191,9,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03641651,9,0,1,01,D,100,D,1,D,0.0550,D,248,F,550,F,01,D,18000,F
20172,03642061,17,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03642341,21,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03642611,28,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03642921,46,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,37000,D
20172,03642991,21,0,1,01,D,100,D,1,D,0.0550,D,206,D,544,D,01,D,15000,D
20172,03643631,28,0,1,01,D,100,D,1,D,0.0550,D,261,F,2139,F,01,D,19000,F
20172,03644301,42,0,1,01,D,100,D,1,D,0.0550,D,839,D,661,D,01,D,61000,D
20172,03644901,32,0,1,01,D,100,D,1,D,0.0550,D,675,D,-255,D,01,D,49096,D
20172,03645091,21,0,1,01,D,100,D,1,D,0.0550,D,83,D,1417,D,01,D,6000,D
20172,03645571,25,0,1,01,D,100,D,1,D,0.0550,D,275,D,4885,D,01,D,20000,D
20172,03646381,26,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03646811,22,0,1,01,D,100,D,1,D,0.0550,D,1650,D,-300,D,01,D,120000,D
20172,03646941,53,0,1,01,D,100,D,1,D,0.0550,D,1650,D,1350,D,01,D,120000,D
20172,03647021,18,0,1,01,D,100,D,1,D,0.0550,D,688,D,-238,D,01,D,50000,D
20172,03648061,19,0,1,01,D,100,D,1,D,0.0550,D,248,D,550,D,01,D,18000,D
20172,03648481,43,0,1,01,D,100,D,1,D,0.0550,D,1911,D,-1647,T,01,D,139000,D
20172,03649351,25,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03649701,15,0,1,01,D,100,D,1,D,0.0550,D,110,F,-35,F,01,D,8000,F
20172,03649761,18,0,1,01,D,100,D,1,D,0.0550,D,963,D,3,D,01,D,70000,D
20172,03649971,7,0,1,01,D,100,D,1,D,0.0550,D,0,F,15,F,01,D,15,F
20172,03650561,16,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,70000,D
20172,03650611,25,0,1,01,D,200,D,1,D,0.0550,D,1031,D,-56,D,01,D,75000,D
20172,03651581,9,0,1,01,D,100,D,1,D,0.0550,D,110,D,1390,D,01,D,8000,D
20172,03651881,24,0,1,01,D,100,D,1,D,0.0550,D,27,D,1922,D,01,D,1949,D
20172,03652051,13,0,1,01,D,100,D,1,D,0.0550,D,963,D,-363,D,01,D,70000,D
20172,03652141,21,0,1,01,D,100,D,1,D,0.0550,D,196,D,2804,D,01,D,14233,D
20172,03652471,21,0,1,01,D,100,D,1,D,0.0550,D,385,D,-85,D,01,D,28000,D
20172,03652681,16,0,1,01,D,100,D,1,D,0.0550,D,399,D,1101,D,01,D,29000,D
20172,03653721,13,0,1,01,D,100,D,1,D,0.0550,D,21,D,279,D,01,D,1500,D
20172,03654601,21,0,1,01,D,100,D,1,D,0.0550,D,2475,F,-675,F,01,D,180000,F
20172,03655231,14,0,1,01,D,100,D,1,D,0.0550,D,220,D,980,D,01,D,16000,D
20172,03655771,13,0,1,01,D,100,D,1,D,0.0550,D,289,D,11,D,01,D,21000,D
20172,03655941,13,0,1,01,D,100,D,1,D,0.0550,D,1691,F,5809,F,01,D,123000,F
20172,03656211,11,0,1,01,D,100,D,1,D,0.0550,D,206,D,499,D,01,D,15000,D
20172,03656851,12,0,1,01,D,100,D,1,D,0.0550,D,385,D,4379,D,01,D,28000,D
20172,03657671,21,0,1,01,D,100,D,1,D,0.0550,D,426,D,924,D,01,D,31000,D
20172,03657901,16,0,1,01,D,100,D,1,D,0.0550,D,8,D,592,D,01,D,600,D
20172,03657901,17,0,1,01,D,100,D,1,D,0.0550,D,4,D,296,D,02,D,300,D
20172,03659711,40,0,1,01,D,100,D,1,D,0.0550,D,371,D,429,D,01,D,27000,D
20172,03659781,18,0,1,01,D,100,D,1,D,0.0550,D,2750,D,3250,D,01,D,270560,T
20172,03660331,19,0,1,01,D,100,D,1,D,0.0550,D,2613,D,-213,D,01,D,190000,D
20172,03662211,23,0,1,01,D,100,D,1,D,0.0550,D,151,D,449,D,01,D,11000,D
20172,03662461,26,0,1,01,D,100,D,1,D,0.0550,D,172,D,12328,D,01,D,12500,D
20172,03662631,13,0,1,01,D,100,D,1,D,0.0550,D,55,F,445,F,01,D,4000,F
20172,03662631,14,0,1,02,D,300,D,1,D,0.0550,D,2,F,137,F,01,D,139,F
20172,03662671,10,0,1,01,D,100,D,1,D,0.0550,D,495,D,855,D,01,D,36000,D
20172,03662821,24,0,1,01,D,100,D,1,D,0.0550,D,1018,D,-358,D,01,D,74000,D
20172,03662941,37,0,1,01,D,100,D,1,D,0.0550,D,715,D,5285,D,01,D,52000,D
20172,03663281,22,0,1,01,D,100,D,1,D,0.0550,D,1241,D,1024,D,01,D,90249,D
20172,03663341,54,0,1,01,D,100,D,1,D,0.0550,D,289,D,161,D,01,D,21000,D
20172,03667061,20,0,1,01,D,100,D,1,D,0.0550,D,413,D,487,D,01,D,30000,D
20172,03667161,9,0,1,01,D,100,D,1,D,0.0550,D,2,D,137,D,01,D,139,D
20172,03668051,36,0,1,01,D,100,D,1,D,0.0550,D,2159,D,1141,D,01,D,157000,D
20172,03669011,22,0,1,01,D,100,D,1,D,0.0550,D,536,D,664,D,01,D,39000,D
20172,03669451,28,0,1,01,D,100,D,1,D,0.0550,D,964,D,536,D,01,D,70100,D
20172,03669951,11,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,0,D
20172,03670011,9,0,1,01,D,100,D,2,D,0.0550,D,,A,,A,01,D,2000,D
20172,03670011,10,0,1,01,D,100,D,1,D,0.0550,D,827,F,1578,F,02,D,60125,F
20172,03670221,17,0,1,01,D,100,D,1,D,0.0550,D,578,D,22,D,01,D,42000,D
20172,03670551,31,0,1,01,D,100,D,1,D,0.0550,D,261,D,2739,D,01,D,19000,D
20172,03670691,16,0,1,01,D,100,D,1,D,0.0550,D,866,D,-116,D,01,D,63000,D
20172,03671331,27,0,1,01,D,100,D,1,D,0.0550,D,55,D,1490,D,01,D,4000,D
20173,03504144,14,0,5,01,D,100,D,1,D,0.0575,D,259,D,-118,D,01,D,18000,D
20173,03504404,44,0,5,01,D,100,D,1,D,0.0575,D,460,F,-10,F,01,D,32000,F
20173,03504754,29,0,5,01,D,100,D,1,D,0.0575,D,266,D,1234,D,01,D,18500,D
20173,03506304,27,0,5,01,D,100,D,1,D,0.0575,D,748,D,420,D,01,D,52000,D
20173,03506784,34,0,5,01,D,100,D,1,D,0.0575,D,58,D,542,D,01,D,4000,D
20173,03507394,42,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03508074,41,0,5,01,D,100,D,1,D,0.0575,D,244,D,356,D,01,D,17000,D
20173,03508414,21,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,18000,D
20173,03508474,36,0,5,01,D,100,D,1,D,0.0575,D,618,D,1482,D,01,D,43000,D
20173,03508954,16,0,1,02,D,200,D,1,D,0.0575,D,217,D,883,D,01,D,15100,D
20173,03508954,17,0,1,03,D,200,D,1,D,0.0575,D,1466,D,874,D,01,D,102000,D
20173,03511004,23,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03511214,20,0,5,01,D,100,D,1,D,0.0575,D,564,D,276,D,01,D,39230,D
20173,03511614,32,0,5,01,D,100,D,1,D,0.0575,D,1423,D,77,D,01,D,99000,D
20173,03511684,37,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03511924,9,0,5,01,D,100,D,1,D,0.0575,D,359,F,151,F,01,D,25000,F
20173,03512824,31,0,5,01,D,100,D,1,D,0.0575,D,1725,D,-438,D,01,D,120000,D
20173,03513064,50,0,5,01,D,100,D,1,D,0.0575,D,2516,D,-716,D,01,D,175000,D
20173,03513154,13,0,5,01,D,100,D,1,D,0.0575,D,819,D,-219,D,01,D,57000,D
20173,03525184,43,0,5,01,D,100,D,1,D,0.0575,D,4327,D,163,D,01,D,270560,T
20173,03525824,21,0,5,01,D,100,D,1,D,0.0575,D,1208,D,292,D,01,D,84000,D
20173,03526454,19,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,270560,T
20173,03526694,15,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,67000,D
20173,03527394,44,0,5,01,D,100,D,1,D,0.0575,D,288,D,5712,D,01,D,20000,D
20173,03529784,20,0,5,01,D,100,D,1,D,0.0575,D,288,F,5712,F,01,D,20000,F
20173,03530324,24,0,5,01,D,100,D,1,D,0.0575,D,20,D,280,D,01,D,1400,D
20173,03532164,34,0,5,01,D,100,D,1,D,0.0575,D,2771,D,1939,D,01,D,192766,D
20173,03532394,20,0,5,01,D,100,D,1,D,0.0575,D,681,D,519,D,01,D,47400,D
20173,03532444,30,0,5,01,D,100,D,1,D,0.0575,D,273,D,927,D,01,D,19000,D
20173,03532684,23,0,5,01,D,100,D,1,D,0.0575,D,29,D,97,D,01,D,2000,D
20173,03532704,28,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,122000,D
20173,03533004,30,0,5,01,D,100,D,1,D,0.0575,D,403,D,947,D,01,D,28000,D
20173,03533714,11,0,5,01,D,100,D,1,D,0.0575,D,29,D,61,D,01,D,2003,D
20173,03534174,19,0,5,01,D,100,D,1,D,0.0575,D,1682,D,6318,D,01,D,117000,D
20173,03534254,36,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03534604,24,0,5,01,D,100,D,1,D,0.0575,D,342,D,303,D,01,D,23791,D
20173,03545534,20,0,5,01,D,100,D,1,D,0.0575,D,789,D,-67,D,01,D,54918,D
20173,03546094,30,0,5,01,D,100,D,1,D,0.0575,D,79,D,1421,D,01,D,5500,D
20173,03546254,19,0,5,01,D,100,D,1,D,0.0575,D,503,D,997,D,01,D,35000,D
20173,03546814,32,0,5,01,D,100,D,1,D,0.0575,D,127,D,773,D,01,D,8800,D
20173,03546834,28,0,5,01,D,100,D,1,D,0.0575,D,1668,D,47488,T,01,D,116000,D
20173,03547314,26,0,5,01,D,100,D,1,D,0.0575,D,635,D,698,D,01,D,44202,D
20173,03547724,21,0,5,01,D,100,D,1,D,0.0575,D,244,F,956,F,01,D,17000,F
20173,03548334,31,0,5,01,D,100,D,1,D,0.0575,D,1078,F,-103,F,01,D,75000,F
20173,03548344,28,0,5,01,D,100,D,1,D,0.0575,D,460,D,-10,D,01,D,32000,D
20173,03548464,35,0,5,01,D,100,D,1,D,0.0575,D,358,D,311,D,01,D,24879,D
20173,03549284,19,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03549424,32,0,5,01,D,100,D,1,D,0.0575,D,518,D,1000,D,01,D,36000,D
20173,03549934,17,0,5,01,D,100,D,1,D,0.0575,D,0,D,0,D,01,D,0,D
20173,03550154,63,0,5,01,D,100,D,1,D,0.0575,D,58,D,374,D,01,D,4000,D
20173,03550404,50,0,5,01,D,100,D,1,D,0.0575,D,575,D,1225,D,01,D,40000,D
20173,03550824,29,0,5,01,D,100,D,1,D,0.0575,D,359,D,265,D,01,D,25000,D
20173,03551274,23,0,5,01,D,100,D,1,D,0.0575,D,511,D,38,D,01,D,35578,D
20173,03551384,21,0,5,01,D,100,D,1,D,0.0575,D,891,D,-491,D,01,D,62000,D
20173,03551954,24,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03552144,42,0,5,01,D,100,D,1,D,0.0575,D,123,D,1286,D,01,D,8536,D
20173,03552214,22,0,5,01,D,100,D,1,D,0.0575,D,1018,D,443,D,01,D,70793,D
20173,03552584,17,0,5,01,D,100,D,2,D,0.0575,D,2013,F,1287,F,01,D,140000,F
20173,03553264,28,0,5,01,D,100,D,1,D,0.0575,D,115,D,50,D,01,D,8000,D
20173,03553414,19,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03553644,38,0,5,01,D,100,D,1,D,0.0575,D,719,D,481,D,01,D,50000,D
20173,03553734,17,0,5,01,D,100,D,1,D,0.0575,D,173,D,727,D,01,D,12000,D
20173,03554174,23,0,5,01,D,100,D,1,D,0.0575,D,35,D,2365,D,01,D,2400,D
20173,03554624,29,0,5,01,D,100,D,1,D,0.0575,D,431,D,169,D,01,D,30000,D
20173,03555124,20,0,5,01,D,100,D,1,D,0.0575,D,1113,D,2772,D,01,D,77424,D
20173,03555384,29,0,5,02,D,200,D,1,D,0.0575,D,235,D,47488,T,01,D,16320,D
20173,03555514,38,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03566973,22,0,5,01,D,100,D,1,D,0.0575,D,244,D,203,D,01,D,17000,D
20173,03568503,31,0,5,01,D,100,D,1,D,0.0575,D,719,D,3781,D,01,D,50000,D
20173,03568583,40,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03570903,38,0,5,01,D,100,D,1,D,0.0575,D,1553,D,-983,D,01,D,108000,D
20173,03571363,32,0,5,01,D,100,D,1,D,0.0575,D,359,D,2641,D,01,D,25000,D
20173,03572193,27,0,5,01,D,100,D,1,D,0.0575,D,1797,D,1203,D,01,D,125000,D
20173,03572283,41,0,5,01,D,100,D,1,D,0.0575,D,216,D,354,D,01,D,15000,D
20173,03572723,25,0,5,01,D,100,D,1,D,0.0575,D,2156,D,2944,D,01,D,150000,D
20173,03572773,19,0,5,01,D,100,D,1,D,0.0575,D,403,D,297,D,01,D,28000,D
20173,03572913,44,0,5,01,D,100,D,1,D,0.0575,D,65,D,2235,D,01,D,4500,D
20173,03573303,13,0,5,01,D,100,D,1,D,0.0575,D,244,D,1556,D,01,D,17000,D
20173,03573353,16,0,5,01,D,100,D,1,D,0.0575,D,244,D,956,D,01,D,17000,D
20173,03573643,16,0,5,01,D,100,D,1,D,0.0575,D,1222,D,-352,D,01,D,85000,D
20173,03573773,28,0,5,01,D,100,D,1,D,0.0575,D,431,D,-281,D,01,D,30000,D
20173,03574353,10,0,1,01,D,100,D,1,D,0.0575,D,266,F,1234,F,01,D,18500,F
20173,03575013,29,0,5,01,D,100,D,1,D,0.0575,D,1,D,74,D,01,D,75,D
20173,03575983,30,0,5,01,D,100,D,1,D,0.0575,D,321,D,156,D,01,D,22316,D
20173,03576863,15,0,5,01,D,100,D,1,D,0.0575,D,704,D,3796,D,01,D,49000,D
20173,03577093,24,0,5,01,D,100,D,1,D,0.0575,D,288,D,462,D,01,D,20000,D
20173,03587823,33,0,5,01,D,100,D,1,D,0.0575,D,575,D,3699,D,01,D,40000,D
20173,03588283,21,0,5,01,D,100,D,1,D,0.0575,D,309,D,402,D,01,D,21500,D
20173,03589123,70,0,5,01,D,100,D,1,D,0.0575,D,4456,D,3086,D,01,D,270560,T
20173,03589493,36,0,5,01,D,100,D,1,D,0.0575,D,503,D,2497,D,01,D,35000,D
20173,03589723,26,0,5,01,D,100,D,1,D,0.0575,D,704,D,-254,D,01,D,49000,D
20173,03590073,28,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03590123,24,0,5,01,D,100,D,1,D,0.0575,D,331,D,119,D,01,D,23000,D
20173,03590183,15,0,1,01,D,100,D,1,D,0.0575,D,259,D,1541,D,01,D,18000,D
20173,03590193,39,0,5,01,D,100,D,1,D,0.0575,D,690,D,1410,D,01,D,48000,D
20173,03590393,37,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,20000,D
20173,03590653,22,0,5,01,D,100,D,1,D,0.0575,D,359,D,541,D,01,D,25000,D
20173,03590833,40,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,5000,D
20173,03591123,67,0,5,01,D,100,D,1,D,0.0575,D,2444,D,47488,T,01,D,170000,D
20173,03591243,17,0,5,01,D,100,D,1,D,0.0575,D,431,F,5569,F,01,D,30000,F
20173,03591973,31,0,5,01,D,100,D,1,D,0.0575,D,791,D,1009,D,01,D,55000,D
20173,03593323,39,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03594023,18,0,5,01,D,100,D,1,D,0.0575,D,244,F,203,F,01,D,17000,F
20173,03595163,20,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03595243,32,0,5,01,D,100,D,1,D,0.0575,D,295,D,155,D,01,D,20500,D
20173,03595763,13,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03596673,19,0,5,01,D,100,D,1,D,0.0575,D,891,D,1338,D,01,D,62000,D
20173,03597233,17,0,5,01,D,100,D,1,D,0.0575,D,431,D,5569,D,01,D,30000,D
20173,03597353,41,0,5,01,D,100,D,1,D,0.0575,D,1179,D,2721,D,01,D,82000,D
20173,03597833,20,0,5,01,D,100,D,1,D,0.0575,D,216,D,2484,D,01,D,15000,D
20173,03598093,25,0,5,01,D,100,D,1,D,0.0575,D,338,D,195,D,01,D,23500,D
20173,03598633,35,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,25000,D
20173,03601403,24,0,5,01,D,100,D,1,D,0.0575,D,1222,D,1778,D,01,D,85000,D
20173,03602033,27,0,5,01,D,100,D,1,D,0.0575,D,1826,F,1174,F,01,D,127000,F
20173,03603173,24,0,5,01,D,100,D,1,D,0.0575,D,331,D,652,D,01,D,23000,D
20173,03603583,41,0,5,01,D,100,D,1,D,0.0575,D,1271,D,34,D,01,D,88400,D
20173,03604543,31,0,5,01,D,100,D,1,D,0.0575,D,748,F,420,F,01,D,52000,F
20173,03604853,44,0,5,01,D,100,D,1,D,0.0575,D,496,D,407,D,01,D,34500,D
20173,03604883,59,0,5,01,D,100,D,1,D,0.0575,D,697,D,-97,D,01,D,48508,D
20173,03605993,18,0,5,01,D,100,D,1,D,0.0575,D,81,D,2919,D,01,D,5600,D
20173,03606143,26,0,5,01,D,100,D,1,D,0.0575,D,4,D,146,D,01,D,300,D
20173,03606303,38,0,5,01,D,100,D,1,D,0.0575,D,1,D,50,D,01,D,51,D
20173,03606903,17,0,5,01,D,100,D,1,D,0.0575,D,171,D,11829,D,01,D,11900,D
20173,03607363,42,0,1,01,D,100,D,1,D,0.0575,D,61,D,3239,D,01,D,4250,D
20173,03608443,25,0,5,01,D,100,D,1,D,0.0575,D,1351,D,799,D,01,D,94000,D
20173,03608693,25,0,5,01,D,100,D,1,D,0.0575,D,236,D,604,D,01,D,16400,D
20173,03639632,25,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03640362,13,0,5,01,D,100,D,1,D,0.0575,D,863,D,-233,D,01,D,60000,D
20173,03640532,17,0,5,01,D,100,D,1,D,0.0575,D,719,D,181,D,01,D,50000,D
20173,03640742,42,0,5,01,D,100,D,1,D,0.0575,D,1423,D,-272,D,01,D,99000,D
20173,03640782,53,0,5,01,D,100,D,1,D,0.0575,D,264,D,456,D,01,D,18383,D
20173,03640872,55,0,5,01,D,100,D,2,D,0.0575,D,,A,,A,01,D,0,D
20173,03641652,13,0,5,01,D,100,D,2,D,0.0575,D,338,F,195,F,01,D,23500,F
