QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20171,03386764,9,0,1,300,D,1,D,2,D,11,D,,A,3700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03386764,10,0,1,350,D,1,D,2,D,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03386894,2,0,2,300,D,1,D,5,D,10,D,,A,31,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03386964,14,0,1,100,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03386974,5,0,1,300,D,1,D,1,D,13,D,,A,1823,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03386974,6,0,1,320,D,1,D,,A,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387114,5,0,1,345,D,1,D,,A,10,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387134,7,0,1,350,D,1,D,2,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387314,5,0,1,200,D,2,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387314,6,0,2,300,D,2,D,3,D,10,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387584,7,0,1,300,D,1,D,1,D,11,D,,A,1058,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387584,8,0,1,345,D,1,D,,A,13,D,,A,847,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387584,9,0,1,350,D,1,D,1,D,11,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387584,10,0,1,360,D,1,D,,A,11,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387694,3,0,1,320,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387744,6,0,1,350,D,1,D,1,D,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388094,10,0,1,360,D,1,D,,A,11,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388284,6,0,2,350,D,1,D,2,D,10,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388314,11,0,1,310,D,1,D,,A,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388344,23,0,1,360,D,1,D,,A,11,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388584,4,0,1,300,D,1,D,2,D,13,D,,A,333,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388674,24,0,1,100,D,1,D,,A,10,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388714,16,0,1,350,D,1,D,1,D,12,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388714,17,0,1,300,D,1,D,1,D,12,D,,A,196,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388794,10,0,1,100,D,1,D,,A,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388794,11,0,1,200,D,1,D,,A,10,D,,A,1687,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388794,12,0,1,200,D,1,D,,A,11,D,,A,1687,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388794,13,0,1,200,D,1,D,,A,12,D,,A,2109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388874,5,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388874,6,0,2,100,D,1,D,,A,10,D,,A,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388984,7,0,1,200,D,1,D,,A,13,D,,A,1620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389054,4,0,1,100,D,1,D,,A,13,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389164,2,0,1,360,D,1,D,,A,12,D,,A,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389264,10,0,1,200,D,1,D,,A,12,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389264,11,0,2,200,D,1,D,,A,10,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389564,17,0,1,350,D,1,D,2,D,12,D,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,12,0,1,380,D,1,D,2,D,12,D,,A,,H,380,D,350,D,,A,,A,,A,,A,,A,,A,,A
20171,03389784,12,1,1,350,D,1,D,2,D,12,D,,A,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390254,7,0,1,350,D,1,D,2,D,12,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390274,2,0,1,300,D,2,D,1,D,13,D,,A,183,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390304,5,0,1,200,D,1,D,,A,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390424,4,0,1,310,D,1,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390434,3,0,1,350,D,1,D,5,D,11,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390444,4,0,1,200,D,1,D,,A,11,D,,A,1270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390444,5,0,1,200,D,1,D,,A,12,D,,A,1016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390444,6,0,2,200,D,1,D,,A,10,D,,A,1016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390504,33,0,1,300,D,1,D,1,D,10,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390504,34,0,1,300,D,1,D,1,D,12,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390504,35,0,1,300,D,1,D,2,D,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390504,36,0,1,300,D,1,D,2,D,12,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390504,37,0,1,360,D,1,D,,A,11,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390504,38,0,1,360,D,1,D,,A,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390574,11,0,1,100,D,1,D,,A,12,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390684,14,0,1,200,D,1,D,,A,13,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390714,10,0,1,200,D,1,D,,A,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390784,7,0,1,200,D,1,D,,A,13,D,,A,608,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390814,15,0,1,100,D,1,D,,A,12,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390954,4,0,1,300,D,1,D,2,D,13,D,,A,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391024,11,0,2,350,D,1,D,1,D,10,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391194,8,0,1,100,D,1,D,,A,13,D,,A,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391254,8,0,1,300,D,1,D,2,D,12,D,2683,D,681,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391254,9,0,1,300,D,2,D,2,D,12,D,,A,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391284,10,0,1,100,D,1,D,,A,13,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391294,4,0,1,300,D,2,D,1,D,13,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391294,5,0,1,320,D,2,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391444,14,0,1,360,D,1,D,,A,10,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391444,15,0,1,360,D,1,D,,A,11,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391504,6,0,1,200,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391574,2,0,1,200,D,1,D,,A,13,D,,A,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391574,3,0,1,200,D,1,D,,A,13,D,,A,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391584,3,0,1,370,D,1,D,1,D,10,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20171,03391584,3,1,1,350,D,1,D,1,D,10,D,,A,148,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391584,3,2,1,300,D,1,D,1,D,10,D,,A,2852,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391594,6,0,1,100,D,1,D,,A,12,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391594,7,0,1,100,D,1,D,,A,10,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391594,8,0,1,100,D,1,D,,A,11,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391594,9,0,1,350,D,1,D,2,D,11,D,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391594,10,0,2,100,D,1,D,,A,10,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391594,11,0,2,100,D,1,D,,A,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391754,4,0,1,300,D,1,D,6,D,12,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391924,4,0,1,300,D,1,D,2,D,10,D,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391924,5,0,1,300,D,1,D,2,D,11,D,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391924,6,0,1,300,D,1,D,2,D,12,D,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392044,8,0,1,100,D,1,D,,A,12,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392044,9,0,1,360,D,1,D,,A,12,D,35,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392124,21,0,1,300,D,2,D,1,D,10,D,,A,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392124,22,0,1,360,D,2,D,,A,12,D,,A,227,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392464,7,0,1,360,D,1,D,,A,10,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392464,8,0,1,360,D,1,D,,A,10,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392474,5,0,1,360,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392614,8,0,1,360,D,1,D,,A,12,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392674,6,0,1,200,D,1,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392834,4,0,1,380,D,1,D,,A,13,D,,A,,H,380,D,200,D,,A,,A,,A,,A,,A,,A,,A
20171,03392834,4,1,1,100,D,1,D,,A,13,D,,A,648,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392834,4,2,1,200,D,1,D,,A,13,D,,A,2052,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392834,5,0,1,320,D,1,D,,A,13,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392834,6,0,1,100,D,1,D,,A,11,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392874,8,0,1,380,D,1,D,1,D,11,D,,A,,H,320,D,300,D,,A,,A,,A,,A,,A,,A,,A
20171,03392874,8,1,1,300,D,1,D,1,D,11,D,,A,21000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,15,0,1,360,D,1,D,,A,11,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392924,4,0,1,200,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393024,4,0,1,350,D,1,D,2,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393034,6,0,1,300,D,1,D,1,D,12,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393184,13,0,1,100,D,1,D,,A,13,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393534,6,0,1,300,D,1,D,4,D,11,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393564,2,0,1,200,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393594,6,0,1,350,D,1,D,2,D,11,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393594,7,0,2,100,D,1,D,,A,10,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393654,7,0,1,200,D,1,D,,A,13,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393704,6,0,1,300,D,2,D,1,D,11,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393704,7,0,1,300,D,2,D,1,D,11,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393704,8,0,1,310,D,2,D,,A,13,D,,A,602,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393704,9,0,1,310,D,2,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393704,10,0,1,320,D,2,D,,A,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393874,9,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393954,8,0,1,200,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393994,8,0,1,300,D,1,D,1,D,13,D,,A,316,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394004,4,0,1,300,D,1,D,2,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394224,5,0,1,100,D,1,D,,A,11,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394224,6,0,1,100,D,1,D,,A,11,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394284,7,0,1,300,D,1,D,2,D,12,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394294,12,0,1,100,D,1,D,,A,11,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394294,13,0,1,100,D,1,D,,A,13,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394294,14,0,1,350,D,1,D,2,D,10,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394364,8,0,1,300,D,1,D,1,D,12,D,,A,4800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394364,9,0,1,360,D,1,D,,A,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394594,9,0,1,200,D,1,D,,A,13,D,,A,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394594,10,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394604,16,0,1,300,D,1,D,1,D,13,D,,A,5402,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394644,14,0,1,360,D,1,D,,A,11,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394644,15,0,1,360,D,1,D,,A,12,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394644,16,0,2,360,D,1,D,,A,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394784,5,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394784,6,0,1,100,D,1,D,,A,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394924,4,0,1,360,D,1,D,,A,11,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394924,5,0,1,360,D,1,D,,A,10,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394934,10,0,1,100,D,1,D,,A,10,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394934,11,0,1,100,D,1,D,,A,11,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394934,12,0,1,200,D,1,D,,A,10,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394934,13,0,1,200,D,1,D,,A,11,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395034,7,0,1,300,D,2,D,2,D,10,D,,A,4444,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395034,8,0,1,360,D,2,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395074,3,0,1,300,D,1,D,5,D,13,D,,A,236,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395214,20,0,1,300,D,1,D,1,D,13,D,,A,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395254,11,0,1,100,D,1,D,,A,13,D,,A,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395254,12,0,1,300,D,1,D,2,D,13,D,,A,1032,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395254,13,0,1,300,D,2,D,1,D,12,D,,A,33245,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395254,14,0,1,300,D,1,D,2,D,12,D,,A,14199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395424,15,0,1,200,D,1,D,,A,13,D,,A,444,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395504,2,0,1,300,D,1,D,1,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395624,9,0,1,100,D,1,D,,A,13,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395624,10,0,2,100,D,1,D,,A,10,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395974,6,0,1,100,D,1,D,,A,13,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396164,10,0,1,300,D,2,D,1,D,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396164,11,0,1,310,D,2,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396194,14,0,1,300,D,1,D,1,D,11,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396324,4,0,1,100,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396394,19,0,1,100,D,1,D,,A,10,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396574,7,0,1,350,D,1,D,2,D,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396714,5,0,1,300,D,1,D,1,D,12,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396714,6,0,1,350,D,1,D,1,D,12,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03397014,30,0,1,100,D,1,D,,A,13,D,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03397014,31,0,1,100,D,1,D,,A,13,D,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03397014,32,0,1,100,D,1,D,,A,10,D,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03407574,9,0,1,300,D,1,D,1,D,13,D,,A,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03407744,5,0,1,350,D,1,D,1,D,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408114,5,0,1,350,D,1,D,1,D,01,D,,A,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408224,3,0,1,320,D,2,D,,A,12,D,,A,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408224,4,0,1,350,D,2,D,1,D,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408354,6,0,1,320,D,1,D,,A,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408354,7,0,1,320,D,1,D,,A,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408354,8,0,1,320,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408534,10,0,1,100,D,1,D,,A,12,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408534,11,0,1,100,D,1,D,,A,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408854,18,0,1,350,D,1,D,4,D,11,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408854,19,0,1,350,D,1,D,4,D,12,D,,A,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408854,20,0,1,350,D,1,D,4,D,01,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408854,21,0,1,200,D,1,D,,A,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408914,8,0,1,200,D,1,D,,A,13,D,,A,2450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408934,8,0,1,100,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409194,17,0,1,350,D,2,D,1,D,01,D,,A,356,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409194,18,0,1,370,D,1,D,1,D,01,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20171,03409194,18,1,1,350,D,1,D,1,D,01,D,,A,109,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409194,18,2,1,300,D,1,D,1,D,01,D,,A,1091,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409304,3,0,1,200,D,1,D,,A,13,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409384,2,0,1,350,D,1,D,1,D,01,D,,A,458,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409454,7,0,1,200,D,1,D,,A,13,D,,A,756,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409494,8,0,1,200,D,1,D,,A,11,D,,A,1130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409494,9,0,1,200,D,1,D,,A,12,D,,A,1130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409494,10,0,1,200,D,1,D,,A,01,D,,A,980,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409534,14,0,1,300,D,1,D,1,D,01,D,1700,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409534,15,0,1,350,D,1,D,1,D,01,D,,A,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409694,8,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410084,8,0,2,320,D,1,D,,A,11,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410394,9,0,1,350,D,1,D,5,D,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410424,5,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410424,6,0,1,100,D,1,D,,A,01,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410424,7,0,1,200,D,1,D,,A,13,D,,A,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410434,3,0,1,100,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410704,8,0,1,360,D,1,D,,A,12,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410834,6,0,1,300,D,1,D,1,D,01,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410914,14,0,1,350,D,1,D,1,D,01,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410914,15,0,1,100,D,1,D,,A,11,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410914,16,0,1,100,D,1,D,,A,12,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410914,17,0,1,100,D,1,D,,A,01,D,,A,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410924,3,0,1,360,D,2,D,,A,01,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410994,8,0,1,200,D,1,D,,A,13,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411034,7,0,2,360,D,1,D,,A,11,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411054,10,0,1,300,D,1,D,1,D,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411074,2,0,2,360,D,1,D,,A,11,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411114,9,0,1,380,D,2,D,1,D,01,D,,A,,H,320,D,300,D,,A,,A,,A,,A,,A,,A,,A
20171,03411114,9,1,1,300,D,2,D,1,D,01,D,,A,28000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411114,10,0,1,350,D,2,D,1,D,01,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411334,1,0,1,350,D,1,D,1,D,01,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411444,2,0,1,345,D,1,D,,A,01,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411494,9,0,2,300,D,1,D,5,D,11,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411634,14,0,1,345,D,1,D,,A,13,D,,A,435,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411634,15,0,1,350,D,1,D,1,D,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
