QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20171,03387444,1,0,1,140,D,1,D,10,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388754,1,0,1,160,D,1,D,11,D,369,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389044,1,0,1,195,D,1,D,11,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389644,1,0,1,140,D,1,D,12,D,400,D,,A,80,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389694,1,0,1,180,D,1,D,11,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389884,1,0,1,120,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389984,1,0,1,140,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389984,2,0,1,160,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389984,3,0,2,140,D,1,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389984,4,0,2,160,D,1,D,10,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390464,1,0,1,100,D,1,D,12,D,504,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390574,1,0,2,140,D,1,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390774,1,0,1,100,D,1,D,10,D,600,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391154,1,0,1,120,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391174,1,0,1,195,D,1,D,11,D,567,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391294,1,0,1,195,D,1,D,11,D,1732,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391314,1,0,1,195,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391324,1,0,1,195,D,1,D,12,D,296,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392004,1,0,1,140,D,1,D,12,D,449,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392234,1,0,1,140,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392374,1,0,1,195,D,1,D,12,D,1163,D,,A,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392384,1,0,1,100,D,1,D,11,D,3180,D,,A,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392384,2,0,2,100,D,1,D,10,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392994,1,0,1,180,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393184,1,0,1,140,D,1,D,11,D,1160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394804,1,0,1,140,D,1,D,12,D,1198,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394804,2,0,1,100,D,1,D,12,D,649,D,,A,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394804,3,0,1,160,D,1,D,12,D,499,D,,A,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394804,4,0,1,120,D,1,D,12,D,209,D,,A,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394804,5,0,1,180,D,1,D,12,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395074,1,0,1,195,D,1,D,12,D,2600,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395214,1,0,1,100,D,1,D,10,D,177,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395684,1,0,1,195,D,1,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03395974,1,0,1,195,D,1,D,12,D,1283,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396104,1,0,1,120,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396104,2,0,1,100,D,1,D,11,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396164,1,0,1,140,D,3,D,10,D,1070,D,,A,70,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396584,1,0,1,140,D,1,D,10,D,500,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396584,2,0,1,100,D,1,D,10,D,750,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396584,3,0,1,120,D,1,D,10,D,268,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396704,1,0,1,195,D,1,D,12,D,919,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03407754,1,0,1,120,D,1,D,11,D,268,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408814,1,0,2,195,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408974,1,0,1,220,D,1,D,12,D,,H,,A,,H,140,D,160,D,195,D,100,D,,A,,A,,A,,A,,A
20171,03408974,1,1,1,140,D,1,D,12,D,1661,E,,A,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408974,1,2,1,160,D,1,D,12,D,1698,E,,A,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408974,1,3,1,195,D,1,D,12,D,879,E,,A,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408974,1,4,1,100,D,1,D,12,D,762,E,,A,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410494,1,0,1,195,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410704,1,0,1,220,D,1,D,01,D,,H,,A,,A,120,D,140,D,,A,,A,,A,,A,,A,,A,,A
20171,03410704,1,1,1,120,D,1,D,01,D,316,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410704,1,2,1,140,D,1,D,01,D,1184,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411224,1,0,1,120,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03412434,1,0,1,180,D,1,D,01,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03413244,1,0,1,195,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03413244,2,0,2,180,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03413414,1,0,1,195,D,2,D,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03413854,1,0,1,140,D,1,D,12,D,423,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03414364,1,0,1,195,D,1,D,12,D,299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03414394,1,0,1,100,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03414524,1,0,1,195,D,1,D,11,D,900,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03414964,1,0,1,120,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415174,1,0,1,160,D,1,D,12,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415254,1,0,1,120,D,1,D,12,D,470,D,,A,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415634,1,0,1,160,D,1,D,01,D,347,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415634,2,0,1,195,D,1,D,01,D,336,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03416134,1,0,1,100,D,1,D,12,D,1283,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417084,1,0,1,180,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417084,2,0,1,160,D,1,D,12,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417114,1,0,1,100,D,1,D,11,D,636,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417194,1,0,2,195,D,1,D,11,D,1043,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417364,1,0,1,195,D,1,D,11,D,2163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417364,2,0,2,195,D,1,D,11,D,2075,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417414,1,0,1,160,D,1,D,11,D,780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417414,2,0,1,195,D,1,D,11,D,712,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417684,1,0,1,195,D,1,D,12,D,150,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03418044,1,0,1,140,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03418534,1,0,1,120,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03419184,1,0,1,195,D,1,D,02,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03420354,1,0,1,100,D,1,D,02,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03420354,2,0,1,195,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03420704,1,0,1,160,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03421004,1,0,1,195,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03421174,1,0,1,140,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03421554,1,0,1,140,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03421554,2,0,1,100,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03421784,1,0,1,195,D,1,D,02,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03421834,1,0,2,120,D,1,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03422204,1,0,1,100,D,1,D,01,D,573,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03422204,2,0,1,140,D,1,D,01,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03422204,3,0,2,120,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03422224,1,0,1,120,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03422914,1,0,2,100,D,1,D,12,D,858,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03423554,1,0,1,120,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03423924,1,0,1,120,D,1,D,12,D,143,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03424634,1,0,1,195,D,1,D,12,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03424674,1,0,1,195,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03424844,1,0,1,140,D,1,D,02,D,197,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03424974,1,0,1,195,D,1,D,01,D,433,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425094,1,0,1,195,D,1,D,02,D,639,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425164,1,0,1,120,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425354,1,0,1,195,D,1,D,02,D,1695,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425524,1,0,1,120,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425544,1,0,1,120,D,1,D,02,D,167,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03426734,1,0,1,195,D,1,D,12,D,297,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03426804,1,0,1,100,D,1,D,02,D,2100,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03426904,1,0,1,160,D,1,D,12,D,868,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03427254,1,0,1,140,D,1,D,02,D,432,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03427384,1,0,1,120,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03427644,1,0,1,140,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03428084,1,0,1,120,D,1,D,02,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03428384,1,0,1,140,D,1,D,12,D,1296,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03428384,2,0,1,195,D,1,D,02,D,756,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03428674,1,0,1,120,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03428754,1,0,1,195,D,1,D,12,D,486,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03440173,1,0,1,120,D,1,D,12,D,300,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03440173,2,0,1,100,D,1,D,12,D,750,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03440173,3,0,1,140,D,1,D,12,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03440173,4,0,1,160,D,1,D,12,D,400,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03440383,1,0,2,195,D,1,D,10,D,696,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03440763,1,0,1,140,D,1,D,12,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441303,1,0,1,195,D,1,D,11,D,530,D,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441443,1,0,1,120,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441443,2,0,1,100,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442223,1,0,1,100,D,1,D,12,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442263,1,0,1,120,D,1,D,10,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442373,1,0,1,120,D,1,D,12,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442423,1,0,2,100,D,1,D,10,D,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442483,1,0,1,100,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442483,2,0,1,140,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03442483,3,0,1,195,D,1,D,11,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443203,1,0,1,170,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443203,2,0,1,195,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443413,1,0,1,140,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443653,1,0,1,195,D,1,D,10,D,435,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443653,2,0,1,120,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443673,1,0,1,140,D,1,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443693,1,0,1,120,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443823,1,0,1,180,D,1,D,12,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443993,1,0,1,120,D,3,D,12,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444103,1,0,1,195,D,1,D,10,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444123,1,0,1,120,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444373,1,0,1,195,D,1,D,11,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444783,1,0,1,195,D,1,D,11,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444833,1,0,1,120,D,1,D,10,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444903,1,0,1,100,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444903,2,0,1,195,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445123,1,0,1,220,D,1,D,11,D,,H,,A,,A,120,D,140,D,160,D,100,D,,A,,A,,A,,A,,A
20171,03445123,1,1,1,120,D,1,D,11,D,90,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445123,1,2,1,140,D,1,D,11,D,1131,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445123,1,3,1,160,D,1,D,11,D,453,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445123,1,4,1,100,D,1,D,11,D,682,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445553,1,0,1,100,D,1,D,11,D,547,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445573,1,0,1,100,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445833,1,0,1,140,D,1,D,10,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03446243,1,0,1,220,D,1,D,11,D,,H,,A,,A,220,D,160,D,,A,,A,,A,,A,,A,,A,,A
20171,03446243,1,1,1,120,D,1,D,11,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03446243,1,2,1,160,D,1,D,11,D,223,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03446243,1,3,1,180,D,1,D,11,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03446243,1,4,1,195,D,1,D,11,D,105,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03447543,1,0,1,140,D,1,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03447923,1,0,1,220,D,1,D,10,D,,H,,A,,A,195,D,140,D,,A,,A,,A,,A,,A,,A,,A
20171,03447923,1,1,1,195,D,1,D,10,D,295,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03447923,1,2,1,140,D,1,D,10,D,555,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03447923,2,0,1,195,D,1,D,10,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03447923,3,0,1,195,D,1,D,10,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03448143,1,0,1,195,D,1,D,12,D,820,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03448443,1,0,1,120,D,1,D,10,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03448663,1,0,2,140,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03448683,1,0,1,120,D,1,D,10,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03448683,2,0,1,100,D,1,D,11,D,608,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03449073,1,0,1,160,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03449553,1,0,1,140,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03450243,1,0,2,160,D,1,D,10,D,400,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03450573,1,0,1,195,D,1,D,11,D,422,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03461103,1,0,1,220,D,1,D,11,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20171,03461103,1,1,1,120,D,1,D,11,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03461783,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03461833,1,0,1,195,D,1,D,01,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03461943,1,0,1,120,D,1,D,01,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03462143,1,0,1,195,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03462463,1,0,1,195,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03463113,1,0,1,195,D,1,D,11,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03463193,1,0,1,120,D,1,D,12,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464023,1,0,2,140,D,1,D,11,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464023,2,0,2,195,D,1,D,11,D,150,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464633,1,0,1,140,D,1,D,01,D,1620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465063,1,0,1,160,D,1,D,11,D,262,D,,A,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465063,2,0,1,140,D,1,D,11,D,1375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465153,1,0,1,120,D,3,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465243,1,0,2,140,D,1,D,11,D,980,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465333,1,0,1,100,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465553,1,0,1,195,D,1,D,01,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465673,1,0,2,195,D,1,D,11,D,548,D,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466483,1,0,2,170,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466703,1,0,1,120,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466773,1,0,1,180,D,1,D,11,D,110,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03467213,1,0,1,140,D,1,D,01,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03467223,1,0,1,140,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03467223,2,0,2,195,D,1,D,11,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03467283,1,0,1,140,D,1,D,12,D,1400,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03467533,1,0,1,220,D,1,D,12,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20171,03467533,1,1,1,120,D,1,D,12,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468053,1,0,1,140,D,1,D,12,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468063,1,0,1,195,D,1,D,11,D,979,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468163,1,0,1,120,D,1,D,01,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468313,1,0,1,195,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468943,1,0,1,195,D,1,D,12,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468973,1,0,1,195,D,1,D,11,D,1278,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469033,1,0,1,195,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469153,1,0,1,120,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469533,1,0,1,160,D,1,D,12,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469663,1,0,1,195,D,1,D,12,D,503,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469873,1,0,1,140,D,1,D,12,D,710,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469983,1,0,1,100,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470053,1,0,1,120,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470223,1,0,1,100,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470513,1,0,1,140,D,1,D,01,D,1931,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470903,1,0,1,180,D,1,D,01,D,1,D,,A,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
