QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20171,03601311,35,0,1,1,D,3,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20171,03601311,36,0,1,1,D,4,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03601311,37,0,1,1,D,5,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20171,03601381,34,0,1,1,D,1,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03601381,35,0,1,1,D,2,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03601381,36,0,1,1,D,3,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03601401,29,0,1,1,D,1,D,1,D,01,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,600,D,,A,,A,,A,300,D,,A,,A,,A,,A,75,D,15,D,,A,1450,D,,A,,A,,A,480,D,200,D,,A,500,D,100,D
20171,03601551,21,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,202,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,60,D,,A,,A,30,D,50,D,,A,40,D,,A
20171,03601551,22,0,1,1,D,2,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,188,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03601671,13,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,310,D,,A
20171,03601781,34,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,750,D,,A,,A,,A,140,D,,A,,A,,A,,A,105,D,,A,,A,340,D,,A,,A,,A,,A,,A,,A,200,D,,A
20171,03601811,14,0,1,2,D,1,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,700,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,50,D,,A,,A,,A
20171,03602021,50,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,50,D,,A,,A,,A,,A,,A,100,D,,A
20171,03602101,8,0,1,1,D,1,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20171,03602211,16,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A
20171,03602251,60,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20171,03602251,61,0,1,1,D,2,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03602481,22,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,50,D,600,D,,A,,A,,A,200,D,,A,,A,,A,,A,30,D,,A,,A,,A,50,D,,A,25,D,,A,100,D,,A,250,D,,A
20171,03602531,16,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,10,D,,A,20,D,,A,,A,50,D,40,D
20171,03602531,17,0,1,1,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D
20171,03602531,18,0,1,1,D,3,D,2,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,10,D,,A,,A,,A,,A,,A,40,D,25,D
20171,03602531,19,0,1,1,D,4,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,30,D,,A,,A,,A,,A,,A,70,D,30,D
20171,03602681,17,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20171,03602891,42,0,1,2,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,30,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,200,D,,A,600,D,,A
20171,03602901,14,0,1,1,D,1,D,1,D,01,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,700,D,,A,,A,,A,,A,,A,,A,50,D,,A
20171,03602931,14,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,280,D,,A,,A,,A,150,D,,A,,A,300,D,,A
20171,03603193,11,0,1,1,D,1,D,1,D,12,D,2,D,2,D,1,D,1,D,1,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,7,G,69,G,8,G,0,D,111,G,,A,,A,,A,,A,,A,,A,,A,,A,57,G,,A,,A,18,G,15,G,15,G,,A,60,D,,A
20171,03603231,16,0,1,1,D,1,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,25,F,200,D,1000,D
20171,03603391,55,0,1,1,D,1,D,1,D,12,D,3,D,2,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,21,G,161,G,32,G,23,G,452,G,,A,,A,,A,,A,,A,,A,,A,30,D,111,G,50,D,,A,,A,,A,100,D,,A,350,D,,A
20171,03603431,34,0,1,1,D,2,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,220,D,,A,,A,,A,,A,160,D
20171,03603531,71,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,100,D,,A,,A,,A,,A,30,D,85,D,,A,150,D
20171,03603581,62,0,1,2,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,0,D,15,D,,A,80,D,,A,,A,,A,,A,,A,50,D,,A,250,D,350,D
20171,03603681,32,0,1,1,D,1,D,1,D,02,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,17,D,,A,2200,D,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,,A,,A,,A,250,D,300,D,650,D,150,D
20171,03603681,33,0,1,1,D,2,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,15,D,20,D,,A,,A,,A,,A,35,D,30,D
20171,03603681,34,0,1,1,D,3,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,20,D,20,D,,A,,A,,A,,A,30,D,30,D
20171,03603681,35,0,1,1,D,4,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,20,D,,A,35,D,,A,,A,,A,55,D,,A
20171,03603871,21,0,1,2,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03603931,37,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,55,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,14,D,50,D,,A,210,D,,A
20171,03603962,23,0,1,2,D,1,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20171,03604151,35,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,1200,D,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,240,D,200,D
20171,03604171,41,0,1,1,D,1,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20171,03604451,34,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D
20171,03604541,27,0,1,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,480,D,,A,,A,,A,,A,,A,,A,300,D,,A
20171,03604681,9,0,1,1,D,1,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20171,03604841,37,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,,A,,A,250,D,,A,,A,,A,,A,,A,,A,35,D,25,D
20171,03604861,14,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03604881,43,0,1,1,D,1,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,50,D,,A
20171,03604921,41,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,25,D,,A,,A,,A,,A,,A,35,D,,A
20171,03604921,42,0,1,1,D,2,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,120,D,30,D,,A,,A,,A,,A,,A,90,D,,A
20171,03604991,22,0,1,1,D,1,D,1,D,01,D,18,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,20,D,,A
20171,03605191,22,0,1,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,20,D,,A,,A,,A,,A,,A,,A,20,D,,A
20171,03605191,23,0,1,1,D,2,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,20,D,,A,,A,,A,,A,,A,,A,20,D,,A
20171,03605281,6,0,1,1,D,1,D,1,D,01,D,5,D,2,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,53,G,703,G,89,G,44,G,,A,0,D,,A,,A,,A,,A,,A,,A,,A,311,G,,A,,A,,A,,A,,A,,A,300,D,,A
20171,03605303,17,0,1,1,D,1,D,3,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03605303,18,0,1,1,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03605303,19,0,1,1,D,3,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21,D,,A,,A,,A,,A,40,F,,A,,A,,A,,A,,A,160,F
20171,03605303,20,0,1,1,D,4,D,2,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,,A,,A,,A,,A,25,F,,A,,A,,A,,A,,A,45,F
20171,03605303,21,0,1,1,D,5,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21,D,,A,,A,,A,,A,15,F,,A,,A,,A,,A,,A,55,F
20171,03605311,16,0,1,1,D,1,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,50,D,,A,,A,220,D,15,D,15,D,,A,,A,,A,,A,65,D,65,D
20171,03605411,16,0,1,1,D,1,D,1,D,12,D,0,D,,A,,A,,A,,A,01,D,,A,03,D,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,,A,5,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03605471,11,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20171,03605541,18,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20171,03605781,53,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,300,D,30,D,,A,,A,,A,,A,,A,120,D,,A
20171,03605891,13,0,1,1,D,1,D,1,D,12,D,14,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03605901,60,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,20,D,,A,,A,100,D,,A,,A,,A,200,D,,A,900,D,100,D
20171,03605911,19,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,20,D,,A,,A,,A,,A,,A,180,D,20,D
20171,03605961,22,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,21,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21,D,164,D,,A,,A,24,D,191,D,,A,,A,120,D,,A
20171,03606001,44,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,15,D,,A,,A,,A,,A,,A,335,D,100,D
20171,03606061,25,0,1,1,D,1,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,700,D,,A,,A,,A,200,D,,A,,A,,A,,A,40,D,,A,45,D,400,D,,A,,A,,A,130,D,,A,500,D,500,D,,A
20171,03606061,26,0,1,1,D,2,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,40,D,,A,300,D,,A,,A,,A,40,D,,A,,A,250,D,,A
20171,03606121,25,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,50,D,,A,,A,,A,100,D,,A,150,D,50,D
20171,03606141,46,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,230,D,50,D,,A,,A,,A,,A,60,D,100,D,,A
20171,03606141,47,0,1,1,D,2,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,30,D,,A,,A,,A,,A,,A,170,D,,A
20171,03606211,7,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03606221,33,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,750,D,27,D,,A,,A,180,D,,A,,A,,A,,A,,A,,A,150,D,20,D
20171,03606281,23,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,60,D,,A,20,D,30,D,200,D,,A,,A,,A,280,D,120,D
20171,03606301,52,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A
20171,03606381,81,0,1,1,D,1,D,1,D,01,D,10,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,500,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,125,D,,A,80,D,100,D,200,D,500,D,125,D
20171,03606431,8,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,35,D,,A
20171,03606541,38,0,1,1,D,1,D,1,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,200,D,30,D,,A,,A,20,D,,A,,A,120,D,,A
20171,03606541,39,0,1,1,D,2,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,300,D,40,D,20,D,,A,20,D,,A,,A,110,D,30,D
20171,03606571,29,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,75,D,25,D,250,D,1125,D,,A,,A,73,D,,A,,A,,A,90,D,,A
20171,03606571,30,0,1,1,D,2,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03606631,38,0,1,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,250,D,100,D
20171,03606651,34,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,100,D,,A,,A,,A,,A,,A,300,D,,A
