NEWID,TAX_UNIT,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,T65CT_CY,T65C__CY,T65CT_PY,T65C__PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND17,DEPU_D17,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
03503044,2,2016,2015,0,.15300,.15300,1,-.0765,-.0765,17,D,-.0130,-.0130,0,D,0,D,3100,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-237,-40,-237,-237,-40,-40,474,474,3100,3100,3100,3100,0,0,0,0,0,0,237,237,3100,3100,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,40,40,0
03503054,1,2016,2015,2,.00000,.00000,3,-.4000,-.4000,33,D,-.1200,-.1200,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3200,D,0,D,0,D,0,D,0,D,0,-275,0,0,-275,-275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11100,11150,0,0,75,75,0,0,0,0,0
03503064,1,2016,2015,0,.00000,.00000,1,.00000,.00000,03,D,.00000,.00000,1,D,1,D,0,D,0,D,-127900,D,13000,D,28008,D,0,D,0,D,1900,D,50,D,0,D,0,D,1908,D,0,-527,0,0,-527,-527,0,0,-114900,-114900,-114900,-114900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5091,5099,4351,4358,502,502,0,0,0,0,0
03503084,1,2016,2015,0,.00000,.00000,1,-.0765,-.0765,07,D,-.0210,-.0210,0,D,0,D,0,D,0,D,0,D,1410,D,10728,D,0,D,7440,D,0,D,0,D,0,D,0,D,48,D,0,0,0,0,0,0,0,0,1410,1410,1410,1410,0,0,0,0,0,0,0,0,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03503094,1,2016,2015,2,.15300,.15300,3,.15000,.15000,31,D,.01750,.01750,0,D,0,D,52000,D,0,D,0,D,0,D,0,D,0,D,19620,D,0,D,100,D,0,D,1,D,0,D,2938,620,2955,2920,620,620,7956,7956,52000,52000,52000,52000,1000,1000,0,0,0,0,0,0,52000,52000,0,0,3955,3920,3955,3920,0,0,0,0,0,0,0,0,0,0,0
03503094,2,2016,2015,0,.15300,.15300,1,.25000,.25000,31,D,.05520,.05520,0,D,0,D,62358,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,8791,1898,8808,8773,1898,1898,9541,9541,62358,62358,62358,62358,0,0,0,0,0,0,0,0,62358,62358,0,0,8808,8773,8808,8773,0,0,0,0,0,0,0,0,0,0,0
03503094,3,2016,2015,0,.15300,.15300,1,.15000,.15000,31,D,.01750,.01750,0,D,0,D,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2489,438,2494,2484,438,438,4590,4590,30000,30000,30000,30000,0,0,0,0,0,0,0,0,30000,30000,0,0,2494,2484,2494,2484,0,0,0,0,0,0,0,0,0,0,0
03503094,4,2016,2015,2,.00000,.00000,3,-.4000,-.4000,31,D,-.1400,-.1200,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03503104,1,2016,2015,0,.15300,.15300,1,.15000,.15000,21,D,.04750,.04750,0,D,0,D,26132,D,0,D,0,D,0,D,0,D,0,D,8520,D,0,D,0,D,0,D,0,D,760,D,1909,942,1914,1904,942,942,3998,3998,26132,26132,26132,26132,0,0,0,0,0,0,0,0,26132,26132,0,0,1914,1904,1914,1904,2000,2000,0,0,0,0,0,0,0,0,0
03503114,1,2016,2015,3,.15300,.15300,2,.14900,.14900,29,D,.00000,.00000,0,D,0,D,70000,D,0,D,0,D,0,D,0,D,0,D,0,D,1800,D,500,D,0,D,2,D,16408,D,1617,0,1639,1594,0,0,10710,10710,70000,70000,0,0,2000,2000,0,0,0,0,0,0,53592,53592,0,0,3639,3594,3639,3594,0,0,0,0,0,0,0,0,0,0,0
03503124,1,2016,2015,0,.15300,.15300,2,.25000,.25000,48,D,.00000,.00000,0,D,0,D,75847,D,76533,D,88,D,0,D,0,D,0,D,22200,D,0,D,0,D,0,D,0,D,0,D,24520,0,24555,24485,0,0,23314,23314,152468,152468,0,0,0,0,0,0,0,0,0,0,152468,152468,0,0,24555,24485,24555,24485,0,0,0,0,0,0,0,0,0,0,0
03503174,1,2016,2015,2,.00000,.00000,3,-.4000,-.4000,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5120,D,0,D,0,D,0,D,93,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03503194,1,2016,2015,1,.15300,.15300,2,.25980,.25980,17,D,.02720,.02720,0,D,0,D,0,D,27530,D,0,D,0,D,0,D,0,D,0,D,370,D,316,D,0,D,1,D,1320,D,-3468,-487,-3446,-3489,-484,-489,4212,4212,27530,27530,27530,27530,293,278,707,722,0,0,2739,2767,27530,27530,0,0,293,278,293,278,7500,7500,0,0,19,19,0,0,466,470,0
03503214,1,2016,2015,0,.00000,.00000,1,.10000,.10000,10,D,.00000,.00000,1,D,1,D,0,D,0,D,0,D,15000,D,7200,D,0,D,0,D,1000,D,46,D,0,D,0,D,568,D,313,0,315,310,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,315,310,315,310,0,0,0,0,0,0,0,0,0,0,0
03503224,1,2016,2015,0,.15300,.15300,1,.14540,.14540,39,D,.03070,.03070,0,D,0,D,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,3000,D,230,D,0,D,0,D,4948,D,2069,921,2074,2064,921,921,4590,4590,30000,30000,30000,30000,0,0,0,0,0,0,0,0,25052,25052,0,0,2074,2064,2074,2064,0,0,0,0,0,0,0,0,0,0,0
03503224,2,2016,2015,0,.15300,.15300,1,.15000,.15000,39,D,.03070,.03070,0,D,0,D,40000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3989,1228,3994,3984,1228,1228,6120,6120,40000,40000,40000,40000,0,0,0,0,0,0,0,0,40000,40000,0,0,3994,3984,3994,3984,0,0,0,0,0,0,0,0,0,0,0
03503234,1,2016,2015,1,.15300,.15300,2,.30980,.30980,34,D,.05750,.05750,0,D,0,D,43907,D,0,D,0,D,0,D,0,D,0,D,0,D,1800,D,6,D,0,D,0,D,7480,D,1824,1619,1852,1796,1662,1576,6718,6718,43907,43907,43907,43907,0,0,0,0,0,0,122,150,43907,43907,0,0,1974,1946,1974,1946,15000,16500,9280,9280,0,0,0,0,0,0,0
03503264,1,2016,2015,2,.00000,.00000,3,.00000,.00000,05,D,-.3398,-.3400,0,D,0,D,0,D,0,D,3000,D,0,D,0,D,0,D,0,D,8000,D,0,D,0,D,0,D,21476,D,0,0,0,0,0,0,0,0,3000,3000,3000,3000,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,8088,8258,29476,29476,0,0,0,0,0,0,0
03503274,1,2016,2015,1,.15300,.15300,2,.15000,.15000,05,D,.06000,.08000,0,D,0,D,50000,D,40000,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,0,D,2296,D,8874,2255,8888,8860,2291,2219,13770,13770,90000,90000,90000,90000,0,0,0,0,0,0,0,0,90000,90000,0,0,8888,8860,8888,8860,8088,8258,6296,6296,0,0,0,0,0,0,0
03503324,1,2016,2015,4,.15300,.15300,2,.15000,.15000,11,D,.06000,.06000,0,D,0,D,29000,D,29000,D,7626,D,0,D,0,D,0,D,8400,D,0,D,0,D,0,D,4,D,0,D,-594,2334,-569,-619,2334,2334,8874,8874,65626,65626,65626,65626,3431,3381,569,619,0,0,0,0,65626,65626,0,0,3431,3381,3431,3381,3000,3000,0,0,0,0,0,0,0,0,0
03503344,1,2016,2015,1,.15300,.15300,3,.10000,.10000,05,D,.00000,.00000,0,D,0,D,18000,D,0,D,0,D,0,D,0,D,0,D,10584,D,0,D,0,D,0,D,0,D,480,D,-3299,0,-3284,-3313,0,0,2754,2754,18000,18000,18000,18000,0,0,0,0,0,0,3359,3373,18000,18000,0,0,75,60,75,60,8088,8258,480,480,0,0,0,0,0,0,0
03503374,1,2016,2015,5,.15300,.15300,2,.31060,.31060,45,D,.06300,.06300,0,D,0,D,11000,D,32000,D,0,D,0,D,0,D,0,D,10320,D,0,D,180,D,0,D,5,D,0,D,-6967,325,-6927,-7008,334,317,6579,6579,43000,43000,43000,43000,240,205,4760,4795,0,0,2167,2213,43000,43000,0,0,240,205,240,205,0,0,0,0,0,0,0,0,0,0,0
03503374,2,2016,2015,0,.15300,.15300,2,.25000,.25000,45,D,.06300,.06300,0,D,0,D,36000,D,75000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,14153,5515,14188,14118,5518,5512,16983,16983,111000,111000,111000,111000,0,0,0,0,0,0,0,0,111000,111000,0,0,14188,14118,14188,14118,0,0,0,0,0,0,0,0,0,0,0
03503424,1,2016,2015,2,.00000,.00000,3,.00000,.00000,05,D,-.3398,-.3400,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,450,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8088,8258,450,450,0,0,0,0,0,0,0
03503434,1,2016,2015,0,.15300,.15300,2,.25000,.25000,31,D,.05530,.05530,0,D,0,D,28000,D,77040,D,0,D,0,D,0,D,0,D,0,D,5000,D,120,D,0,D,0,D,0,D,12663,2642,12698,12628,2642,2642,16071,16071,105040,105040,105040,105040,0,0,0,0,0,0,0,0,105040,105040,0,0,12698,12628,12698,12628,0,0,0,0,0,0,0,0,0,0,0
03503454,1,2016,2015,2,.15300,.15300,2,.15000,.15000,07,D,.04260,.04560,0,D,0,D,0,D,78001,D,0,D,0,D,0,D,0,D,0,D,7800,D,150,D,0,D,2,D,816,D,4470,2889,4488,4453,2836,2943,11934,11934,78001,78001,78001,78001,2000,2000,0,0,0,0,0,0,78001,78001,0,0,6488,6453,6488,6453,0,0,0,0,300,193,0,0,0,0,0
03503484,1,2016,2015,2,.15300,.15300,2,.31060,.31060,23,D,.07610,.07610,0,D,0,D,32000,D,1380,D,0,D,0,D,0,D,0,D,10200,D,0,D,0,D,0,D,0,D,0,D,-3052,4,-3021,-3084,6,3,5107,5107,33380,33380,33380,33380,0,0,0,0,0,0,3499,3542,33380,33380,0,0,478,458,478,458,0,0,0,0,523,523,0,0,210,213,0
03503494,1,2016,2015,0,.15300,.15300,2,.15000,.15000,28,D,.06840,.06840,0,D,0,D,32742,D,58518,D,0,D,0,D,0,D,0,D,0,D,4400,D,307,D,0,D,0,D,4800,D,9667,3425,9677,9657,3429,3421,13963,13963,91260,91260,91260,91260,0,0,0,0,0,0,0,0,91260,91260,0,0,9677,9657,9677,9657,12600,12600,0,0,0,0,1734,1734,0,0,0
03503524,1,2016,2015,4,.07680,.07680,2,.32500,.32500,10,D,.00000,.00000,0,D,0,D,219467,D,100000,D,-33962,D,0,D,0,D,0,D,0,D,18759,D,430,D,4400,D,4,D,63580,D,39155,0,39233,39077,0,0,36984,36984,285505,285505,0,0,0,0,0,0,880,880,0,0,221925,221925,3655,3658,36458,36299,36458,36299,0,0,0,0,0,0,0,0,0,0,0
03503544,1,2016,2015,2,.00000,.00000,3,-.4000,-.4000,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,1021,D,0,D,0,D,0,D,230,D,102,D,0,D,0,D,448,D,0,0,0,0,0,0,0,0,1021,1021,0,0,0,0,0,0,0,0,0,0,1021,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03503554,1,2016,2015,0,.15300,.15300,1,.15000,.15000,34,D,.05750,.05750,0,D,0,D,38000,D,0,D,-1194,D,0,D,0,D,0,D,11300,D,0,D,180,D,0,D,0,D,0,D,3510,1664,3515,3505,1685,1642,5814,5814,36806,36806,36806,36806,0,0,0,0,0,0,0,0,36806,36806,0,0,3515,3505,3515,3505,7500,8250,0,0,0,0,0,0,0,0,0
03503564,1,2016,2015,2,.00000,.00000,3,-.4000,-.4000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,700,D,0,D,0,D,0,D,425,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8088,8258,1125,1125,0,0,0,0,0,0,0
03503574,1,2016,2015,2,.15300,.15300,3,.31060,.31060,05,D,.00000,.00000,0,D,0,D,22000,D,0,D,-526,D,0,D,3500,D,0,D,10740,D,0,D,15,D,0,D,1,D,0,D,-5741,0,-5715,-5767,0,0,3366,3366,21474,21474,21474,21474,22,2,978,998,0,0,4737,4770,21474,21474,0,0,22,2,22,2,8088,8258,15,15,0,0,0,0,0,0,0
03503584,1,2016,2015,0,.15300,.15300,1,.15000,.15000,0,T,.00000,.00000,0,D,0,D,42900,D,0,D,0,D,0,D,0,D,0,D,6600,D,0,D,0,D,0,D,0,D,0,D,4424,0,4429,4419,0,0,6564,6564,42900,42900,0,0,0,0,0,0,0,0,0,0,42900,42900,0,0,4429,4419,4429,4419,0,0,0,0,0,0,0,0,0,0,0
03503594,1,2016,2015,2,.15300,.15300,3,.31060,.36060,01,D,.04620,.04620,0,D,0,D,34647,D,0,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,2,D,3932,D,-2754,1083,-2722,-2786,1083,1083,5301,5301,34647,34647,34647,34647,1352,1320,648,680,0,0,2074,2106,34647,34647,0,0,1352,1320,1352,1320,2000,2000,8183,8183,0,0,0,0,0,0,0
03503594,2,2016,2015,0,.15300,.15300,1,.15000,.15000,01,D,.04510,.04510,0,D,0,D,21882,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1271,796,1276,1266,795,796,3348,3348,21882,21882,21882,21882,0,0,0,0,0,0,0,0,21882,21882,0,0,1276,1266,1276,1266,2401,2401,1674,1674,0,0,0,0,0,0,0
03503594,3,2016,2015,2,.00000,.00000,3,-.4000,-.4000,01,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,4700,0,0,0,0,0,0,0,0,0
03503634,1,2016,2015,2,.15300,.15300,2,.21060,.21060,03,D,.02590,.02590,0,D,0,D,7203,D,17229,D,0,D,0,D,0,D,0,D,8700,D,0,D,0,D,0,D,2,D,0,D,-7405,-13,-7383,-7426,-13,-14,3738,3738,24432,24432,24432,24432,0,0,2000,2000,0,0,5383,5426,24432,24432,0,0,0,0,0,0,10182,10198,441,447,0,0,0,0,0,0,0
03503644,1,2016,2015,0,.15300,.15300,2,.15000,.15000,28,D,.05010,.05010,0,D,0,D,55000,D,20217,D,-4800,D,0,D,0,D,0,D,0,D,1700,D,1674,D,0,D,0,D,7544,D,6540,2022,6550,6530,2024,2020,11508,11508,70417,70417,70417,70417,0,0,0,0,0,0,0,0,70417,70417,0,0,6550,6530,6550,6530,12600,12600,0,0,0,0,0,0,0,0,0
03503654,1,2016,2015,2,.15300,.15300,2,.15000,.15000,05,D,.06000,.06000,0,D,0,D,39899,D,35386,D,0,D,0,D,0,D,0,D,15600,D,0,D,0,D,0,D,2,D,0,D,4063,908,4080,4045,943,872,11519,11519,75285,75285,75285,75285,2000,2000,0,0,0,0,0,0,75285,75285,0,0,6080,6045,6080,6045,8088,8258,0,0,0,0,0,0,0,0,0
03503664,1,2016,2015,2,.15300,.15300,2,.14900,.14900,48,D,.00000,.00000,0,D,0,D,110000,D,0,D,-4200,D,0,D,0,D,0,D,0,D,5500,D,118,D,0,D,2,D,15884,D,7114,0,7133,7095,0,0,16830,16830,105800,105800,0,0,2000,2000,0,0,0,0,0,0,89916,89916,0,0,9133,9095,9133,9095,0,0,0,0,0,0,0,0,0,0,0
03503674,1,2016,2015,3,.00000,.00000,3,-.4500,-.4500,33,D,-.1350,-.1350,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1800,D,0,D,0,D,0,D,1,D,0,D,0,-300,0,0,-300,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11100,11150,0,0,0,0,0,0,0,0,0
03503684,1,2016,2015,1,.15300,.15300,2,.25980,.25980,01,D,.04620,.04620,0,D,0,D,1678,D,24666,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,1,D,3696,D,-3776,777,-3754,-3797,777,777,4031,4031,26344,26344,26344,26344,174,159,826,841,0,0,2929,2957,26344,26344,0,0,174,159,174,159,5347,5347,5711,5711,0,0,0,0,0,0,0
03503694,1,2016,2015,3,.15300,.15300,3,.28430,.28430,50,D,.06270,.06270,0,D,0,D,110000,D,0,D,0,D,0,D,16008,D,0,D,0,D,2900,D,525,D,1600,D,3,D,5052,D,16736,5769,16773,16698,5769,5768,16830,16830,123607,123607,108400,108400,570,570,0,0,320,320,0,0,118555,118555,0,0,17663,17588,17663,17588,0,0,5052,5052,0,0,0,0,0,0,0
03503724,1,2016,2015,0,.15300,.15300,1,-.0765,-.0765,14,D,.02980,.02980,0,D,0,D,5000,D,0,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,0,D,5264,D,-383,-12,-383,-383,-11,-12,765,765,5000,5000,5000,5000,0,0,0,0,0,0,383,383,5000,5000,0,0,0,0,0,0,0,0,0,0,80,80,0,0,38,38,0
03503744,1,2016,2015,1,.15300,.15300,2,.13760,.13760,24,D,.08250,.08250,0,D,0,D,60000,D,11000,D,-1260,D,0,D,0,D,0,D,0,D,1300,D,0,D,0,D,1,D,9768,D,4683,2542,4696,4671,2549,2535,10863,10863,69740,69740,69740,69740,1000,1000,0,0,0,0,0,0,59972,59972,0,0,5696,5671,5696,5671,0,0,13617,13603,10,11,0,0,0,0,0
03503744,2,2016,2015,0,.15300,.15300,1,.07650,.07650,24,D,.02010,.02010,0,D,0,D,9676,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-396,-104,-394,-398,-104,-105,1480,1480,9676,9676,9676,9676,0,0,0,0,0,0,394,398,9676,9676,0,0,0,0,0,0,6300,6300,0,0,0,0,0,0,104,105,0
03503754,1,2016,2015,3,.15300,.15300,3,-.6000,-.6000,05,D,.38210,.38260,0,D,0,D,12000,D,0,D,0,D,0,D,0,D,0,D,9180,D,0,D,0,D,0,D,3,D,0,D,-6750,-771,-6750,-6750,-715,-826,1836,1836,12000,12000,12000,12000,0,0,1350,1350,0,0,5400,5400,12000,12000,0,0,0,0,0,0,8088,8258,0,0,0,0,0,0,715,826,0
03503754,2,2016,2015,0,.15300,.15300,1,.17650,.17650,05,D,.00000,.00000,0,D,0,D,13145,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,151,0,156,146,0,0,2011,2011,13145,13145,13145,13145,0,0,0,0,0,0,129,133,13145,13145,0,0,285,280,285,280,4044,4129,0,0,0,0,0,0,0,0,0
03503784,1,2016,2015,0,.15300,.15300,2,.00000,.00000,0,T,.00000,.00000,2,D,2,D,16195,D,0,D,0,D,397,D,15828,D,0,D,0,D,800,D,355,D,0,D,0,D,3280,D,0,0,0,0,0,0,2478,2478,16592,16592,0,0,0,0,0,0,0,0,0,0,16592,16592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03503794,1,2016,2015,0,.15300,.15300,1,.25800,.25800,24,D,.07850,.07850,0,D,0,D,68000,D,0,D,48356,D,0,D,0,D,0,D,0,D,1800,D,88,D,0,D,0,D,100,D,21924,7237,21947,21901,7241,7233,10404,10404,116356,116356,116356,116356,0,0,0,0,0,0,0,0,116256,116256,0,0,21947,21901,21947,21901,0,0,9229,9221,0,0,0,0,0,0,0
03503804,1,2016,2015,0,.15300,.15300,2,.15000,.15000,47,D,.05750,.05750,1,D,1,D,0,D,42250,D,5266,D,866,D,21108,D,0,D,0,D,3700,D,342,D,0,D,0,D,4240,D,5739,1337,5749,5729,1337,1337,6464,6464,66324,66324,36382,36382,0,0,0,0,0,0,0,0,66324,66324,0,0,5749,5729,5749,5729,6000,6000,0,0,0,0,0,0,0,0,0
03503834,1,2016,2015,0,.15300,.15300,1,.07650,.07650,39,D,.03070,.03070,0,D,0,D,9000,D,0,D,86,D,0,D,19608,D,0,D,0,D,3000,D,300,D,0,D,0,D,0,D,-441,279,-439,-444,279,279,1377,1377,9086,9086,9086,9086,0,0,0,0,0,0,439,444,9086,9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03503834,2,2016,2015,0,.15300,.15300,1,.00000,.00000,39,D,.09810,.09810,0,D,0,D,7244,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-505,66,-503,-506,66,66,1108,1108,7244,7244,7244,7244,0,0,0,0,0,0,503,506,7244,7244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
