NEWID,TAX_UNIT,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,T65CT_CY,T65C__CY,T65CT_PY,T65C__PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND17,DEPU_D17,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
03440174,1,2016,2015,2,.15300,.15300,2,.19910,.29860,10,D,.00000,.00000,0,D,0,D,77090,D,61422,D,0,D,0,D,0,D,0,D,0,D,13900,D,0,D,0,D,2,D,31964,D,9826,0,9846,9765,0,0,21192,21192,138512,138512,0,0,574,574,0,0,0,0,0,0,106548,106548,0,0,10420,10339,10420,10339,0,0,0,0,0,0,0,0,0,0,0
03440204,1,2016,2015,4,.15300,.15300,2,.31060,.31060,44,D,.00000,.00000,0,D,0,D,38272,D,0,D,0,D,0,D,0,D,0,D,7800,D,0,D,0,D,0,D,3,D,0,D,-6014,0,-5995,-6071,0,0,5856,5856,38272,38272,0,0,167,137,2833,2863,0,0,3163,3209,38272,38272,0,0,167,137,167,137,0,0,0,0,0,0,0,0,0,0,0
03440224,1,2016,2015,0,.00000,.00000,1,.00000,.00000,0,T,.00000,.00000,1,D,1,D,0,D,0,D,0,D,1400,D,16008,D,0,D,0,D,4300,D,1,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,1400,1400,0,0,0,0,0,0,0,0,0,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03440244,1,2016,2015,2,.15300,.15300,2,.14440,.14440,14,D,.03750,.03750,0,D,0,D,12670,D,72457,D,0,D,0,D,0,D,0,D,0,D,5500,D,0,D,0,D,2,D,21408,D,3013,2594,3021,2987,2595,2591,13024,13024,85127,85127,85127,85127,2000,2000,0,0,0,0,0,0,63719,63719,0,0,5021,4987,5021,4987,0,0,0,0,275,275,0,0,0,0,0
03440254,1,2016,2015,0,.15300,.15300,1,.14240,.14230,22,D,.05100,.05150,0,D,0,D,29000,D,0,D,0,D,1100,D,0,D,0,D,0,D,2400,D,60,D,0,D,0,D,6252,D,1962,1218,1964,1956,1221,1209,4437,4437,30100,30100,30100,30100,0,0,0,0,0,0,0,0,23848,23848,0,0,1964,1956,1964,1956,0,0,0,0,0,0,0,0,0,0,0
03440254,2,2016,2015,0,.15300,.15300,1,-.0765,-.0765,22,D,-.0176,-.0115,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-92,-16,-92,-92,-14,-21,184,184,1200,1200,1200,1200,0,0,0,0,0,0,92,92,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0
03440254,3,2016,2015,0,.15300,.15300,1,.15000,.15000,22,D,.04710,.04760,0,D,0,D,24858,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1720,953,1722,1712,956,946,3803,3803,24858,24858,24858,24858,0,0,0,0,0,0,0,0,24858,24858,0,0,1722,1712,1722,1712,0,0,0,0,0,0,0,0,0,0,0
03440254,4,2016,2015,0,.15300,.15300,1,.15000,.15000,22,D,.05100,.05150,0,D,0,D,35069,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3252,1473,3254,3244,1476,1462,5366,5366,35069,35069,35069,35069,0,0,0,0,0,0,0,0,35069,35069,0,0,3254,3244,3254,3244,0,0,0,0,0,0,0,0,0,0,0
03440254,5,2016,2015,0,.15300,.15300,1,.15000,.15000,22,D,.04710,.04760,0,D,0,D,25000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1741,960,1744,1734,962,953,3825,3825,25000,25000,25000,25000,0,0,0,0,0,0,0,0,25000,25000,0,0,1744,1734,1744,1734,0,0,0,0,0,0,0,0,0,0,0
03440254,6,2016,2015,0,.15300,.15300,1,.15000,.15000,22,D,.04710,.04760,0,D,0,D,24223,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1625,923,1627,1617,925,916,3706,3706,24223,24223,24223,24223,0,0,0,0,0,0,0,0,24223,24223,0,0,1627,1617,1627,1617,0,0,0,0,0,0,0,0,0,0,0
03440264,1,2016,2015,6,.15300,.15300,2,.06060,.06060,33,D,.02090,.02090,0,D,0,D,24938,D,10119,D,0,D,0,D,0,D,0,D,45388,D,0,D,0,D,0,D,6,D,0,D,-8660,-2300,-8648,-8694,-2299,-2304,5364,5364,35057,35057,35057,35057,269,229,4809,4809,0,0,3840,3886,35057,35057,0,0,269,229,269,229,15850,15950,0,0,0,0,0,0,1152,1166,0
03440264,2,2016,2015,0,.15300,.15300,1,.17650,.17650,33,D,.04040,.04040,0,D,0,D,14614,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,413,221,415,406,221,219,2236,2236,14614,14614,14614,14614,0,0,0,0,0,0,16,21,14614,14614,0,0,431,426,431,426,7900,7950,0,0,0,0,0,0,0,0,0
03440264,3,2016,2015,0,.15300,.15300,1,.17650,.17650,33,D,.06290,.06300,0,D,0,D,12167,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-19,109,-17,-26,110,106,1862,1862,12167,12167,12167,12167,0,0,0,0,0,0,203,208,12167,12167,0,0,187,182,187,182,7900,7950,0,0,0,0,0,0,13,14,0
03440274,1,2016,2015,0,.15300,.15300,1,.15000,.15000,24,D,.08250,.08250,0,D,0,D,45360,D,0,D,0,D,0,D,0,D,0,D,15600,D,0,D,0,D,0,D,0,D,0,D,4795,998,4798,4788,1000,994,6940,6940,45360,45360,45360,45360,0,0,0,0,0,0,0,0,45360,45360,0,0,4798,4788,4798,4788,6300,6300,0,0,1047,1047,0,0,0,0,0
03440274,2,2016,2015,0,.15300,.15300,1,.25000,.25000,24,D,.07050,.07050,0,D,0,D,57380,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,7555,2893,7564,7529,2894,2889,8779,8779,57380,57380,57380,57380,0,0,0,0,0,0,0,0,57380,57380,0,0,7564,7529,7564,7529,6300,6300,0,0,0,0,0,0,0,0,0
03440304,1,2016,2015,0,.15300,.15300,1,.25000,.25000,05,D,.09300,.09300,0,D,0,D,58000,D,0,D,0,D,0,D,0,D,0,D,0,D,650,D,0,D,0,D,0,D,0,D,7710,2370,7719,7684,2385,2322,8874,8874,58000,58000,58000,58000,0,0,0,0,0,0,0,0,58000,58000,0,0,7719,7684,7719,7684,4044,4129,650,650,0,0,0,0,0,0,0
03440304,2,2016,2015,0,.00000,.00000,1,-.0765,-.0765,05,D,-.0646,-.0650,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044,4129,0,0,0,0,0,0,0,0,0
03440314,1,2016,2015,0,.15300,.15300,2,.15000,.15000,43,D,.00000,.00000,0,D,0,D,15000,D,39000,D,0,D,0,D,0,D,0,D,2400,D,0,D,65,D,0,D,0,D,0,D,4083,0,4088,4068,0,0,8262,8262,54000,54000,0,0,0,0,0,0,0,0,0,0,54000,54000,0,0,4088,4068,4088,4068,0,0,0,0,0,0,0,0,0,0,0
03440334,1,2016,2015,2,.00000,.00000,3,-.4000,-.4000,0,T,.00000,.00000,0,D,0,D,0,D,0,D,800,D,0,D,0,D,0,D,0,D,1500,D,80,D,0,D,0,D,1380,D,0,0,0,0,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03440344,1,2016,2015,3,.15300,.15300,2,.29230,.29230,39,D,.03070,.03070,0,D,0,D,92500,D,26043,D,0,D,0,D,0,D,0,D,0,D,6000,D,1224,D,0,D,3,D,7780,D,8963,3639,8990,8882,3639,3639,18137,18137,118543,118543,118543,118543,2573,2573,0,0,0,0,0,0,110763,110763,0,0,11562,11455,11562,11455,0,0,0,0,0,0,0,0,0,0,0
03440364,1,2016,2015,4,.15300,.15300,3,.21060,.21060,10,D,.00000,.00000,0,D,0,D,26657,D,0,D,0,D,0,D,0,D,0,D,0,D,10500,D,0,D,0,D,3,D,1392,D,-7459,0,-7450,-7486,0,0,4079,4079,26657,26657,0,0,0,0,3000,3000,0,0,4450,4486,26657,26657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03440364,2,2016,2015,0,.15300,.15300,2,.27750,.27750,10,D,.00000,.00000,2,D,2,D,0,D,42526,D,0,D,0,D,11275,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3363,0,3368,3348,0,0,6506,6506,51702,51702,0,0,0,0,0,0,0,0,0,0,51702,51702,0,0,3368,3348,3368,3348,0,0,0,0,0,0,0,0,0,0,0
03440364,3,2016,2015,0,.15300,.15300,1,.10000,.10000,10,D,.00000,.00000,0,D,0,D,18964,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,865,0,866,861,0,0,2901,2901,18964,18964,0,0,0,0,0,0,0,0,0,0,18964,18964,0,0,866,861,866,861,0,0,0,0,0,0,0,0,0,0,0
03440364,4,2016,2015,0,.15300,.15300,1,.15000,.15000,10,D,.00000,.00000,0,D,0,D,29793,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2460,0,2463,2453,0,0,4558,4558,29793,29793,0,0,0,0,0,0,0,0,0,0,29793,29793,0,0,2463,2453,2463,2453,0,0,0,0,0,0,0,0,0,0,0
03440364,5,2016,2015,0,.15300,.15300,1,.17650,.17650,10,D,.00000,.00000,0,D,0,D,14634,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,416,0,419,409,0,0,2239,2239,14634,14634,0,0,0,0,0,0,0,0,15,19,14634,14634,0,0,433,428,433,428,0,0,0,0,0,0,0,0,0,0,0
03440364,6,2016,2015,0,.15300,.15300,1,.17650,.17650,10,D,.00000,.00000,0,D,0,D,11032,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-219,0,-217,-227,0,0,1688,1688,11032,11032,0,0,0,0,0,0,0,0,290,295,11032,11032,0,0,73,68,73,68,0,0,0,0,0,0,0,0,0,0,0
03440364,7,2016,2015,4,.00000,.00000,3,-.4500,-.4500,10,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03440394,1,2016,2015,0,.00000,.00000,2,.27750,.27750,38,D,.05970,.05970,1,D,1,D,0,D,0,D,20205,D,21825,D,4056,D,0,D,0,D,7200,D,1526,D,0,D,0,D,60,D,2411,1759,2416,2396,1760,1758,0,0,44107,44107,42030,42030,0,0,0,0,0,0,0,0,44107,44107,0,0,2416,2396,2416,2396,5290,5310,10530,10528,0,0,0,0,0,0,0
03440404,1,2016,2015,0,.15300,.15300,1,.10000,.10000,33,D,.04540,.04540,0,D,0,D,17000,D,0,D,-425,D,0,D,0,D,0,D,6960,D,0,D,0,D,0,D,0,D,0,D,626,301,628,623,302,300,2601,2601,16575,16575,16575,16575,0,0,0,0,0,0,0,0,16575,16575,0,0,628,623,628,623,7900,7950,0,0,0,0,0,0,0,0,0
03440444,1,2016,2015,0,.15300,.15300,1,.14890,.14890,28,D,.03510,.03510,0,D,0,D,40000,D,0,D,0,D,0,D,0,D,0,D,0,D,4100,D,791,D,0,D,0,D,17260,D,1540,464,1543,1532,465,463,6120,6120,40000,40000,40000,40000,0,0,0,0,0,0,0,0,22740,22740,0,0,1543,1532,1543,1532,0,0,22151,22151,0,0,0,0,0,0,0
03440444,2,2016,2015,0,.15300,.15300,1,.25000,.25000,28,D,.06840,.06840,0,D,0,D,78000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,12710,3928,12719,12684,3929,3924,11934,11934,78000,78000,78000,78000,0,0,0,0,0,0,0,0,78000,78000,0,0,12719,12684,12719,12684,6300,6300,0,0,0,0,0,0,0,0,0
03440484,1,2016,2015,0,.00000,.00000,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,2500,D,0,D,0,D,0,D,1100,D,0,D,0,D,0,D,2400,D,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03440534,1,2016,2015,0,.00000,.00000,1,.00000,.00000,44,D,.00000,.00000,1,D,1,D,0,D,0,D,0,D,712,D,14208,D,0,D,0,D,2400,D,75,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,712,712,0,0,0,0,0,0,0,0,0,0,712,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03440554,1,2016,2015,1,.15300,.15300,2,.15980,.15980,31,D,.07340,.06540,0,D,0,D,0,D,24173,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,-4283,-734,-4275,-4304,-691,-865,3698,3698,24173,24173,24173,24173,0,0,1000,1000,0,0,3275,3304,24173,24173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,1156,0
03440554,2,2016,2015,0,.15300,.15300,1,.15000,.15000,31,D,.01750,.01750,0,D,0,D,23470,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1512,323,1514,1504,323,323,3591,3591,23470,23470,23470,23470,0,0,0,0,0,0,0,0,23470,23470,0,0,1514,1504,1514,1504,0,0,0,0,0,0,0,0,0,0,0
03440584,1,2016,2015,0,.15300,.15300,2,.25000,.25000,23,D,.04250,.04250,0,D,0,D,80000,D,60000,D,0,D,0,D,0,D,0,D,0,D,1800,D,0,D,0,D,0,D,1356,D,21420,5610,21438,21368,5610,5610,21420,21420,140000,140000,140000,140000,0,0,0,0,0,0,0,0,140000,140000,0,0,21438,21368,21438,21368,0,0,0,0,0,0,0,0,0,0,0
03440604,1,2016,2015,0,.15300,.15300,1,.25000,.25000,34,D,.05750,.05750,0,D,0,D,70000,D,0,D,-3600,D,0,D,0,D,0,D,15000,D,0,D,150,D,0,D,0,D,0,D,9810,3376,9819,9784,3387,3344,10710,10710,66400,66400,66400,66400,0,0,0,0,0,0,0,0,66400,66400,0,0,9819,9784,9819,9784,7500,8250,0,0,0,0,0,0,0,0,0
03440604,2,2016,2015,0,.15300,.15300,1,.25000,.25000,34,D,.05750,.05750,0,D,0,D,55000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6960,2720,6969,6934,2731,2688,8415,8415,55000,55000,55000,55000,0,0,0,0,0,0,0,0,55000,55000,0,0,6969,6934,6969,6934,7500,8250,0,0,0,0,0,0,0,0,0
03440624,1,2016,2015,0,.15300,.15300,1,.14880,.14890,10,D,.00000,.00000,0,D,0,D,41378,D,0,D,0,D,0,D,0,D,0,D,0,D,2600,D,0,D,0,D,0,D,9448,D,3256,0,3258,3247,0,0,6331,6331,41378,41378,0,0,0,0,0,0,0,0,0,0,31930,31930,0,0,3258,3247,3258,3247,0,0,0,0,0,0,0,0,0,0,0
03440624,2,2016,2015,0,.15300,.15300,1,.15000,.15000,10,D,.00000,.00000,0,D,0,D,34963,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3236,0,3238,3228,0,0,5349,5349,34963,34963,0,0,0,0,0,0,0,0,0,0,34963,34963,0,0,3238,3228,3238,3228,0,0,0,0,0,0,0,0,0,0,0
03440624,3,2016,2015,0,.15300,.15300,1,.15000,.15000,10,D,.00000,.00000,0,D,0,D,36157,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3415,0,3417,3407,0,0,5532,5532,36157,36157,0,0,0,0,0,0,0,0,0,0,36157,36157,0,0,3417,3407,3417,3407,0,0,0,0,0,0,0,0,0,0,0
03440644,1,2016,2015,3,.15300,.15300,2,.30430,.30430,45,D,.06300,.06300,0,D,0,D,4500,D,48000,D,0,D,0,D,0,D,0,D,0,D,1100,D,105,D,0,D,3,D,16120,D,-1767,1006,-1750,-1819,1009,996,8033,8033,52500,52500,52500,52500,1417,1393,1583,1607,0,0,166,212,36380,36380,0,0,1417,1393,1417,1393,0,0,0,0,0,0,0,0,0,0,0
03440654,1,2016,2015,0,.04420,.04420,2,.25000,.25000,47,D,.05750,.05750,0,D,0,D,21000,D,150000,D,0,D,0,D,0,D,0,D,3600,D,0,D,230,D,0,D,0,D,480,D,29170,8866,29188,29118,8866,8866,22257,22257,171000,171000,171000,171000,0,0,0,0,0,0,0,0,171000,171000,0,0,29188,29118,29188,29118,6000,6000,0,0,0,0,0,0,0,0,0
03440694,1,2016,2015,0,.15300,.15300,2,.14290,.14290,21,D,.04750,.04750,0,D,0,D,74625,D,0,D,10075,D,1196,D,2100,D,0,D,0,D,4500,D,3316,D,0,D,0,D,11716,D,7684,2739,7689,7669,2739,2739,11418,11418,87681,87681,84696,84696,0,0,0,0,0,0,0,0,75965,75965,0,0,7689,7669,7689,7669,4000,4000,19532,19532,0,0,0,0,0,0,0
03440734,1,2016,2015,7,.15300,.15300,2,.06060,.06060,14,D,.05860,.05860,0,D,0,D,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,3900,D,0,D,0,D,7,D,4104,D,-8966,-289,-8955,-9001,-286,-299,4590,4590,30000,30000,30000,30000,0,0,4050,4050,0,0,4905,4951,30000,30000,0,0,0,0,0,0,0,0,0,0,195,195,0,0,490,495,0
03440744,1,2016,2015,0,.15300,.15300,2,.15000,.15000,05,D,.06000,.06000,2,D,2,D,120,D,0,D,100,D,87368,D,12168,D,0,D,0,D,2800,D,112,D,0,D,0,D,4776,D,10297,2242,10302,10282,2258,2196,18,18,97931,97931,87588,87588,0,0,0,0,0,0,0,0,97931,97931,0,0,10302,10282,10302,10282,8088,8258,7688,7688,0,0,0,0,0,0,0
03440764,1,2016,2015,1,.15300,.15300,3,.15980,.15980,22,D,.13680,.12400,0,D,0,D,22000,D,0,D,-5500,D,0,D,0,D,0,D,0,D,3000,D,10,D,0,D,1,D,10664,D,-3749,-358,-3744,-3764,-302,-526,3366,3366,16500,16500,16500,16500,0,0,1000,1000,0,0,2744,2764,16500,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,636,0
03440794,1,2016,2015,1,.00000,.00000,3,-.3400,-.3400,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3600,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03440814,1,2016,2015,0,.15300,.15300,2,.10000,.10000,22,D,.04710,.04760,0,D,0,D,14000,D,9000,D,0,D,0,D,0,D,0,D,14800,D,0,D,15,D,0,D,0,D,0,D,238,485,240,230,486,481,3519,3519,23000,23000,23000,23000,0,0,0,0,0,0,0,0,23000,23000,0,0,240,230,240,230,0,0,0,0,0,0,0,0,0,0,0
03440824,1,2016,2015,1,.15300,.15300,3,.15000,.15000,26,D,.05100,.05100,0,D,0,D,49983,D,0,D,-5400,D,0,D,0,D,0,D,0,D,1600,D,3750,D,0,D,0,D,0,D,3436,1406,3442,3415,1406,1405,7647,7647,44583,44583,44583,44583,0,0,0,0,0,0,0,0,44583,44583,0,0,3442,3415,3442,3415,9250,9300,0,0,0,0,0,0,0,0,0
03440824,2,2016,2015,0,.15300,.15300,1,.15000,.15000,26,D,.05100,.05100,0,D,0,D,33141,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2962,1082,2965,2955,1082,1082,5071,5071,33141,33141,33141,33141,0,0,0,0,0,0,0,0,33141,33141,0,0,2965,2955,2965,2955,6300,6300,0,0,0,0,0,0,0,0,0
03440844,1,2016,2015,1,.15300,.15300,3,.15000,.15000,02,D,.00000,.00000,0,D,0,D,43746,D,0,D,2040,D,0,D,0,D,0,D,0,D,3200,D,0,D,0,D,1,D,2116,D,2616,0,2623,2595,0,0,6693,6693,45786,45786,0,0,1000,1000,0,0,0,0,0,0,45786,45786,0,0,3623,3595,3623,3595,0,0,0,0,0,0,0,0,0,0,0
03440924,1,2016,2015,0,.00000,.00000,1,-.0765,-.0765,23,D,.03990,.03390,0,D,0,D,0,D,0,D,0,D,0,D,11088,D,0,D,2940,D,0,D,758,D,0,D,0,D,0,D,0,-155,0,0,-151,-167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
03440954,1,2016,2015,1,.15300,.15300,2,.15000,.15000,44,D,.00000,.00000,0,D,0,D,30000,D,50000,D,0,D,0,D,0,D,0,D,0,D,2000,D,611,D,0,D,1,D,3980,D,6381,0,6388,6360,0,0,12240,12240,80000,80000,0,0,1000,1000,0,0,0,0,0,0,80000,80000,0,0,7388,7360,7388,7360,0,0,0,0,0,0,0,0,0,0,0
03440964,1,2016,2015,2,.00000,.00000,3,-.4000,-.4000,01,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,120,D,0,D,0,D,0,D,27,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,4700,147,147,0,0,0,0,0,0,0
