"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
"02900855",1,"2014","2013",0,0.153,0.153,"1",0.2356,0.2356,"47","D",0.0575,0.0575,0,"D",0,"D",104000,"D",0,"D",202,"D",0,"D",0,"D",0,"D",0,"D",3500,"D",25,"D",0,"D",0,"D",20588,"D",13860,4294,13902.46,13817.46,4294.14,4294.14,15912,15912,104202,104202,104202.01,104202.01,0,0,0,0,0,0,0,0,83614,83614,0,0,13902.46,13817.46,13902.46,13817.46,3000,3000,24113,24113,0,0,0,0,0,0,0
"02900885",1,"2014","2013",1,0.153,0.153,"3",0.3098,0.3098,"33","D",0.1069,0.1069,0,"D",0,"D",35000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5100,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1566,791,1641.71,1491.27,811.81,769.44,5355,5355,35000,35000,35000.01,35000.01,0,0,0,0,0,0,458.29,561.23,35000,35000,0,0,2100,2052.5,2100,2052.5,10800,10950,0,0,0,0,0,0,137.49,168.37,0
"02900895",1,"2014","2013",0,0.153,0.153,"1",0.25,0.25,"30","D",0,0,0,"D",0,"D",61080,"D",0,"D",4397,"D",0,"D",0,"D",0,"D",0,"D",10500,"D",745,"D",0,"D",0,"D",6796,"D",6770,0,6812.46,6727.45,0,0,9345.24,9345.24,65477,65477,0,0,0,0,0,0,0,0,0,0,58681,58681,0,0,6812.46,6727.45,6812.46,6727.45,0,0,0,0,0,0,0,0,0,0,0
"02900905",1,"2014","2013",0,0.153,0.153,"2",0.138,0.138,"05","D",0.08,0.08,0,"D",0,"D",0,"D",105000,"D",-10094,"D",0,"D",0,"D",0,"D",0,"D",3700,"D",484,"D",0,"D",0,"D",9432,"D",9716,2669,9724.46,9706.89,2710.28,2627.41,16065,16065,94906,94906,94906.01,94906.01,0,0,0,0,0,0,0,0,85474,85474,0,0,9724.46,9706.89,9724.46,9706.89,7812,7984,13616,13616,0,0,0,0,0,0,0
"02900905",2,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"05","D",0.02,0.02,0,"D",0,"D",20000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1039,137,1053.75,1023.75,140.06,134.67,3060,3060,20000,20000,20000.01,20000.01,0,0,0,0,0,0,0,0,20000,20000,0,0,1053.75,1023.75,1053.75,1023.75,3906,3992,0,0,0,0,0,0,0,0,0
"02900905",3,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",24000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1639,255,1653.75,1623.75,262.41,247.38,3672,3672,24000,24000,24000.01,24000.01,0,0,0,0,0,0,0,0,24000,24000,0,0,1653.75,1623.75,1653.75,1623.75,3906,3992,0,0,0,0,0,0,0,0,0
"02900925",1,"2014","2013",0,0.153,0.153,"1",0.2267,0.2267,"05","D",0.093,0.093,1,"D",1,"D",4148,"D",0,"D",23875,"D",52032,"D",17747,"D",0,"D",0,"D",6200,"D",1970,"D",0,"D",0,"D",0,"D",15652,4007,15687.29,15616.71,4035.78,3978.1,634.64,634.64,95139.95,95139.95,80055.01,80055.01,0,0,0,0,0,0,0,0,95139.95,95139.95,0,0,15687.29,15616.71,15687.29,15616.71,3906,3992,8170,8170,0,0,0,0,0,0,0
"02900935",1,"2014","2013",0,0,0,"1",0.1491,0.1491,"39","D",0,0,1,"D",1,"D",0,"D",0,"D",2,"D",42000,"D",20939,"D",0,"D",0,"D",10600,"D",3,"D",0,"D",0,"D",12104,"D",4429,0,4437.25,4421,0,0,0,0,59800.15,59800.15,2.01,2.01,0,0,0,0,0,0,0,0,47696.15,47696.15,0,0,4437.25,4421,4437.25,4421,0,0,0,0,0,0,0,0,0,0,0
"02900995",1,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"02","D",0,0,0,"D",0,"D",36000,"D",0,"D",1884,"D",0,"D",0,"D",0,"D",13200,"D",0,"D",229,"D",0,"D",0,"D",0,"D",3721,0,3736.35,3706.35,0,0,5508,5508,37884,37884,0,0,0,0,0,0,0,0,0,0,37884,37884,0,0,3736.35,3706.35,3736.35,3706.35,0,0,0,0,0,0,0,0,0,0,0
"02900995",2,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"02","D",0,0,0,"D",0,"D",51000,"D",0,"D",-7413,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4577,0,4591.8,4561.8,0,0,7803,7803,43587,43587,0,0,0,0,0,0,0,0,0,0,43587,43587,0,0,4591.8,4561.8,4591.8,4561.8,0,0,0,0,0,0,0,0,0,0,0
"02901005",1,"2014","2013",3,0.153,0.153,"2",0.15,0.15,"05","D",0,0,0,"D",0,"D",54084,"D",0,"D",0,"D",0,"D",0,"D",0,"D",38268,"D",0,"D",0,"D",0,"D",2,"D",0,"D",424,0,465.1,382.6,0,0,8274.85,8274.85,54084,54084,54084.01,54084.01,2000,2000,0,0,0,0,0,0,54084,54084,0,0,2465.1,2382.6,2465.1,2382.6,7812,7984,0,0,0,0,0,0,0,0,0
"02901045",1,"2014","2013",2,0.153,0.153,"2",0.15,0.15,"39","D",0.0307,0.0307,0,"D",0,"D",24000,"D",34400,"D",0,"D",0,"D",0,"D",0,"D",10080,"D",0,"D",0,"D",0,"D",2,"D",2460,"D",1660,1793,1697.5,1622.5,1792.88,1792.88,8935.2,8935.2,58400,58400,58400.01,58400.01,2000,2000,0,0,0,0,0,0,58400,58400,0,0,3697.5,3622.5,3697.5,3622.5,0,0,0,0,0,0,0,0,0,0,0
"02901055",1,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"02","D",0,0,0,"D",0,"D",46800,"D",0,"D",1574,"D",0,"D",0,"D",0,"D",0,"D",2800,"D",0,"D",0,"D",0,"D",6024,"D",4894,0,4901.08,4886.07,0,0,7160.4,7160.4,48374,48374,0,0,0,0,0,0,0,0,0,0,42350,42350,0,0,4901.08,4886.07,4901.08,4886.07,0,0,0,0,0,0,0,0,0,0,0
"02901165",1,"2014","2013",0,0.153,0.153,"2",0.2267,0.2267,"05","D",0.093,0.093,0,"D",0,"D",83025,"D",112746,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8000,"D",1827,"D",0,"D",0,"D",26088,"D",27356,9724,27426.61,27284.45,9779.57,9668.19,29952.96,29952.96,195771,195771,195771.01,195771.01,0,0,0,0,0,0,0,0,169683,169683,0,0,27426.61,27284.45,27426.61,27284.45,7812,7984,35915,35915,0,0,0,0,0,0,0
"02901175",1,"2014","2013",2,0.153,0.153,"3",0.3606,0.3606,"33","D",0.1222,0.1222,0,"D",0,"D",40888,"D",0,"D",0,"D",0,"D",0,"D",1976,"D",5496,"D",0,"D",0,"D",0,"D",1,"D",0,"D",842,843,945.4,739.22,871.85,815,6255.86,6255.86,40888,40888,40888.01,40888.01,1000,1000,0,0,0,0,452.8,603.98,40888,40888,0,0,2398.2,2343.2,2398.2,2343.2,10800,10950,0,0,0,0,0,0,135.84,181.19,0
"02901205",1,"2014","2013",0,0.153,0.153,"1",0,0,"21","D",0,0,0,"D",0,"D",800,"D",0,"D",5000,"D",0,"D",0,"D",0,"D",7200,"D",0,"D",25,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,122.4,122.4,5800,5800,5800.01,5800.01,0,0,0,0,0,0,0,0,5800,5800,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0
"02901215",1,"2014","2013",0,0.153,0.153,"1",-0.0765,-0.0765,"19","D",-0.0027,-0.0027,0,"D",0,"D",2156,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",30,"D",0,"D",0,"D",0,"D",0,"D",-165,-6,-164.93,-164.93,-5.77,-5.77,329.87,329.87,2156,2156,2156.01,2156.01,0,0,0,0,0,0,164.93,164.93,2156,2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77,5.77,0
"02901235",1,"2014","2013",0,0.153,0.153,"1",0.25,0.25,"03","D",0.0336,0.0336,0,"D",0,"D",54000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6874,1428,6928.75,6818.75,1428.69,1426.54,8262,8262,54000,54000,54000.01,54000.01,0,0,0,0,0,0,0,0,54000,54000,0,0,6928.75,6818.75,6928.75,6818.75,4945,5009,1428.69,1426.54,0,0,0,0,0,0,0
"02901255",1,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"19","D",0.034,0.034,1,"D",1,"D",43611,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",500,"D",0,"D",0,"D",0,"D",480,"D",4352,1220,4370.4,4332.9,1219.62,1221.12,6672.48,6672.48,43611,43611,43611.01,43611.01,0,0,0,0,0,0,0,0,43611,43611,0,0,4370.4,4332.9,4370.4,4332.9,0,0,0,0,0,0,0,0,0,0,0
"02901295",1,"2014","2013",0,0.153,0.153,"2",0.15,0.15,"39","D",0.0307,0.0307,2,"D",0,"D",12000,"D",28899,"D",12005,"D",4668,"D",33636,"D",0,"D",0,"D",5530,"D",235,"D",0,"D",0,"D",3216,"D",8822,1696,9031.89,8611.89,1767.46,1624.15,6257.55,6257.55,86162.6,86162.6,57572.01,52904.01,0,0,0,0,0,0,0,0,86162.6,86162.6,0,0,9031.89,8611.89,9031.89,8611.89,0,0,0,0,0,0,0,0,0,0,0
"02901305",1,"2014","2013",1,0.0411,0.0411,"2",0.266,0.266,"45","D",0.05,0.05,0,"D",0,"D",22893,"D",212148,"D",75,"D",0,"D",0,"D",0,"D",0,"D",2100,"D",620,"D",0,"D",1,"D",23140,"D",39359,11756,39489.56,39229.06,11755.8,11755.8,23753.72,24162.92,235116,235116,235116.01,235116.01,0,0,0,0,0,0,0,0,211976,211976,0,0,39489.56,39229.06,39489.56,39229.06,0,0,0,0,0,0,0,0,0,0,0
"02901405",1,"2014","2013",1,0.153,0.153,"2",0,0,"18","D",0.0174,0.0174,0,"D",0,"D",0,"D",21500,"D",0,"D",0,"D",11459,"D",0,"D",4800,"D",0,"D",300,"D",0,"D",0,"D",0,"D",-3278,264,-3250,-3305,259.84,268.14,3289.5,3289.5,21500,21500,21500.01,21500.01,0,0,0,0,0,0,3250,3305,21500,21500,0,0,0,0,0,0,2360,2400,300,300,0,0,0,0,0,0,0
"02901415",1,"2014","2013",3,0.153,0.153,"2",0.15,0.15,"44","D",0,0,0,"D",0,"D",46000,"D",14000,"D",-3322,"D",0,"D",0,"D",0,"D",0,"D",1500,"D",40,"D",0,"D",2,"D",720,"D",813,0,854.2,771.7,0,0,9180,9180,56678,56678,0,0,2000,2000,0,0,0,0,0,0,56678,56678,0,0,2854.2,2771.7,2854.2,2771.7,0,0,0,0,0,0,0,0,0,0,0
"02901415",2,"2014","2013",3,0,0,"3",-0.45,-0.45,"44","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02901495",1,"2014","2013",1,0.153,0.153,"2",0.1403,0.1403,"33","D",0.0645,0.0645,0,"D",0,"D",0,"D",80891,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11000,"D",0,"D",0,"D",0,"D",7484,"D",6214,3206,6232.3,6195.6,3208.37,3202.98,12376.32,12376.32,80891,80891,80891.01,80891.01,0,0,0,0,0,0,0,0,73407,73407,0,0,6232.3,6195.6,6232.3,6195.6,15400,15650,18484,18484,0,0,0,0,0,0,0
"02901495",2,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"33","D",0.06,0.06,0,"D",0,"D",22019,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1342,585,1356.6,1326.6,588.84,581.18,3368.91,3368.91,22019,22019,22019.01,22019.01,0,0,0,0,0,0,0,0,22019,22019,0,0,1356.6,1326.6,1356.6,1326.6,7700,7800,0,0,0,0,0,0,0,0,0
"02901505",1,"2014","2013",2,0.153,0.153,"3",0.2106,0.2106,"39","D",0.0307,0.0307,0,"D",0,"D",36668,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4800,"D",373,"D",0,"D",2,"D",20160,"D",-3417,1126,-3341.54,-3492.72,1125.71,1125.71,5610.2,5610.2,36668,36668,36668.01,36668.01,0,0,2000,2000,0,0,1341.54,1492.72,16508,16508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02901535",1,"2014","2013",3,0.153,0.153,"2",0.3106,0.3106,"05","D",0,0,0,"D",0,"D",19106,"D",16686,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3800,"D",0,"D",0,"D",2,"D",0,"D",-5026,0,-4913.43,-5139.56,0,0,5476.18,5476.18,35792,35792,35792.01,35792.01,409.2,364.2,1590.8,1635.8,0,0,3322.63,3503.76,35792,35792,0,0,409.2,364.2,409.2,364.2,7812,7984,3800,3800,0,0,0,0,0,0,0
"02901545",1,"2014","2013",0,0.153,0.153,"1",0.1395,0.1395,"50","D",0.0702,0.0702,0,"D",0,"D",37000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3800,"D",1603,"D",0,"D",0,"D",3168,"D",3038,1249,3041.03,3035.52,1280.49,1217.21,5661,5661,37000,37000,37000.01,37000.01,0,0,0,0,0,0,0,0,33832,33832,0,0,3041.03,3035.52,3041.03,3035.52,7150.2,7404,3168,3168,0,0,0,0,0,0,0
"02901545",2,"2014","2013",0,0.153,0.153,"1",0.25,0.25,"50","D",0.0702,0.0702,0,"D",0,"D",62400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8974,3333,9028.75,8918.75,3364.18,3300.9,9547.2,9547.2,62400,62400,62400.01,62400.01,0,0,0,0,0,0,0,0,62400,62400,0,0,9028.75,8918.75,9028.75,8918.75,4102.2,4356,0,0,0,0,0,0,0,0,0
"02901595",1,"2014","2013",0,0,0,"2",0.25,0.25,"05","D",0.06,0.06,2,"D",2,"D",0,"D",0,"D",0,"D",77794,"D",24983,"D",0,"D",0,"D",2600,"D",0,"D",0,"D",0,"D",5908,"D",10905,1702,11014.89,10794.89,1727.62,1675.44,0,0,99029.55,99029.55,77794.01,77794.01,0,0,0,0,0,0,0,0,99029.55,99029.55,0,0,11014.89,10794.89,11014.89,10794.89,7812,7984,8508,8508,0,0,0,0,0,0,0
"02901615",1,"2014","2013",1,0.153,0.153,"2",0.2598,0.2598,"21","D",0,0,0,"D",0,"D",20381,"D",8078,"D",0,"D",0,"D",0,"D",0,"D",4336,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-2977,0,-2900.98,-3053.3,0,0,4354.23,4354.23,28459,28459,27259.01,27259.01,455.9,420.9,544.1,579.1,0,0,2356.88,2474.2,28459,28459,0,0,455.9,420.9,455.9,420.9,4000,4000,0,0,0,0,0,0,1178.44,1237.1,0
"02901625",1,"2014","2013",3,0.153,0.153,"3",0.3106,0.3106,"10","D",0,0,0,"D",0,"D",27000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8300,"D",0,"D",0,"D",0,"D",3,"D",0,"D",-6903,0,-6804.62,-7001.8,0,0,4131,4131,27000,27000,0,0,245,210,2755,2790,0,0,4049.62,4211.8,27000,27000,0,0,245,210,245,210,0,0,0,0,0,0,0,0,0,0,0
"02901655",1,"2014","2013",0,0,0,"1",0,0,"31","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",4440,"D",0,"D",2076,"D",0,"D",3,"D",0,"D",0,"D",0,"D",0,-374,0,0,-373.68,-373.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02901705",1,"2014","2013",0,0.153,0.153,"2",0,0,"45","D",0,0,2,"D",2,"D",13031,"D",0,"D",7000,"D",0,"D",29014,"D",0,"D",0,"D",1950,"D",4727,"D",0,"D",0,"D",10212,"D",0,0,0,0,0,0,1993.74,1993.74,21300,21300,21300.02,21300.02,0,0,0,0,0,0,0,0,21300,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02901715",1,"2014","2013",2,0.153,0.153,"2",0.2106,0.2106,"10","D",0,0,0,"D",0,"D",24340,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3000,"D",25,"D",0,"D",1,"D",17376,"D",-6147,0,-6062.42,-6232.55,0,0,3724.02,3724.02,24340,24340,0,0,0,0,1000,1000,0,0,5062.42,5232.55,24340,24340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02901725",1,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",28000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11700,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2239,355,2253.75,2223.75,362.41,347.38,4284,4284,28000,28000,28000.01,28000.01,0,0,0,0,0,0,0,0,28000,28000,0,0,2253.75,2223.75,2253.75,2223.75,3906,3992,0,0,0,0,0,0,0,0,0
"02901725",2,"2014","2013",0,0.153,0.153,"1",0.1765,0.1765,"05","D",0,0,0,"D",0,"D",12172,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",34,0,51.65,16.94,0,0,1862.32,1862.32,12172,12172,12172.01,12172.01,0,0,0,0,0,0,165.55,185.26,12172,12172,0,0,217.2,202.2,217.2,202.2,3906,3992,0,0,0,0,0,0,0,0,0
"02901785",1,"2014","2013",2,0,0,"3",-0.4,-0.4,"50","D",-0.044,-0.044,0,"D",0,"D",0,"D",0,"D",0,"D",1800,"D",0,"D",0,"D",0,"D",0,"D",180,"D",0,"D",0,"D",1612,"D",0,0,0,0,0,0,0,0,1800,1800,1800.01,1800.01,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,12741,13020,1612,1612,0,0,0,0,0,0,0
"02901805",1,"2014","2013",4,0.153,0.153,"2",0.2923,0.2923,"39","D",0.0307,0.0307,0,"D",0,"D",24000,"D",88000,"D",691,"D",0,"D",0,"D",0,"D",0,"D",5100,"D",250,"D",0,"D",2,"D",3904,"D",9026,3460,9136.4,8916.4,3459.61,3459.61,17136,17136,112691,112691,112691.01,112691.01,1865.45,1865.45,0,0,0,0,0,0,108787,108787,0,0,11001.85,10781.85,11001.85,10781.85,0,0,0,0,0,0,0,0,0,0,0
"02901845",1,"2014","2013",1,0.153,0.153,"2",0.2598,0.2598,"18","D",0.0535,0.0535,0,"D",0,"D",6000,"D",31000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-758,1510,-682.03,-834.35,1496.32,1522.8,5661,5661,37000,37000,37000.01,37000.01,1000,1000,0,0,0,0,992.03,1109.35,37000,37000,0,0,1310,1275,1310,1275,2360,2400,0,0,0,0,0,0,0,0,0
"02901855",1,"2014","2013",0,0,0,"1",0,0,"31","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",14062,"D",0,"D",10080,"D",0,"D",379,"D",0,"D",0,"D",1020,"D",0,-775,0,0,-775,-775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02901865",1,"2014","2013",3,0.153,0.153,"2",0.138,0.138,"05","D",0.08,0.08,0,"D",0,"D",43000,"D",40000,"D",14417,"D",0,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",0,"D",3,"D",7968,"D",5396,1853,5414.1,5377.18,1905,1801.13,12699,12699,97417,97417,97417.01,97417.01,3000,3000,0,0,0,0,0,0,89449,89449,0,0,8414.1,8377.18,8414.1,8377.18,7812,7984,13968,13968,0,0,0,0,0,0,0
"02901885",1,"2014","2013",0,0.153,0.153,"2",0.2415,0.2415,"01","D",0.0341,0.0341,0,"D",0,"D",55000,"D",45199,"D",0,"D",0,"D",0,"D",0,"D",0,"D",900,"D",440,"D",0,"D",0,"D",8220,"D",11648,3336,11734.39,11562.23,3331.97,3340.58,15330.45,15330.45,100199,100199,100199.01,100199.01,0,0,0,0,0,0,0,0,91979,91979,0,0,11734.39,11562.23,11734.39,11562.23,4000,4000,17225.22,17225.22,0,0,0,0,0,0,0
