"","true_mean","oracle_mean","pi_naive_mean","median_imp_mean","lin_imp_mean","lin_oracle","nn_imp_mean","nn_oracle","nn_pi_imp_mean","nn_pi_oracle","nn_resamp_imp_mean","nn_resamp_oracle","nn_wmse_imp_mean","nn_wmse_oracle","nn_deriv_imp_mean","nn_deriv_oracle"
"33",441.099087223831,450.18538872645,430.478442525169,500.15330412872,430.766484937692,430.537744147866,447.846416244673,448.132022323512,449.941868334061,449.486360140547,0,0,478.870882385215,468.910908663351,0,0
"34",441.099087223831,441.266010755522,426.951780713814,507.567313392153,428.095831954806,427.077038725198,439.224152215577,439.295203205251,440.450365675675,440.030225369666,0,0,407.133696890499,443.273902248701,0,0
"35",441.099087223831,436.666775041554,415.663883378342,502.386420157245,415.56931736972,415.353074069215,434.708682857587,434.090410169105,435.767473655545,435.736774224772,0,0,469.338445872939,450.004039903675,0,0
"36",441.099087223831,436.60617217569,417.634282379301,496.250175047536,417.810143794363,417.441659129577,433.960247294654,434.428651004001,435.03556671813,435.824368151732,0,0,461.07897943088,506.532214626776,0,0
"37",441.099087223831,435.55778033813,420.335113508153,501.417521850407,420.670127699042,420.181130279753,434.176621637066,434.449228851782,435.890834007663,435.630638390761,0,0,436.609494392055,453.949618608665,0,0
"38",441.099087223831,429.181827425987,412.43930184955,495.590551535875,412.637691235781,412.268505013448,428.705864774997,428.548547701107,428.084934860758,428.740827301499,0,0,428.995033256584,417.342396754348,0,0
"39",441.099087223831,431.924540405172,411.901076239311,498.86821502288,412.646841536526,411.998248639373,432.613254038908,432.347863725457,432.089494422417,431.679249276619,0,0,451.528141879493,412.983968751766,0,0
"40",441.099087223831,445.955364045632,431.594374473057,501.69844621769,432.23037374878,431.579201841622,446.805990544752,445.893237126589,445.090025609634,445.378268416321,0,0,439.166526489385,437.738842185291,0,0
"41",441.099087223831,430.556580781633,413.192093646025,497.023859658862,413.60878426537,413.203069815611,429.311487915335,429.107498971975,430.169822452975,430.267449073563,0,0,346.145811880969,325.133425409531,0,0
"42",441.099087223831,433.130688053678,410.97253368492,485.785730288524,411.351912791959,411.167653841231,432.749609404471,431.860749602666,433.029574155206,432.721455219443,0,0,400.360242202109,408.010245402666,0,0
"43",441.099087223831,435.413899029238,417.786613799248,495.213496946939,417.961562587486,417.794845809063,434.437171044116,434.433557045829,434.521307481369,435.033475078016,0,0,456.413078204417,446.378417722603,0,0
"44",441.099087223831,437.936945970451,425.416475994515,507.98510907446,425.542568286435,425.368403650819,438.038321168968,438.235043491853,437.478436724372,437.175157138427,0,0,441.109849987205,420.263094353978,0,0
"45",441.099087223831,443.593657860053,425.289077340099,503.062212025511,425.111488558079,425.151989622231,442.589985734695,442.312916895379,444.002924324144,443.567552715277,0,0,409.620315535447,375.778282038403,0,0
"46",441.099087223831,442.953291877461,422.173999989176,500.112278309462,422.334780744027,422.251367532222,440.995120164687,441.013312104717,440.980935003466,442.408109275943,0,0,457.560856850797,432.67065207047,0,0
