,true_mean,oracle_mean,naive_mean,pi_naive_mean,lin_imp_mean,nn_imp_mean,nn_pi_imp_mean,nn_resamp_imp_mean,nn_wmse_imp_mean
421,0,21.59620679,26.21694955,26.12392816,26.21030944,25.56667651,26.13923746,0,0
422,0,21.53944109,26.1350584,26.05700506,26.12011814,26.13399974,22.69612548,0,0
423,0,21.51315546,26.1891973,26.09582535,26.09929062,26.05630057,25.27298172,0,0
424,0,21.5416362,26.25946241,26.17767544,26.12454606,23.60116512,26.13870749,0,0
425,0,21.53859741,26.21965119,26.14021698,26.05769414,24.59953558,26.04382913,0,0
426,0,21.57018431,26.18258928,26.08024697,26.10584098,26.15764608,22.52361634,0,0
427,0,21.61827733,26.19505343,26.11940845,26.19638231,21.65853287,26.21781424,0,0
428,0,21.51697155,26.09089052,25.99678643,26.10571125,26.05380062,24.92227961,0,0
429,0,21.54895019,26.18771463,26.09769549,26.14161617,26.10247373,26.0673362,0,0
430,0,21.59733185,26.17573798,26.09212099,26.14779044,26.24109238,25.53250194,0,0
431,0,21.47931787,26.15114074,26.05431252,26.04495122,26.05467643,24.63916153,0,0
432,0,21.52442227,26.17702538,26.092717,26.09394786,25.7398288,25.81809345,0,0
433,0,21.57065845,26.17629306,26.09155408,26.11788529,23.44219505,26.08890505,0,0
434,0,21.54405247,26.15120094,26.06291884,26.13475093,22.6195763,22.70914731,0,0
435,0,21.54047661,26.13645693,26.05734264,26.07820948,24.24688448,25.93730482,0,0
436,0,21.58270863,26.18592317,26.09570939,26.1530674,26.06896722,26.09996718,0,0
437,0,21.53063963,26.18292367,26.09595182,26.1500236,26.17830655,21.73084834,0,0
438,0,21.56251492,26.14574398,26.04269511,26.13270004,21.58345517,26.10013004,0,0
439,0,21.49877588,26.20585035,26.11746588,26.04517522,26.16527487,25.70263261,0,0
440,0,21.54662065,26.20699634,26.11621766,26.19535524,23.29346751,26.11988415,0,0
441,0,21.5863808,26.17696372,26.08266697,26.16980949,23.06192101,26.14930616,0,0
442,0,21.56609453,26.18930908,26.08587179,26.17086276,26.09732524,23.6208947,0,0
443,0,21.48553037,26.14983358,26.06228759,26.09108193,23.9392705,25.39991999,0,0
444,0,21.52027571,26.18069445,26.08877151,26.0901883,23.67789808,21.43333135,0,0
445,0,21.37836904,26.14486788,26.06723171,25.97758681,24.43291807,25.97524632,0,0
446,0,21.5241215,26.17926474,26.08730357,26.12204757,26.12009036,21.56490714,0,0
447,0,21.56671023,26.16406053,26.08964329,26.1003087,26.0863009,26.08665967,0,0
448,0,21.51644451,26.21307206,26.12467122,26.09865268,26.08757981,26.11021658,0,0
449,0,21.5763794,26.19663725,26.12458901,26.20541119,26.31722116,24.38647422,0,0
450,0,21.41613193,26.13550206,26.04292526,25.98421041,25.96079855,23.0601881,0,0
451,0,21.57663046,26.17114855,26.08020859,26.1641232,26.04254125,26.2342674,0,0
452,0,21.55923222,26.21130753,26.12725527,26.13996258,22.43480981,25.51987377,0,0
453,0,21.47924616,26.17483802,26.0781426,26.07161553,26.13042065,26.0647595,0,0
454,0,21.4873023,26.13909559,26.06080769,26.09034492,26.17804555,26.1188975,0,0
455,0,21.46160725,26.14933146,26.07467324,26.08084689,24.46859233,26.04389508,0,0
456,0,21.50298645,26.13055649,26.05043191,26.06028378,26.11067751,25.9593261,0,0
457,0,21.41125151,26.12717911,26.05197046,26.0201623,26.07412944,24.6637775,0,0
458,0,21.51788866,26.14485385,26.0580858,26.1036775,23.44533587,21.55863827,0,0
459,0,21.55235176,26.19423917,26.10542696,26.17703072,26.1766601,21.84097975,0,0
460,0,21.45066834,26.16064472,26.06803075,26.02984538,26.06846421,26.08621091,0,0
461,0,21.5859897,26.20656005,26.11603523,26.12392052,26.132902,26.13868931,0,0
462,0,21.58523251,26.14419597,26.05781415,26.21883155,26.19892583,23.16805141,0,0
463,0,21.51694563,26.18853329,26.09776323,26.04040322,25.98200948,26.05288636,0,0
464,0,21.62583912,26.1870136,26.08371236,26.18146948,26.23210626,25.38678034,0,0
465,0,21.552172,26.23059937,26.13832709,26.10958774,26.01692241,21.59271964,0,0
466,0,21.4596893,26.20021957,26.10977396,26.03831502,23.74810732,26.01865651,0,0
467,0,21.58954341,26.18878633,26.10518516,26.15528292,26.22081814,26.1431192,0,0
468,0,21.57591503,26.18483226,26.10255449,26.1829567,21.61612312,26.14320566,0,0
469,0,21.5330743,26.21985625,26.13192082,26.19817534,23.51921195,26.1824196,0,0
470,0,21.63276062,26.25732727,26.19176598,26.19329747,21.65172404,23.76812948,0,0
471,0,21.52494652,26.20137473,26.11233626,26.11950261,24.56210538,26.06292953,0,0
472,0,21.60302612,26.13980919,26.0400342,26.16909015,26.18621175,22.89368582,0,0
473,0,21.52227857,26.17760482,26.08392625,26.0749648,26.07041677,21.62112952,0,0
474,0,21.56283218,26.13674945,26.06500348,26.15826934,26.20986247,26.09278124,0,0
475,0,21.5956941,26.18245285,26.09988805,26.16776595,26.12915804,22.74977972,0,0
476,0,21.58142257,26.16090449,26.0773507,26.13415532,26.15595221,26.13701488,0,0
477,0,21.50497531,26.23121988,26.14354947,26.05628158,25.93632864,22.55191483,0,0
478,0,21.56404147,26.15172969,26.04375707,26.10720563,21.60454366,22.3159573,0,0
479,0,21.60941935,26.22097967,26.14695384,26.23570479,23.73275041,25.5672896,0,0
480,0,21.54276473,26.15576614,26.06482237,26.11955287,26.11975573,26.12647313,0,0
481,0,21.59467681,26.22992881,26.14344308,26.16509994,26.18302741,26.23172622,0,0
482,0,21.46054815,26.19463067,26.09624367,26.0673072,25.9564025,26.06581693,0,0
483,0,21.60563447,26.17430746,26.08190685,26.21934711,26.28306032,26.1910406,0,0
484,0,21.51333073,26.12101445,26.0311449,26.08674038,22.66688263,26.09301047,0,0
485,0,21.51243101,26.14984336,26.07314611,26.09679393,22.12270163,26.05901778,0,0
486,0,21.48047134,26.21052283,26.13093897,26.05086446,21.59976148,25.98285064,0,0
487,0,21.49055989,26.13582316,26.0576975,26.06630831,26.06248365,24.93271838,0,0
488,0,21.68392647,26.15860219,26.07476018,26.2495711,26.21651983,26.27737248,0,0
489,0,21.39249835,26.20778688,26.1244682,26.0022753,26.02301213,26.0237967,0,0
490,0,21.47627932,26.16518895,26.065709,26.06992444,21.70536834,23.42317829,0,0
491,0,21.54299232,26.15528155,26.07108588,26.1004847,24.02335693,25.97085115,0,0
492,0,21.52292377,26.18110365,26.09804527,26.09013916,21.5636247,26.06623334,0,0
493,0,21.54631307,26.17376689,26.08992912,26.12132642,25.65908531,24.36376247,0,0
494,0,21.56670715,26.13510244,26.03419349,26.1711205,26.15168508,26.08009307,0,0
495,0,21.51133167,26.18459893,26.09499454,26.1148387,21.49052674,21.9789749,0,0
496,0,21.46357005,26.19261518,26.10264412,26.03549512,25.49378567,26.09852823,0,0
497,0,21.58463801,26.19699684,26.11499522,26.14849274,23.38099004,25.59289671,0,0
498,0,21.45117948,26.19359561,26.10830746,26.01323405,25.94200385,25.99705273,0,0
499,0,21.65509968,26.21266147,26.11265943,26.2164913,23.66948748,26.19244949,0,0
500,0,21.63189687,26.26955089,26.18638762,26.23612625,21.6727135,26.20615117,0,0
501,0,21.55287151,26.17582507,26.08467239,26.13889152,26.18918892,22.39489435,0,0
502,0,21.65310376,26.21972036,26.14711479,26.24137934,21.69370753,26.19187497,0,0
503,0,21.51744214,26.21672967,26.12828302,26.13084772,26.09987503,26.19300941,0,0
504,0,21.57683173,26.18306947,26.08344723,26.17041058,26.15428402,26.22144155,0,0
505,0,21.48222803,26.16052318,26.06753112,26.0797945,21.45798995,24.68121125,0,0
506,0,21.5016605,26.19373081,26.10991609,26.07928809,25.13607973,22.17323831,0,0
507,0,21.52998115,26.18702903,26.09054667,26.13922472,21.57065696,26.22126404,0,0
508,0,21.62297257,26.19071725,26.09852852,26.23996427,21.66374303,26.2405132,0,0
509,0,21.46949411,26.19360245,26.10268846,26.05819394,21.44283298,24.46932054,0,0
510,0,21.52756086,26.15457153,26.06288478,26.13337587,23.37819661,26.12346663,0,0
511,0,21.55829864,26.15429811,26.06946663,26.17462681,26.20554476,23.97977653,0,0
512,0,21.61033488,26.14590091,26.06347684,26.18941353,21.65115946,22.07123492,0,0
513,0,21.55975081,26.1777606,26.107221,26.12439558,25.35577058,26.10952446,0,0
514,0,21.62331509,26.13459711,26.04333746,26.20229208,26.16626023,21.66399878,0,0
515,0,21.54365514,26.13529535,26.04978205,26.08237013,26.02210533,23.4623118,0,0
516,0,21.65169684,26.23029574,26.13971286,26.22140653,26.19293834,26.19336218,0,0
517,0,21.54791781,26.18568982,26.09212925,26.09919061,26.08899964,21.58838336,0,0
518,0,21.56557534,26.15568337,26.05583195,26.17662002,26.14961534,26.32468407,0,0
519,0,21.57700667,26.20159835,26.13000479,26.17325706,25.54167876,25.71436446,0,0
520,0,21.53229056,26.12735029,26.04163006,26.15883828,24.57820538,21.54840936,0,0
521,0,21.67454283,26.22488003,26.13555479,26.23416113,24.34321721,26.22657014,0,0
522,0,21.46780354,26.15787365,26.07106047,26.00905849,21.50829369,23.18340422,0,0
523,0,21.62358993,26.1643295,26.07359167,26.20818509,24.85453916,21.6640323,0,0
524,0,21.48631835,26.18886252,26.11174605,26.10026782,26.05741407,23.92132278,0,0
525,0,21.57409759,26.18679565,26.10152115,26.17828406,24.0906656,26.05974977,0,0
526,0,21.52981146,26.14534362,26.05519059,26.08724308,26.07356081,25.9022467,0,0
527,0,21.49425969,26.14737777,26.05563871,26.07025409,26.14386567,26.05484264,0,0
528,0,21.59883623,26.15464683,26.06085364,26.16110233,26.20488901,24.48108811,0,0
529,0,21.47462991,26.12422111,26.04157603,26.00363615,26.10743811,22.61211884,0,0
530,0,21.6107188,26.16460418,26.08691419,26.23077722,26.18653035,26.11867586,0,0
531,0,21.50556535,26.18612885,26.09629416,26.09681193,26.12054567,21.84716626,0,0
532,0,21.53126798,26.14311092,26.05220994,26.1026722,25.46892419,25.69936236,0,0
533,0,21.60557132,26.15701311,26.06487171,26.16726405,26.18360534,26.12276028,0,0
534,0,21.47428855,26.16249045,26.06914063,26.09297083,24.18116295,24.29413926,0,0
535,0,21.62178978,26.16697442,26.08274149,26.25243099,22.09979465,21.66227791,0,0
536,0,21.51590704,26.19716047,26.10373273,26.11359822,26.01435967,26.10824646,0,0
537,0,21.47698155,26.16576,26.07748186,26.04087123,26.02446624,23.74525191,0,0
538,0,21.41903551,26.16580169,26.0809449,26.00675367,25.75319475,21.28281529,0,0
539,0,21.49281026,26.17846828,26.09556347,26.10280295,21.81866581,26.05633891,0,0
540,0,21.48543373,26.17436679,26.07901293,26.11665449,21.52662239,26.12666761,0,0
541,0,21.57030631,26.1873121,26.1013374,26.12559458,26.16048916,26.15399811,0,0
542,0,21.66681963,26.20416822,26.11553683,26.25116415,26.2701137,26.25650267,0,0
543,0,21.6477669,26.19616305,26.11474026,26.23294851,21.68645563,26.24964489,0,0
544,0,21.63310073,26.15507855,26.06414761,26.26607143,26.22324963,25.91339811,0,0
545,0,21.49387597,26.17491907,26.09957851,26.05696069,26.11937025,26.10353973,0,0
546,0,21.56995579,26.17934219,26.08320092,26.1483432,26.19527851,26.14930297,0,0
547,0,21.50752203,26.15272988,26.07446747,26.14466955,22.3323776,22.83398302,0,0
548,0,21.61792464,26.18407688,26.08616792,26.15998555,22.58199396,26.09968244,0,0
549,0,21.54726827,26.17169874,26.08017773,26.09346765,21.58650605,22.63610496,0,0
550,0,21.44530073,26.19423418,26.1199406,26.02756853,25.99873656,26.01350406,0,0
551,0,21.49550829,26.17606651,26.08219938,26.08820441,26.13311341,22.51546642,0,0
552,0,21.47299294,26.1735236,26.08665307,26.06651423,21.80780194,25.19290352,0,0
553,0,21.54828214,26.20088633,26.11278489,26.10480449,22.57374507,21.58826832,0,0
554,0,21.54937507,26.1805107,26.09519363,26.2342721,26.16956747,25.47506613,0,0
555,0,21.52748059,26.17801557,26.0930007,26.12773087,22.84025647,26.10392659,0,0
556,0,21.48177205,26.11942842,26.02121505,26.07564945,23.94583512,22.5339742,0,0
557,0,21.5060755,26.18780343,26.10332635,26.13618252,21.54703358,23.43227348,0,0
558,0,21.54951849,26.14929493,26.07799615,26.18181769,26.1098946,26.17886536,0,0
559,0,21.54288664,26.23658729,26.14214847,26.1207252,24.57425099,26.14452435,0,0
560,0,21.64861722,26.2389451,26.14992946,26.29170762,22.20204951,23.10789827,0,0
561,0,21.54185228,26.18901385,26.10839471,26.14154949,26.11525153,22.06804907,0,0
562,0,21.63772878,26.19511143,26.08995616,26.26459563,23.76408264,26.05089058,0,0
563,0,21.6161814,26.19019739,26.11772432,26.16806696,26.11650836,21.65597412,0,0
564,0,21.54769469,26.13750275,26.03106862,26.14959641,26.11123511,23.37256882,0,0
565,0,21.4277443,26.17127447,26.07880865,26.01161536,24.65743945,22.92736868,0,0
566,0,21.48938201,26.16670898,26.08190626,26.10829496,26.02607704,24.77694464,0,0
567,0,21.49580383,26.17265748,26.08091281,26.07490723,26.02071686,26.05582456,0,0
568,0,21.52622838,26.13924095,26.04036013,26.18126734,24.83138784,21.56759925,0,0
569,0,21.50711439,26.20226309,26.10948546,26.05427411,24.39262544,26.02551041,0,0
570,0,21.49715776,26.12483479,26.04132425,26.04309694,21.53646339,26.12514661,0,0
571,0,21.48069452,26.18532078,26.10416259,26.04438214,25.97014513,26.07478838,0,0
572,0,21.5164628,26.2014972,26.12383249,26.11595505,26.16887493,21.55702698,0,0
573,0,21.63304182,26.16555066,26.07741615,26.261769,26.30594228,26.18978898,0,0
574,0,21.57635029,26.17136331,26.07680198,26.16127837,25.83492619,25.48858905,0,0
575,0,21.6085755,26.15391313,26.06634388,26.17707283,26.22179071,26.13855629,0,0
576,0,21.56384892,26.19182098,26.0997315,26.18258533,21.60496858,26.23915187,0,0
577,0,21.55216526,26.15061156,26.06337182,26.12356365,26.07626189,24.68248014,0,0
578,0,21.58748224,26.14094204,26.05051023,26.16136861,26.17055895,26.1371663,0,0
579,0,21.52538553,26.18794722,26.08890189,26.1706904,25.30794986,25.46203431,0,0
580,0,21.54329124,26.18421688,26.10143326,26.1511365,23.96865006,26.07928128,0,0
581,0,21.60120094,26.20959035,26.12131232,26.10226705,26.1045009,26.13025674,0,0
582,0,21.59946841,26.21589972,26.12425463,26.19433738,26.22896386,26.19554197,0,0
583,0,21.60705028,26.18053478,26.09908987,26.16802676,25.64224515,23.24398734,0,0
584,0,21.57126811,26.18003755,26.09448318,26.1712245,26.18460511,26.17328251,0,0
585,0,21.66512696,26.18708067,26.09111713,26.23339137,26.22189598,26.27913605,0,0
586,0,21.52970136,26.18682168,26.1023179,26.10127542,26.13909293,26.07088191,0,0
587,0,21.46819383,26.15697842,26.06728999,26.03260987,26.04365179,25.98425415,0,0
588,0,21.55917702,26.18703067,26.10267413,26.20081462,23.17177469,22.79045124,0,0
589,0,21.41907899,26.15140414,26.06828741,25.99873234,25.08610293,26.04386611,0,0
590,0,21.56127865,26.13452463,26.04736272,26.14781147,26.12708383,26.17460327,0,0
591,0,21.56992433,26.19510942,26.10609728,26.20347645,23.95746706,26.18716168,0,0
592,0,21.47479968,26.13012626,26.03456855,26.11332079,23.08171503,26.0993148,0,0
593,0,21.58720832,26.19469171,26.1002777,26.14815991,25.52041544,23.15315856,0,0
594,0,21.4925266,26.13148865,26.04080422,26.08188271,25.77960463,23.38073013,0,0
595,0,21.60215365,26.1652522,26.07118973,26.22996612,24.25580881,22.97228363,0,0
596,0,21.58559779,26.14675634,26.0620534,26.18187872,21.62594814,23.39176151,0,0
597,0,21.60114215,26.1861884,26.10353711,26.18131733,22.88698282,25.19442867,0,0
598,0,21.59985128,26.17182169,26.08733839,26.16411944,26.07798202,26.17697668,0,0
599,0,21.673033,26.22874091,26.15738233,26.21653501,22.50534764,26.16252369,0,0
600,0,21.67346471,26.22962229,26.1414673,26.27122511,22.66104962,23.73769817,0,0
601,0,21.60170816,26.20446983,26.10624483,26.20635178,26.2469799,21.91510706,0,0
602,0,21.60082274,26.22700384,26.1362892,26.2473811,26.15271888,26.25574744,0,0
603,0,21.50245034,26.23915293,26.15465009,26.11111005,26.11565951,26.0657457,0,0
604,0,21.56328964,26.14757334,26.0640543,26.15394089,26.09713042,21.82085704,0,0
605,0,21.5727649,26.14418083,26.05406223,26.17870094,21.6137975,26.14671573,0,0
606,0,21.61940743,26.14724905,26.05995468,26.19856249,26.13979437,23.15767067,0,0
607,0,21.57343457,26.20476365,26.11265989,26.14424678,24.966419,21.61411717,0,0
608,0,21.55167746,26.15714617,26.068999,26.11899973,21.58904206,26.01691858,0,0
609,0,21.57483226,26.19593647,26.10568576,26.1685554,26.09011661,24.04616034,0,0
610,0,21.51834453,26.19300937,26.10666373,26.0457241,24.03706945,26.08362013,0,0
611,0,21.60227697,26.22588957,26.1416549,26.2303712,26.24863973,25.73759284,0,0
612,0,21.4783392,26.14626361,26.0673318,26.04116757,26.00888097,25.99083245,0,0
613,0,21.63966492,26.16194551,26.07182974,26.21333308,26.15562653,26.1942678,0,0
614,0,21.55798744,26.16198929,26.06943669,26.14619064,26.08135708,25.32432035,0,0
615,0,21.61086551,26.15049794,26.06964927,26.23656261,26.21641943,26.21284651,0,0
616,0,21.58218005,26.14775781,26.06470078,26.11847728,26.13345936,26.11725023,0,0
617,0,21.49846688,26.1310471,26.05307455,26.1014457,26.16369649,26.09641626,0,0
618,0,21.53695992,26.15621622,26.06829862,26.15205182,26.07012382,26.06009263,0,0
619,0,21.57917645,26.14576601,26.07401825,26.18361951,26.18644534,21.61956138,0,0
620,0,21.74436541,26.21562219,26.12704669,26.33563998,21.688053,26.28959066,0,0
621,0,21.54240433,26.14109038,26.06765601,26.14559299,22.36482325,26.16873995,0,0
622,0,21.57312737,26.14816927,26.05090255,26.13589931,26.11538073,24.73186708,0,0
623,0,21.45281306,26.14944502,26.07679764,26.02359229,25.53710012,26.03350561,0,0
624,0,21.70502009,26.14746149,26.05622795,26.30659019,25.36780751,26.2620242,0,0
625,0,21.57133363,26.17284442,26.09016328,26.16668597,26.19625487,22.05536428,0,0
626,0,21.59312991,26.14776121,26.05667627,26.17968764,25.25097555,26.22136621,0,0
627,0,21.57587819,26.20165402,26.10879107,26.05842365,21.61589239,26.03799169,0,0
628,0,21.51034522,26.14945388,26.06976399,26.13014685,24.84086335,26.15856519,0,0
629,0,21.45237204,26.14557339,26.07684981,26.02388377,25.99874143,23.40939362,0,0
630,0,21.54618908,26.19319578,26.10631651,26.11282817,21.51440208,23.24934095,0,0
631,0,21.56999617,26.20209489,26.13042169,26.12605342,26.08412325,25.20474157,0,0
632,0,21.56586663,26.18612829,26.09347978,26.19162776,22.88240671,24.10025997,0,0
633,0,21.6513347,26.16550596,26.07659558,26.18806021,25.32356029,22.3351969,0,0
634,0,21.61625539,26.20471487,26.12964326,26.23356558,26.2494572,26.17435784,0,0
635,0,21.37304823,26.2035278,26.10947715,25.89567958,25.87473317,25.65844013,0,0
636,0,21.52667083,26.17184135,26.08544837,26.08305956,22.95274025,21.70158791,0,0
637,0,21.56130717,26.18127003,26.095718,26.17185176,26.15317081,23.86927294,0,0
638,0,21.43584912,26.17596046,26.10323821,26.00247124,22.54348826,26.03200103,0,0
639,0,21.67087189,26.19752329,26.12262464,26.2669587,26.18677136,26.24979434,0,0
640,0,21.49607994,26.17307194,26.08915992,26.03874524,25.33618348,26.00373798,0,0
641,0,21.51153202,26.13890466,26.03874623,26.10000431,26.14911687,26.06276546,0,0
642,0,21.57958522,26.1821109,26.10192847,26.2124682,26.24696891,23.00177399,0,0
643,0,21.56766772,26.21565647,26.13509157,26.20267574,24.28200747,26.22206464,0,0
644,0,21.49596311,26.18204821,26.08332472,26.10114724,26.05753438,23.30362243,0,0
645,0,21.56114846,26.17472499,26.0819222,26.1854337,21.60141814,26.28675691,0,0
646,0,21.49314088,26.2033643,26.11041201,26.06721348,21.56728658,26.01299352,0,0
647,0,21.56660393,26.24982439,26.16898012,26.18760679,23.14674489,22.44792863,0,0
648,0,21.5337477,26.17249935,26.08709816,26.10182498,26.08017057,25.65304996,0,0
649,0,21.48550885,26.14070404,26.06406066,26.08210902,26.06883589,21.85287203,0,0
650,0,21.555251,26.18268721,26.09213687,26.13664787,21.59603571,26.08722777,0,0
651,0,21.4450825,26.19202863,26.10414715,26.03289295,24.01687238,21.72843516,0,0
652,0,21.55435737,26.15386535,26.06182193,26.11128767,26.14663251,26.09136751,0,0
653,0,21.50046975,26.16924066,26.08453532,26.13700326,23.46315229,21.59319019,0,0
654,0,21.48864752,26.20566136,26.12996794,26.09509953,26.09747638,21.3746255,0,0
655,0,21.4683097,26.17416628,26.09790902,26.06289386,26.03353102,26.02362722,0,0
656,0,21.58704071,26.17914747,26.09257395,26.19457167,25.64918862,26.15047097,0,0
657,0,21.56428078,26.15849391,26.09352336,26.1488365,21.60490815,26.0674583,0,0
658,0,21.62482926,26.16776642,26.08034096,26.18414038,26.16874206,21.66517172,0,0
659,0,21.48938283,26.17099576,26.07911644,26.05613462,25.80172477,25.67130564,0,0
660,0,21.55413777,26.12855038,26.03709747,26.13769378,26.12780631,23.54003236,0,0
661,0,21.56218817,26.15344051,26.05480846,26.18006881,26.08919116,21.82634409,0,0
662,0,21.59215181,26.17065108,26.08486148,26.15178132,25.35869376,26.17582025,0,0
663,0,21.57629781,26.13138239,26.0333294,26.13550959,21.47202247,26.08410481,0,0
664,0,21.62181362,26.21058815,26.10588485,26.17801956,23.466866,24.74793666,0,0
665,0,21.5249345,26.16135706,26.08887321,26.109888,23.12743477,22.03214572,0,0
666,0,21.57942795,26.22334933,26.12931993,26.15608706,24.64528004,21.91689959,0,0
667,0,21.59550593,26.1626525,26.07750578,26.2136382,22.9855689,21.63658764,0,0
668,0,21.53196272,26.1820107,26.08965102,26.11795537,26.10847254,25.28314848,0,0
669,0,21.53590113,26.18323624,26.09903792,26.14319129,26.12608177,25.37828977,0,0
670,0,21.5947499,26.18592441,26.11369853,26.21042881,24.39984547,22.32755454,0,0
671,0,21.66881369,26.15971425,26.08155752,26.25924802,26.15134215,22.38196385,0,0
672,0,21.51444634,26.20826733,26.12973432,26.10228402,21.55528253,24.98662894,0,0
673,0,21.44018714,26.21617381,26.12282532,25.99924566,25.98713174,26.04536891,0,0
674,0,21.62444515,26.19180306,26.09673889,26.21349054,22.94509324,21.66528757,0,0
675,0,21.55896379,26.19949278,26.10220996,26.14256481,26.17495333,26.12547273,0,0
676,0,21.51986614,26.17064846,26.0962426,26.10879,21.75560587,25.98496911,0,0
677,0,21.5771926,26.15514423,26.0662402,26.19190228,21.45138519,25.58892402,0,0
678,0,21.5533355,26.18315109,26.10201057,26.19579283,24.64815509,25.57806878,0,0
679,0,21.62403019,26.15072469,26.05738108,26.21600759,24.20514973,25.79597772,0,0
680,0,21.5629112,26.14077588,26.04542204,26.06670567,26.0361094,21.4701313,0,0
681,0,21.55531979,26.14682231,26.05585008,26.12453336,26.13702731,26.13769854,0,0
682,0,21.46958134,26.1765481,26.07368415,26.07124082,24.14128621,26.10373209,0,0
683,0,21.52731594,26.12052476,26.01475997,26.14039349,26.08287315,26.08384619,0,0
684,0,21.58798785,26.19748351,26.11797655,26.22400198,21.26642635,24.89212119,0,0
685,0,21.5400895,26.20016115,26.12757369,26.13970012,25.13667114,26.04240647,0,0
686,0,21.63702548,26.21062142,26.12901879,26.22520822,26.19018239,26.25775047,0,0
687,0,21.56328382,26.12879376,26.03713535,26.1464824,26.10758974,26.16922032,0,0
688,0,21.52103731,26.17345838,26.07899426,26.0758934,26.09499973,26.05935706,0,0
689,0,21.47130903,26.17582402,26.09502695,26.05362392,25.97911574,26.01243655,0,0
690,0,21.57834671,26.11257663,26.0288372,26.14323492,26.09060734,26.10298039,0,0
691,0,21.59053331,26.20629141,26.09584117,26.17096352,22.3178583,26.25175023,0,0
692,0,21.59852937,26.18072118,26.08685704,26.22487517,23.9829177,26.20792727,0,0
693,0,21.54660234,26.22503498,26.1326474,26.13671118,26.11193356,25.56134229,0,0
694,0,21.56511119,26.14963363,26.05462988,26.1641979,26.16382974,26.16520066,0,0
695,0,21.54692868,26.23064757,26.15140644,26.17527526,24.02398409,26.13793641,0,0
696,0,21.54180741,26.17857122,26.08076375,26.143905,26.09206494,26.09721728,0,0
697,0,21.54653997,26.16709061,26.0767116,26.19320779,26.12148067,26.19316638,0,0
698,0,21.55982899,26.18329651,26.09220057,26.09961253,26.08550798,26.05181928,0,0
699,0,21.71483565,26.21136248,26.13399764,26.29806016,26.22694197,21.75540411,0,0
700,0,21.5236608,26.14402573,26.07360665,26.12270324,26.03255091,24.47884562,0,0
701,0,21.51606253,26.15505428,26.06333557,26.10297752,24.51101161,25.05139777,0,0
702,0,21.57569536,26.1697169,26.09336393,26.13173741,24.82977535,26.04457606,0,0
703,0,21.43851137,26.1229922,26.03696822,26.0346707,25.99523752,21.4755274,0,0
704,0,21.51966218,26.16373973,26.08438321,26.08743403,26.14202672,26.03206457,0,0
705,0,21.5221794,26.14975224,26.05752761,26.1316913,26.10940635,25.07717098,0,0
706,0,21.49406847,26.22119997,26.1495758,26.0694353,26.09523986,23.99838881,0,0
707,0,21.56095383,26.24131863,26.15455128,26.17890562,21.56408715,26.13168699,0,0
708,0,21.53081856,26.16904436,26.08332484,26.095591,22.01451145,25.16768713,0,0
709,0,21.57943317,26.1810791,26.09557875,26.21087538,26.343223,26.21813938,0,0
710,0,21.5767394,26.16323607,26.07999365,26.09811023,23.68053295,25.75310224,0,0
711,0,21.42143976,26.13085482,26.04068154,26.04254793,25.76151093,26.10240449,0,0
712,0,21.72767354,26.2132554,26.12436798,26.33657898,26.30809855,26.37925986,0,0
713,0,21.55385012,26.16618798,26.08495435,26.15072929,26.24463591,25.37427381,0,0
714,0,21.46855544,26.16214782,26.06071749,26.12221176,23.04703416,25.25343754,0,0
715,0,21.44331023,26.13122201,26.05058953,26.06397067,26.10152995,26.06333024,0,0
716,0,21.45509998,26.17124683,26.08603918,26.07918973,24.83497428,24.54547778,0,0
717,0,21.54250925,26.18892665,26.10502546,26.11072524,26.16734874,26.15349583,0,0
718,0,21.42930237,26.19665153,26.11354687,26.04509111,26.10519472,25.06619558,0,0
719,0,21.46590748,26.17513379,26.08355668,26.0762038,21.50685993,24.95679699,0,0
720,0,21.44659866,26.2049403,26.12508386,26.09576798,22.96574457,22.13337463,0,0
721,0,21.58933449,26.21365151,26.11585395,26.22566248,26.28547622,23.57244117,0,0
722,0,21.47089991,26.23617389,26.14523228,26.07602924,26.09298346,26.0905692,0,0
723,0,21.60580873,26.20992008,26.1284913,26.20726481,26.20853702,23.45584818,0,0
724,0,21.47782852,26.16762967,26.08504024,26.07640436,26.03777612,26.00767966,0,0
725,0,21.4990864,26.16581872,26.07832544,26.12194456,25.79795136,23.74868159,0,0
726,0,21.61859568,26.19517626,26.10482877,26.18351301,26.17634785,26.09962083,0,0
727,0,21.59744197,26.23856286,26.15595016,26.20545802,26.13156358,25.83873161,0,0
728,0,21.62795583,26.18816912,26.10407508,26.19830645,21.88074822,22.38220057,0,0
729,0,21.59558994,26.18759271,26.09957489,26.15777741,26.10155364,26.17822536,0,0
730,0,21.63889669,26.23697364,26.15125376,26.24161826,21.67966357,26.2900107,0,0
731,0,21.59547612,26.16440306,26.07272378,26.19786149,26.15935873,25.69256648,0,0
732,0,21.49118477,26.15030688,26.06898086,26.03198509,23.6164442,23.74948109,0,0
733,0,21.51829511,26.18985369,26.09884564,26.12811473,22.63261429,26.12230588,0,0
734,0,21.6198775,26.2315029,26.13251422,26.20766475,25.47559407,26.13753357,0,0
735,0,21.54728105,26.17987806,26.08909692,26.06815009,26.07996689,26.03240664,0,0
736,0,21.4557802,26.16669453,26.07821815,26.01886103,26.03776084,26.07657441,0,0
