"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20161","03215473",64,0,"5","01","D","100","D",0.0859,"D",30000,"D",10,"D",380,"D",,"B",,"B",,"B",,"B",7,"D",170,"D",171,"D",172,"D",203,"D",202,"D",201,"D",,"A","01","D","2015","D","1","D",,"A",28366,"D",28196,"D",28024,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03227403",41,0,"5","01","D","100","D",0.0859,"D",80000,"D",15,"D",2475,"T",,"B",,"B",,"B",,"B",1408,"D",444,"D",448,"D",451,"D",348,"D",344,"D",341,"D",,"A","09","D","2007","D","1","D",,"A",48558,"D",48113,"D",47666,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03228903",32,0,"5","01","D","200","D",0.0825,"F",20000,"D",30,"D",.,"A",,"A",,"A",,"A",,"A",0,"F",38,"F",38,"F",.,"A",38,"F",38,"F",.,"A",,"A","09","F","2002","F","2","D",,"A",16341,"F",16303,"F",.,"A","01","D","1","D",,"A",,"A",0,"D",0,"D",0,"D","1","D","2","D"
"20161","03229163",16,0,"5","01","D","100","D",0.0859,"D",20202,"D",15,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",57,"D",58,"D",58,"D",143,"D",142,"D",142,"D",,"A","07","D","2015","D","1","D",,"A",19921,"D",19864,"D",19806,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03229293",23,0,"5","01","D","100","D",0.0859,"D",85000,"D",10,"D",1058,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",344,"D",344,"D",344,"D",,"A","06","D","2011","D","2","D",,"A",85000,"D",85000,"D",85000,"D","01","D","1","D","2","D",,"A",323,"D",334,"D",344,"D",,"A","2","D"
"20161","03229413",28,0,"5","01","D","100","D",0.0859,"D",75000,"D",10,"D",934,"D",,"A",,"A",,"A",,"A",0,"D",852,"D",858,"D",864,"D",82,"D",76,"D",70,"D",,"A","01","D","2007","D","1","D",,"A",11470,"D",10618,"D",9760,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03229413",29,0,"5","01","D","100","D",0.0859,"F",45791,"F",20,"F",400,"F",,"A",,"A",,"A",,"A",0,"F",88,"F",88,"F",89,"F",312,"F",312,"F",311,"F",,"A","08","F","2013","F","1","F",,"A",43649,"F",43561,"F",43473,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03229523",81,0,"5","01","D","100","D",0.0649,"D",29743,"D",8,"D",398,"D",,"A",,"A",,"A",,"A",0,"D",371,"D",373,"D",375,"D",27,"D",25,"D",23,"D",,"A","01","D","2009","D","1","D",,"A",4983,"D",4612,"D",4239,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03230453",19,0,"5","02","D","300","D",0.0859,"F",20000,"F",15,"F",200,"F","3","F","4","F",,"A",,"A",2,"F",142,"F",143,"F",144,"F",56,"F",55,"F",54,"F",,"A","11","F","2004","F","1","F",,"A",7880,"F",7738,"F",7596,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03232003",17,0,"5","01","D","100","D",0.0859,"D",16068,"D",10,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",87,"D",88,"D",89,"D",113,"D",112,"D",111,"D",,"A","08","D","2015","D","1","D",,"A",15724,"D",15637,"D",15549,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03232313",34,0,"5","01","D","100","D",0.0859,"F",80000,"F",15,"F",2475,"V",,"B",,"B",,"B",,"B",1408,"F",444,"F",448,"F",451,"F",348,"F",344,"F",341,"F",,"A","09","F","2007","F","1","F",,"A",48558,"F",48113,"F",47666,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03232673",15,0,"5","01","D","100","D",0.04,"D",35431,"D",4,"D",800,"D",,"A",,"A",,"A",,"A",0,"D",729,"D",731,"D",734,"D",71,"D",69,"D",66,"D",,"A","04","D","2014","D","1","D",,"A",21352,"D",20624,"D",19892,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03234163",60,0,"5","01","D","100","D",0.0525,"D",100000,"D",15,"D",860,"D",,"B",,"B",,"B",,"B",56,"D",.,"A",366,"D",368,"D",.,"A",438,"D",436,"D",,"A","01","D","2016","D","1","D",,"A",.,"A",100000,"D",99634,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03234863",34,0,"5","01","D","100","D",0.09,"D",20000,"D",15,"D",203,"D",,"A",,"A",,"A",,"A",0,"D",135,"D",136,"D",137,"D",65,"D",64,"D",63,"D",,"A","05","D","2005","D","2","D",,"A",8845,"D",8708,"D",8570,"D","01","D","1","D",,"A",,"A",0,"D",0,"D",200,"D","1","D","2","D"
"20161","03236623",25,0,"5","01","D","100","D",0.06,"F",50000,"F",10,"F",555,"F",,"A",,"A",,"A",,"A",0,"F",280,"F",281,"F",283,"F",20,"F",19,"F",17,"F",,"A","02","F","2007","F","2","F",,"A",7488,"F",6970,"F",6450,"F","01","D",,"A",,"A",,"A",300,"F",300,"F",300,"F","1","D","2","D"
"20161","03250242",33,0,"5","01","D","100","D",0.06,"F",50000,"F",10,"F",555,"F",,"A",,"A",,"A",,"A",0,"F",280,"F",281,"F",283,"F",20,"F",19,"F",17,"F",,"A","02","F","2007","F","2","F",,"A",7488,"F",6970,"F",6450,"F","01","D",,"A",,"A",,"A",300,"F",300,"F",300,"F","1","D","2","D"
"20161","03252982",31,0,"5","01","D","100","D",0.0859,"D",49508,"D",11,"D",581,"D",,"A",,"A",,"A",,"A",0,"D",291,"D",293,"D",295,"D",290,"D",288,"D",286,"D",,"A","11","D","2012","D","1","D",,"A",40531,"D",40240,"D",39947,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03255052",25,0,"5","01","D","100","D",0.0859,"F",35000,"F",20,"F",306,"F",,"C",,"C",,"C",,"C",0,"F",206,"F",208,"F",209,"F",100,"F",98,"F",97,"F",,"A","08","F","2000","F","1","F",,"A",13964,"F",13758,"F",13550,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20161","03255392",30,0,"5","01","D","100","D",0.0688,"D",26902,"D",15,"D",240,"D",,"A",,"A",,"A",,"A",0,"D",175,"D",176,"D",177,"D",65,"D",64,"D",63,"D",,"A","05","D","2005","D","1","D",,"A",11294,"D",11119,"D",10943,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03257132",15,0,"5","01","D","100","D",0.0275,"D",100000,"D",20,"D",1008,"D",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","10","D","2016","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03257192",36,0,"5","01","D","100","D",0.049,"D",40000,"D",10,"D",518,"D",,"B",,"B",,"B",,"B",96,"D",293,"D",295,"D",296,"D",129,"D",127,"D",126,"D",,"A","03","D","2013","D","1","D",,"A",31470,"D",31177,"D",30882,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03257502",35,0,"5","01","D","100","D",0.0859,"D",44942,"D",5,"D",924,"D",,"A",,"A",,"A",,"A",0,"D",685,"D",690,"D",695,"D",239,"D",234,"D",229,"D",,"A","04","D","2014","D","1","D",,"A",32730,"D",32040,"D",31346,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20161","03259232",17,0,"5","01","D","100","D",0.0474,"D",50000,"D",15,"D",455,"D",,"B",,"B",,"B",,"B",66,"D",261,"D",263,"D",264,"D",128,"D",126,"D",125,"D",,"A","03","D","2009","D","1","D",,"A",32286,"D",32024,"D",31762,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03259672",15,0,"5","01","D","100","D",0.05,"D",23000,"D",10,"D",244,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",179,"D",179,"D",179,"D",,"A","06","D","2015","D","2","D",,"A",23000,"D",23000,"D",23000,"D","01","D",,"C",,"C",,"C",179,"D",179,"D",179,"D",,"A","2","D"
"20161","03270712",22,0,"5","01","D","100","D",0.0859,"D",50504,"D",15,"D",500,"D",,"A",,"A",,"A",,"A",0,"D",312,"D",314,"D",317,"D",188,"D",186,"D",183,"D",,"A","05","D","2006","D","1","D",,"A",26227,"D",25914,"D",25600,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03271042",17,0,"5","01","D","100","D",0.04,"F",37700,"F",20,"F",228,"F",,"A",,"A",,"A",,"A",0,"F",99,"F",100,"F",100,"F",29,"F",28,"F",28,"F",,"A","02","F","2002","F","2","F",,"A",15315,"F",15138,"F",14960,"F","01","D",,"A",,"A",,"A",128,"F",128,"F",128,"F","1","D","2","D"
"20161","03273092",20,0,"5","01","D","100","D",0.18,"D",60000,"D",15,"D",966,"D","3","D","4","D",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","2004","D","2","D",,"A",30457,"D",29948,"D",29431,"D","01","D","1","D",,"A",,"A",500,"D",500,"D",500,"D","1","D","2","D"
"20161","03275022",21,0,"5","01","D","100","D",0.075,"D",14887,"D",15,"D",138,"D",,"A",,"A",,"A",,"A",0,"D",56,"D",57,"D",57,"D",82,"D",81,"D",81,"D",,"A","11","D","2012","D","1","D",,"A",13078,"D",13022,"D",12965,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03275712",12,0,"5","01","D","100","D",0.0859,"F",35000,"F",20,"F",306,"F",,"C",,"C",,"C",,"C",0,"F",206,"F",208,"F",209,"F",100,"F",98,"F",97,"F",,"A","08","F","2000","F","1","F",,"A",13964,"F",13758,"F",13550,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20161","03276882",18,0,"5","01","D","100","D",0.075,"F",14887,"F",15,"F",138,"F",,"A",,"A",,"A",,"A",0,"F",56,"F",57,"F",57,"F",82,"F",81,"F",81,"F",,"A","11","F","2012","F","1","F",,"A",13078,"F",13022,"F",12965,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03276932",37,0,"5","02","D","300","D",0.08,"F",40000,"F",.,"A",330,"F",,"A",,"A",,"A",,"A",36,"F",92,"F",93,"F",94,"F",203,"F",202,"F",202,"F",,"A","07","F","2000","F","1","D",,"A",30262,"F",30169,"F",30075,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20161","03279192",22,0,"1","01","D","100","D",0.04,"F",90000,"F",20,"F",800,"F",,"B",,"B",,"B",,"B",255,"F",328,"F",329,"F",331,"F",217,"F",216,"F",214,"F",,"A","08","F","2008","F","1","F",,"A",64993,"F",64664,"F",64335,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03280192",9,0,"1","01","D","100","D",0.0859,"F",35000,"F",20,"F",306,"F",,"C",,"C",,"C",,"C",0,"F",206,"F",208,"F",209,"F",100,"F",98,"F",97,"F",,"A","08","F","2000","F","1","F",,"A",13964,"F",13758,"F",13550,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20161","03292802",26,0,"5","01","D","100","D",0.06,"D",50000,"D",10,"D",555,"D",,"A",,"A",,"A",,"A",0,"D",280,"D",281,"D",283,"D",20,"D",19,"D",17,"D",,"A","02","D","2007","D","2","D",,"A",7488,"D",6970,"D",6450,"D","01","D",,"C",,"C",,"C",300,"D",300,"D",300,"D","1","D","2","D"
"20161","03293802",33,0,"5","01","D","100","D",0.0859,"D",36479,"D",5,"D",750,"D",,"A",,"A",,"A",,"A",0,"D",492,"D",496,"D",499,"D",258,"D",254,"D",251,"D",,"A","11","D","2015","D","1","D",,"A",35990,"D",35498,"D",35002,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03295172",26,0,"5","01","D","100","D",0.0859,"F",14949,"F",15,"F",148,"F",,"A",,"A",,"A",,"A",0,"F",100,"F",101,"F",101,"F",48,"F",47,"F",47,"F",,"A","07","F","2005","F","1","F",,"A",6709,"F",6609,"F",6508,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03296702",17,0,"1","01","D","100","D",0.041,"D",65000,"D",10,"D",661,"D",,"A",,"A",,"A",,"A",0,"D",462,"D",464,"D",465,"D",199,"D",197,"D",196,"D",,"A","09","D","2014","D","1","D",,"A",58256,"D",57794,"D",57331,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03297902",38,0,"5","01","D","100","D",0.0575,"D",35438,"D",10,"D",389,"D",,"A",,"A",,"A",,"A",0,"D",222,"D",223,"D",224,"D",167,"D",166,"D",165,"D",,"A","09","D","2015","D","1","D",,"A",34777,"D",34555,"D",34331,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03298362",35,0,"5","01","D","100","D",0.0859,"F",30000,"F",10,"F",380,"F",,"B",,"B",,"B",,"B",7,"F",170,"F",171,"F",172,"F",203,"F",202,"F",201,"F",,"A","01","F","2015","F","1","F",,"A",28366,"F",28196,"F",28024,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03298562",10,0,"5","01","D","100","D",0.06,"F",50000,"F",10,"F",555,"F",,"A",,"A",,"A",,"A",0,"F",280,"F",281,"F",283,"F",20,"F",19,"F",17,"F",,"A","02","F","2007","F","2","F",,"A",7488,"F",6970,"F",6450,"F","01","D",,"A",,"A",,"A",300,"F",300,"F",300,"F","1","D","2","D"
"20161","03299022",25,0,"5","01","D","100","D",0.0859,"D",60257,"D",10,"D",750,"D",,"A",,"A",,"A",,"A",0,"D",355,"D",357,"D",360,"D",395,"D",393,"D",390,"D",,"A","09","D","2014","D","1","D",,"A",55230,"D",54875,"D",54518,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03299702",30,0,"5","01","D","100","D",0.0598,"D",45450,"D",20,"D",390,"D",,"B",,"B",,"B",,"B",65,"D",113,"D",113,"D",114,"D",212,"D",212,"D",211,"D",,"A","09","D","2013","D","1","D",,"A",42611,"D",42498,"D",42385,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03299962",15,0,"5","01","D","100","D",0.0859,"D",104445,"D",10,"D",1300,"D","3","D","4","D","5","D",,"A",0,"D",1111,"D",1119,"D",1127,"D",189,"D",181,"D",173,"D",,"A","10","D","2007","D","1","D",,"A",26375,"D",25264,"D",24144,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03300552",16,0,"5","01","D","100","D",0.0475,"D",14875,"D",5,"D",279,"D",,"A",,"A",,"A",,"A",0,"D",257,"D",258,"D",259,"D",22,"D",21,"D",20,"D",,"A","09","D","2012","D","1","D",,"A",5612,"D",5355,"D",5097,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03301362",34,0,"5","01","D","100","D",0.0859,"F",34047,"F",5,"F",700,"F",,"A",,"A",,"A",,"A",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","09","F","2007","F","1","F",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03324461",16,0,"1","01","D","100","D",0.0859,"D",269315,"T",1,"D",.,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","2010","D","2","D",,"A",.,"A",.,"A",.,"A","01","D","1","D",,"A",,"A",1200,"D",1200,"D",1200,"D","1","D","2","D"
"20161","03324611",55,0,"1","01","D","100","D",0.0859,"D",50000,"D",10,"D",677,"D","3","D","4","D",,"A",,"A",55,"D",461,"D",464,"D",467,"D",161,"D",158,"D",155,"D",,"A","04","D","2009","D","1","D",,"A",22541,"D",22080,"D",21616,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03325531",41,0,"1","01","D","100","D",0.045,"D",12000,"D",10,"D",124,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",,"A","05","D","2012","D","2","D",,"A",12000,"D",12000,"D",12000,"D","01","D","1","D",,"A",,"A",50,"D",50,"D",50,"D",,"A","2","D"
"20161","03326641",17,0,"1","01","D","100","D",0.045,"D",41008,"D",10,"D",425,"D",,"A",,"A",,"A",,"A",0,"D",302,"D",303,"D",305,"D",123,"D",122,"D",120,"D",,"A","05","D","2013","D","1","D",,"A",32715,"D",32413,"D",32110,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03329011",20,0,"1","01","D","100","D",0.0859,"F",35000,"F",20,"F",306,"F",,"C",,"C",,"C",,"C",0,"F",206,"F",208,"F",209,"F",100,"F",98,"F",97,"F",,"A","08","F","2000","F","1","F",,"A",13964,"F",13758,"F",13550,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20161","03329431",17,0,"1","01","D","100","D",0.0859,"D",28000,"D",10,"D",500,"D",,"B",,"B",,"B",,"B",151,"D",218,"D",220,"D",222,"D",131,"D",129,"D",127,"D",,"A","04","D","2011","D","1","D",,"A",18248,"D",18030,"D",17810,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03331171",17,0,"1","01","D","100","D",0.054,"D",17739,"D",15,"D",144,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",64,"D",64,"D",.,"A",54,"D",54,"D",,"A","11","D","2015","D","1","D",,"A",.,"A",17739,"D",17675,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03331321",31,0,"1","01","D","100","D",0.0475,"F",269315,"V",16,"F",1500,"F",,"B",,"B",,"B",,"B",11,"F",1043,"F",1048,"F",1052,"F",446,"F",441,"F",437,"F",,"A","06","F","2007","F","1","F",,"A",112579,"F",111535,"F",110488,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03333101",18,0,"1","01","D","100","D",0.0475,"F",269315,"V",16,"F",1500,"F",,"B",,"B",,"B",,"B",11,"F",1043,"F",1048,"F",1052,"F",446,"F",441,"F",437,"F",,"A","06","F","2007","F","1","F",,"A",112579,"F",111535,"F",110488,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03334401",10,0,"1","01","D","100","D",0.0514,"D",50000,"D",10,"D",534,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","2009","D","2","D",,"A",19583,"D",19133,"D",18681,"D","01","D","1","D",,"A",,"A",188,"D",188,"D",188,"D","1","D","2","D"
"20161","03334981",29,0,"1","01","D","100","D",0.0859,"D",35000,"D",10,"D",440,"D",,"B",,"B",,"B",,"B",4,"D",350,"D",352,"D",355,"D",86,"D",84,"D",81,"D",,"A","05","D","2008","D","1","D",,"A",12028,"D",11678,"D",11325,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03335591",53,0,"1","01","D","100","D",0.04,"D",40000,"D",15,"D",404,"D",,"B",,"B",,"B",,"B",108,"D",203,"D",204,"D",205,"D",93,"D",92,"D",91,"D",,"A","04","D","2010","D","1","D",,"A",27811,"D",27608,"D",27404,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03335671",30,0,"1","01","D","100","D",0.04,"D",59729,"D",5,"D",1100,"D",,"A",,"A",,"A",,"A",0,"D",1036,"D",1039,"D",1043,"D",64,"D",61,"D",57,"D",,"A","05","D","2012","D","1","D",,"A",19187,"D",18151,"D",17111,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03335761",26,0,"1","01","D","100","D",0.05,"D",269315,"T",15,"D",2475,"T",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","2011","D","2","D",,"A",139206,"T",138128,"T",163675,"T","01","D","1","D",,"A",,"A",1200,"D",1200,"D",1200,"D","1","D","2","D"
"20161","03336861",13,0,"1","01","D","100","D",0.0859,"D",9853,"D",14,"D",101,"D",,"A",,"A",,"A",,"A",0,"D",35,"D",35,"D",35,"D",66,"D",66,"D",66,"D",,"A","05","D","2014","D","1","D",,"A",9270,"D",9235,"D",9200,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03338021",15,0,"1","01","D","100","D",0.0859,"D",9339,"D",5,"D",192,"D",,"A",,"A",,"A",,"A",0,"D",150,"D",151,"D",152,"D",42,"D",41,"D",40,"D",,"A","10","D","2013","D","1","D",,"A",5926,"D",5777,"D",5626,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03347361",24,0,"1","01","D","100","D",0.0475,"D",269315,"T",16,"D",1500,"D",,"B",,"B",,"B",,"B",11,"D",1043,"D",1048,"D",1052,"D",446,"D",441,"D",437,"D",,"A","06","D","2007","D","1","D",,"A",112579,"D",111535,"D",110488,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03349551",17,0,"1","01","D","100","D",0.04,"D",269315,"T",20,"D",2475,"T","3","D","4","D",,"A",,"A",161,"D",1569,"T",1577,"T",1642,"T",670,"D",659,"D",648,"D",,"A","08","D","2000","D","1","D",,"A",139206,"T",138128,"T",163675,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03349551",18,0,"1","01","D","100","D",0.0859,"D",35000,"D",20,"D",306,"D",,"C",,"C",,"C",,"C",0,"D",206,"D",208,"D",209,"D",100,"D",98,"D",97,"D",,"A","08","D","2000","D","1","D",,"A",13964,"D",13758,"D",13550,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20161","03349601",29,0,"1","01","D","100","D",0.0859,"D",44840,"D",12,"D",500,"D",,"A",,"A",,"A",,"A",0,"D",427,"D",430,"D",434,"D",73,"D",70,"D",66,"D",,"A","10","D","2005","D","1","D",,"A",10143,"D",9716,"D",9285,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03350001",15,0,"1","02","D","300","D",0.0859,"D",20000,"D",15,"D",200,"D","3","D","4","D",,"A",,"A",2,"D",142,"D",143,"D",144,"D",56,"D",55,"D",54,"D",,"A","11","D","2004","D","1","D",,"A",7880,"D",7738,"D",7596,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03351051",17,0,"1","01","D","100","D",0.04,"D",52000,"D",15,"D",600,"D","3","D",,"A",,"A",,"A",215,"D",235,"D",236,"D",237,"D",150,"D",149,"D",148,"D",,"A","04","D","2013","D","1","D",,"A",44865,"D",44629,"D",44393,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03351331",13,0,"1","01","D","100","D",0.04,"D",90000,"D",20,"D",800,"D",,"B",,"B",,"B",,"B",255,"D",328,"D",329,"D",331,"D",217,"D",216,"D",214,"D",,"A","08","D","2008","D","1","D",,"A",64993,"D",64664,"D",64335,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03352021",45,0,"1","01","D","100","D",0.045,"D",63226,"D",20,"D",400,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",400,"D",400,"D",400,"D",,"A","07","D","2015","D","1","D",,"A",63226,"D",63226,"D",63226,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20161","03352351",12,0,"1","01","D","100","D",0.045,"F",41008,"F",10,"F",425,"F",,"A",,"A",,"A",,"A",0,"F",302,"F",303,"F",305,"F",123,"F",122,"F",120,"F",,"A","05","F","2013","F","1","F",,"A",32715,"F",32413,"F",32110,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03352671",11,0,"1","01","D","100","D",0.0859,"D",31918,"D",15,"D",316,"D",,"A",,"A",,"A",,"A",0,"D",197,"D",199,"D",200,"D",119,"D",117,"D",116,"D",,"A","06","D","2006","D","1","D",,"A",16574,"D",16377,"D",16178,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03353581",28,0,"1","01","D","100","D",0.07,"F",42374,"F",10,"F",492,"F",,"A",,"A",,"A",,"A",0,"F",464,"F",467,"F",470,"F",28,"F",25,"F",22,"F",,"A","08","F","2006","F","1","F",,"A",4765,"F",4301,"F",3834,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03354131",18,0,"1","01","D","100","D",0.07,"D",76000,"D",20,"D",724,"D",,"A","4","D",,"A",,"A",135,"D",483,"D",486,"D",488,"D",106,"D",103,"D",101,"D",,"A","10","D","1998","D","1","D",,"A",18215,"D",17732,"D",17246,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20161","03354371",17,0,"1","01","D","100","D",0.0859,"F",10000,"F",15,"F",197,"F",,"A",,"A",,"A","6","F",98,"F",34,"F",35,"F",35,"F",65,"F",64,"F",64,"F",,"A","04","F","2013","F","1","F",,"A",9018,"F",8984,"F",8949,"F","01","D",,"A","2","D",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20161","03354831",25,0,"1","01","D","100","D",0.0859,"F",35000,"F",20,"F",306,"F",,"C",,"C",,"C",,"C",0,"F",206,"F",208,"F",209,"F",100,"F",98,"F",97,"F",,"A","08","F","2000","F","1","F",,"A",13964,"F",13758,"F",13550,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
