"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_","DEEDED","DEEDED_"
"20151","03066163",7,0,"1","01","D","100","D",.,"A","3","D","11","F","2013","D",.,"A",.,"A",.,"A",3200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066244",11,0,"1","01","D","100","D",.,"A","3","D","11","F","1998","D",.,"A",.,"A",.,"A",530,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066251",17,0,"1","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066273",11,0,"1","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066321",4,0,"1","01","D","100","D",.,"A","3","D","01","F","2004","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066331",8,0,"1","01","D","100","D",.,"A","3","D",,"B","1980","D",.,"A",.,"A",.,"A",530,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066353",18,0,"1","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066531",9,0,"1","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066571",11,0,"1","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066603",16,0,"1","01","D","100","D",.,"A","3","D",,"B","1989","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066691",21,0,"6","01","D","100","D",.,"A","3","D","11","F","2014","D",.,"A",.,"A",.,"A",270,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A",,"A"
"20151","03066701",9,0,"1","01","D","100","D",.,"A","3","D",,"B","1988","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066713",25,0,"1","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066752",20,0,"1","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066791",14,0,"1","01","D","100","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066811",13,0,"1","01","D","100","D",0.01,"D","3","D",,"B","1998","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03066953",8,0,"1","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03066953",9,0,"1","02","D","300","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",550,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03066973",5,0,"1","01","D","100","D",.,"A","3","D","11","F","1962","D",.,"A",.,"A",.,"A",15773,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067041",36,0,"1","01","D","100","D",.,"A","3","D","01","F","2009","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067094",21,0,"1","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067102",7,0,"1","01","D","100","D",.,"A","3","D","01","F","1970","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067114",11,0,"1","01","D","100","D",.,"A","3","D","11","F","1995","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067141",14,0,"1","01","D","100","D",0.2,"D","3","D",,"B","2006","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03067151",11,0,"1","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067192",7,0,"1","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067304",20,0,"1","01","D","100","D",.,"A","3","D","11","F","2003","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067333",22,0,"1","01","D","100","D",.,"A","3","D","01","F","2005","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067354",10,0,"1","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067411",50,0,"1","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067411",51,0,"1","02","D","400","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",70,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03067411",52,0,"1","03","D","400","D",.,"A","3","D","01","F","1989","D",.,"A",.,"A",.,"A",830,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03067474",7,0,"1","01","D","100","D",0.4,"D","3","D",,"B","1996","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03067494",3,0,"1","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067504",13,0,"1","01","D","100","D",.,"A","3","D","12","F","2009","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067551",15,0,"1","01","D","100","D",.,"A","3","D","01","F","2011","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067623",5,0,"1","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067642",9,0,"1","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067674",16,0,"1","01","D","100","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067674",17,0,"1","02","D","400","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03067702",17,0,"1","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067754",5,0,"1","01","D","100","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",250,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067774",9,0,"1","01","D","100","D",.,"A","3","D",,"B","1979","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067781",9,0,"1","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067814",8,0,"1","01","D","100","D",.,"A","3","D","01","F","1983","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067844",9,0,"1","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067881",13,0,"1","01","D","100","D",.,"A","3","D",,"B","1999","D",.,"A",.,"A",.,"A",1600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067913",10,0,"1","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",250,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067933",13,0,"1","01","D","100","D",.,"A","3","D",,"B","1984","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067962",15,0,"1","01","D","100","D",.,"A","3","D","02","F","1987","D",.,"A",.,"A",.,"A",170,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03067982",12,0,"1","01","D","100","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",3900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068004",11,0,"1","01","D","100","D",.,"A","3","D",,"B","1988","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068174",26,0,"1","01","D","100","D",.,"A","3","D","02","F","1977","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068192",8,0,"1","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",210,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068204",14,0,"1","01","D","100","D",.,"A","3","D","02","F","2007","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068241",6,0,"1","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068302",23,0,"1","01","D","100","D",.,"A","3","D","12","F","2006","D",.,"A",.,"A",.,"A",5600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068344",11,0,"1","01","D","100","D",.,"A","3","D",,"B","1983","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068413",14,0,"1","01","D","100","D",.,"A","3","D","02","F","2006","D",.,"A",.,"A",.,"A",2200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068433",26,0,"1","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068484",16,0,"1","01","D","100","D",.,"A","3","D","01","F","2005","D",.,"A",.,"A",.,"A",170,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068493",18,0,"1","01","D","100","D",.,"A","3","D","02","F","2013","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068513",38,0,"1","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",550,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068541",9,0,"1","01","D","100","D",.,"A","3","D",,"B","1975","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068541",10,0,"1","02","D","300","D",.,"A","3","D",,"B","1966","D",.,"A",.,"A",.,"A",600,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03068562",10,0,"1","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068562",11,0,"1","02","D","400","D",.,"A","3","D","12","F","2007","D",.,"A",.,"A",.,"A",280,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03068572",9,0,"1","01","D","100","D",.,"A","3","D","12","F","2012","D",.,"A",.,"A",.,"A",10,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068582",11,0,"1","01","D","100","D",.,"A","3","D","12","F","2012","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068592",19,0,"1","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068604",10,0,"1","01","D","100","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068624",12,0,"1","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068624",14,0,"1","03","D","400","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A",,"A"
"20151","03068643",4,0,"1","01","D","100","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068712",37,0,"1","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068753",37,0,"1","01","D","100","D",.,"A","3","D","02","F","2001","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068804",19,0,"1","01","D","100","D",.,"A","3","D","01","F","1988","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068832",16,0,"1","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068851",8,0,"1","01","D","100","D",.,"A","3","D","02","F","2015","D",.,"A",.,"A",.,"A",1000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068864",6,0,"1","01","D","100","D",.,"A","3","D","02","F","1987","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03068992",13,0,"1","01","D","100","D",.,"A","3","D",,"B","1945","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069074",7,0,"1","01","D","100","D",.,"A","3","D","12","F","2006","D",.,"A",.,"A",.,"A",640,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069133",10,0,"1","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D",,"A"
"20151","03069203",7,0,"1","01","D","100","D",.,"A","3","D","12","F","1980","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069214",5,0,"1","01","D","100","D",.,"A","3","D","06","D","2014","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069301",20,0,"1","01","D","100","D",0.2,"D","3","D",,"B","2002","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03069343",14,0,"1","01","D","100","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069391",8,0,"1","01","D","100","D",.,"A","3","D",,"B","1976","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069602",13,0,"1","01","D","100","D",.,"A","3","D","12","F","2010","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069612",44,0,"1","01","D","100","D",.,"A","3","D","01","F","2007","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069651",26,0,"1","01","D","100","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069651",27,0,"1","02","D","300","D",.,"A","3","D",,"B","1987","D",.,"A",.,"A",.,"A",590,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03069763",15,0,"1","01","D","100","D",.,"A","3","D",,"B","1986","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069763",17,0,"1","03","D","300","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",800,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03069763",18,0,"1","04","D","400","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03069782",5,0,"1","01","D","100","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",180,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D",,"A"
"20151","03069863",9,0,"1","01","D","100","D",.,"A","3","D","12","F","1988","D",.,"A",.,"A",.,"A",5100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069954",21,0,"1","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03069961",7,0,"1","01","D","300","D",.,"A","3","D","02","F","2013","D",.,"A",.,"A",.,"A",650,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03069992",21,0,"1","01","D","100","D",.,"A","3","D","12","F","1999","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070014",11,0,"1","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070042",10,0,"1","01","D","100","D",.,"A","3","D",,"B","2013","D",.,"A",.,"A",.,"A",15773,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070073",13,0,"1","01","D","100","D",.,"A","3","D","02","F","2001","D",.,"A",.,"A",.,"A",15773,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070101",22,0,"1","01","D","100","D",.,"A","3","D","02","F","2007","D",.,"A",.,"A",.,"A",670,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070124",9,0,"1","01","D","100","D",.,"A","3","D",,"B","1970","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070221",30,0,"1","01","D","100","D",.,"A","3","D","02","F","2003","D",.,"A",.,"A",.,"A",4700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D",,"A"
"20151","03070231",39,0,"1","01","D","100","D",.,"A","3","D","12","F","2002","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070243",14,0,"1","01","D","100","D",.,"A","3","D",,"B","2012","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070283",7,0,"1","01","D","100","D",.,"A","1","D","12","F","1997","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070331",25,0,"1","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",9300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070341",4,0,"1","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070361",11,0,"1","01","D","100","D",.,"A","3","D","12","F","1997","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070451",9,0,"1","01","D","100","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",860,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070462",18,0,"1","01","D","100","D",.,"A","3","D","12","F","1993","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070474",5,0,"1","01","D","100","D",.,"A","3","D","02","F","2006","D",.,"A",.,"A",.,"A",300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070482",19,0,"1","01","D","100","D",.,"A","3","D",,"B","1982","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070482",20,0,"1","02","D","300","D",.,"A","3","D","12","F","2011","D",.,"A",.,"A",.,"A",4000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03070593",10,0,"1","01","D","100","D",.,"A","3","D",,"B","1967","D",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D",,"A"
"20151","03070702",3,0,"1","01","D","100","D",.,"A","3","D",,"B","1987","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D",,"A"
"20151","03070764",10,0,"1","01","D","100","D",.,"A","3","D","12","F","2006","D",.,"A",.,"A",.,"A",1300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070764",11,0,"1","02","D","300","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",7500,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03070774",16,0,"1","01","D","100","D",.,"A","3","D","02","F","1999","D",.,"A",.,"A",.,"A",2800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070811",16,0,"1","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",3300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070811",17,0,"1","02","D","300","D",.,"A","3","D","12","F","2011","D",.,"A",.,"A",.,"A",2800,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20151","03070853",6,0,"1","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070863",4,0,"1","01","D","100","D",.,"A","3","D","12","F","2013","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070881",9,0,"1","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",210,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070903",6,0,"1","01","D","100","D",.,"A","3","D",,"B","1984","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070933",11,0,"1","01","D","100","D",.,"A","3","D",,"B","1976","D",.,"A",.,"A",.,"A",350,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D",,"A"
"20151","03070984",11,0,"1","01","D","100","D",.,"A","3","D","01","F","1998","D",.,"A",.,"A",.,"A",8400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03070992",6,0,"1","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",730,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03071004",14,0,"1","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03071133",12,0,"1","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20151","03071162",8,0,"1","01","D","100","D",.,"A","3","D","02","F","2010","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
