"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","RTTELEPH","QRT3_CMX","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_","GOVTCOST","GOVT_OST","INCLBDS","INCLBDS_","INCLDRYR","INCL_RYR","INCLFRIG","INCL_RIG","INCLPDS","INCLPDS_","INCLSTOV","INCL_TOV","INCLWSHR","INCL_SHR","PUBLHOUS","PUBL_OUS","OWNED","OWNED_","RTPARK","RTPARK_"
"20152","03108934",11,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1875,"2","D","D","1","D","1","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03108941",6,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1125,"1","D","D","1","D","1","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03108971",12,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D",,"A"
"20152","03109041",9,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",750,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03109052",6,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",789,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03109071",5,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03109091",7,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1494,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03109124",11,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2175,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03109211",9,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1620,"2","D","D","1","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20152","03109223",7,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","1","D",250,"D",.,"A",267,"D",483,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03109261",9,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03109282",13,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2625,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03109401",8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03109491",4,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1020,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20152","03109511",8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1275,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20152","03109564",7,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20152","03109573",22,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",9567,"1","T","D","1","D","1","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03109621",8,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5400,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03109642",29,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2385,"2","D","D","1","D","1","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03109713",7,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03109724",6,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D","2","D",,"A"
"20152","03109731",4,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3270,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03109931",14,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20152","03109941",26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2175,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03109962",6,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1575,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03110031",6,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2253,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20152","03110191",6,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03110231",8,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20152","03110322",14,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1509,"2","D","D","2","D","2","D","2","D","1","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03110371",19,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03110404",8,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03110471",6,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20152","03110501",14,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1080,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03110551",24,0,"1","1","D","2","D","2","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1965,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03110581",6,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4200,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20152","03110641",8,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4200,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20152","03110681",17,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4200,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03110761",11,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1240,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03110771",13,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",2800,"F",.,"A",4500,"F",.,,"A","A",,"A",,"A",,"A","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D",,"A"
"20152","03110784",17,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",366,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03110784",18,0,"1","2","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",958,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"A","1","D"
"20152","03110791",16,0,"1","1","D","2","D","1","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1971,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03110942",27,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3894,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03110954",7,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",9567,"2","T","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03110981",12,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",9567,"2","T","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03142171",7,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03142191",3,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","1","D",1000,"D",.,"A",1740,"D",2880,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20152","03142211",16,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",975,"F",.,"A",2925,"F",.,,"A","A",,"A",,"A",,"A","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D",,"A"
"20152","03142231",9,0,"1","1","D","1","D","1","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03142381",17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03142431",7,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1575,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03142451",9,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4350,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03142521",20,0,"1","2","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3910,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B","1","D","2","D"
"20152","03142571",8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1275,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03142591",9,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","1","D",1000,"D",.,"A",2271,"D",729,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03142621",6,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03142911",15,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03142971",10,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3960,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03142995",3,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",600,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03143051",16,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1470,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143101",6,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",765,"D",.,"A",2295,"D",.,,"A","A",,"A",,"A",,"A","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D",,"A"
"20152","03143131",8,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","1","D",.,"C",.,"A",499,"D",564,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20152","03143211",17,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4050,"2","D","D","2","D","2","D","2","D",,"A","2","D","1","D","1","D","2","D","1","D","1","D","1","D","2","D","2","D"
"20152","03143261",29,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",9567,"2","T","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143281",11,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2850,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03143291",19,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2475,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143321",7,0,"1","1","D","2","D","1","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03143334",10,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2015,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143351",4,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143371",28,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1383,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03143371",29,0,"1","2","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5790,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"A","1","D"
"20152","03143421",17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1425,"2","D","D","2","D","2","D","2","D",,"C","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03143441",19,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4800,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03143531",34,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2334,"2","D","D","1","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143551",7,0,"1","1","D","2","D","2","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03143571",12,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",594,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20152","03143611",17,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143631",28,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03143651",11,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03143731",40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143761",12,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03143784",8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143791",12,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1845,"2","D","D","1","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03143871",7,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03143911",5,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2220,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03143983",27,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",692,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03143983",28,0,"1","2","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2553,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"A","1","D"
"20152","03144001",6,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5700,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144021",10,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3012,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03144061",30,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",0.24,"D",.,"A",3033,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144101",24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144141",23,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D",,"A"
"20152","03144151",7,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1188,"2","D","D","2","D","2","D","2","D",,"A","1","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20152","03144171",7,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1416,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03144201",5,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",750,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20152","03144221",9,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20152","03144231",8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",500,"D",.,"A",1326,"D",174,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03144271",9,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3240,"2","D","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03144321",10,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3135,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20152","03144401",6,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",999,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144411",14,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","1","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144421",13,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1365,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03144461",18,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D",,"A"
"20152","03144511",16,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","1","D",410,"D",.,"A",0,"D",1200,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144521",7,0,"1","1","D","2","D","2","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",969,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20152","03144531",5,0,"1","1","D","1","D","2","D","2","D","2","D","2","D","1","D",960,"D",.,"A",1326,"F",531,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144545",20,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1212,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144571",48,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1737,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20152","03144691",6,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2295,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","1","D","1","D","1","D","2","D","2","D","2","D"
"20152","03144711",19,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20152","03144721",8,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20152","03144771",4,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1275,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
