"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20151","03011012",2,0,"1","150","D","13","D",40,"D"
"20151","03011012",3,0,"2","150","D","12","D",10,"D"
"20151","03011022",6,0,"1","150","D","01","D",100,"D"
"20151","03011022",7,0,"1","150","D","02","D",100,"D"
"20151","03011022",8,0,"1","160","D","01","D",15,"D"
"20151","03011022",9,0,"1","160","D","01","D",15,"D"
"20151","03011042",1,0,"1","160","D","02","D",100,"D"
"20151","03011042",2,0,"1","160","D","01","D",40,"D"
"20151","03011042",3,0,"2","160","D","12","D",40,"D"
"20151","03011052",2,0,"1","170","D","13","D",20,"D"
"20151","03011052",3,0,"1","160","D","13","D",10,"D"
"20151","03011124",8,0,"1","170","D","12","D",200,"D"
"20151","03011124",9,0,"1","170","D","13","D",10,"D"
"20151","03011124",10,0,"1","160","D","12","D",30,"D"
"20151","03011162",2,0,"1","150","D","12","D",313,"F"
"20151","03011212",2,0,"1","150","D","13","D",35,"D"
"20151","03011252",5,0,"1","130","D","01","D",85,"D"
"20151","03011252",6,0,"2","160","D","12","D",75,"D"
"20151","03045354",5,0,"1","170","D","13","D",20,"D"
"20151","03045354",6,0,"1","110","D","13","D",380,"D"
"20151","03045412",3,0,"1","170","D","13","D",25,"D"
"20151","03045484",5,0,"1","170","D","12","D",20,"D"
"20151","03045484",6,0,"1","160","D","12","D",50,"D"
"20151","03045513",1,0,"1","120","D","13","D",433,"D"
"20151","03045563",10,0,"1","170","D","11","D",300,"D"
"20151","03045563",11,0,"1","170","D","01","D",300,"D"
"20151","03045613",7,0,"1","110","D","13","D",300,"D"
"20151","03045683",9,0,"1","160","D","13","D",80,"D"
"20151","03045763",7,0,"1","110","D","13","D",350,"D"
"20151","03045782",8,0,"1","170","D","01","D",110,"D"
"20151","03045792",1,0,"1","160","D","11","D",25,"D"
"20151","03045792",2,0,"1","160","D","12","D",25,"D"
"20151","03045864",7,0,"1","170","D","12","D",2400,"D"
"20151","03045864",8,0,"1","110","D","11","D",1000,"D"
"20151","03045864",9,0,"1","110","D","12","D",1000,"D"
"20151","03045864",10,0,"1","110","D","01","D",1100,"D"
"20151","03045883",4,0,"1","170","D","12","D",400,"D"
"20151","03045894",1,0,"1","150","D","12","D",100,"D"
"20151","03045915",1,0,"1","160","D","13","D",15,"D"
"20151","03045932",3,0,"1","160","D","12","D",5,"D"
"20151","03046085",15,0,"1","170","D","12","D",1000,"D"
"20151","03046114",6,0,"1","170","D","13","D",100,"D"
"20151","03046175",2,0,"1","170","D","13","D",20,"D"
"20151","03046204",15,0,"1","150","D","13","D",60,"D"
"20151","03046245",6,0,"1","170","D","12","D",60,"D"
"20151","03046324",6,0,"1","110","D","13","D",400,"D"
"20151","03046385",7,0,"1","170","D","12","D",250,"D"
"20151","03046385",8,0,"1","170","D","01","D",50,"D"
"20151","03046385",9,0,"1","150","D","13","D",100,"D"
"20151","03046385",10,0,"1","160","D","13","D",15,"D"
"20151","03046385",11,0,"1","160","D","13","D",12,"D"
"20151","03046405",1,0,"1","150","D","13","D",10,"D"
"20151","03046424",7,0,"1","100","D","13","D",150,"D"
"20151","03046424",8,0,"1","170","D","12","D",100,"D"
"20151","03046543",4,0,"1","170","D","13","D",60,"D"
"20151","03046635",5,0,"1","150","D","13","D",10,"D"
"20151","03046665",9,0,"1","170","D","12","D",500,"D"
"20151","03046665",10,0,"1","150","D","13","D",500,"D"
"20151","03046763",11,0,"1","170","D","13","D",275,"D"
"20151","03046763",12,0,"1","170","D","12","D",300,"D"
"20151","03046763",13,0,"1","150","D","01","D",100,"D"
"20151","03046835",4,0,"1","160","D","01","D",30,"D"
"20151","03046905",3,0,"1","150","D","13","D",20,"D"
"20151","03046944",5,0,"1","170","D","13","D",100,"D"
"20151","03046955",2,0,"1","150","D","13","D",80,"D"
"20151","03046975",6,0,"1","100","D","02","D",50,"D"
"20151","03046975",7,0,"1","150","D","12","D",30,"D"
"20151","03046975",8,0,"1","150","D","01","D",20,"D"
"20151","03046975",9,0,"1","150","D","02","D",40,"D"
"20151","03046992",3,0,"1","170","D","12","D",200,"D"
"20151","03046992",4,0,"1","110","D","13","D",809,"F"
"20151","03047033",8,0,"1","160","D","11","D",400,"D"
"20151","03047044",21,0,"1","170","D","12","D",1500,"D"
"20151","03047044",22,0,"1","150","D","13","D",150,"D"
"20151","03047052",3,0,"1","130","D","12","D",1200,"D"
"20151","03047052",4,0,"1","130","D","12","D",1000,"D"
"20151","03047052",5,0,"1","150","D","12","D",12000,"D"
"20151","03047104",5,0,"1","170","D","12","D",1000,"D"
"20151","03047104",6,0,"1","170","D","01","D",20,"D"
"20151","03047104",7,0,"1","150","D","13","D",50,"D"
"20151","03047104",8,0,"1","160","D","12","D",138,"F"
"20151","03047144",10,0,"1","150","D","13","D",55,"D"
"20151","03047144",11,0,"1","150","D","01","D",110,"D"
"20151","03047191",1,0,"1","150","D","13","D",200,"D"
"20151","03047271",11,0,"1","150","D","01","D",45,"D"
"20151","03047271",12,0,"1","150","D","12","D",140,"D"
"20151","03047271",13,0,"1","150","D","11","D",50,"D"
"20151","03047411",6,0,"1","110","D","13","D",550,"D"
"20151","03047452",5,0,"1","100","D","12","D",50,"D"
"20151","03047452",6,0,"1","170","D","12","D",350,"D"
"20151","03047452",7,0,"1","150","D","13","D",68,"D"
"20151","03047491",16,0,"1","160","D","11","D",80,"D"
"20151","03047491",17,0,"1","160","D","12","D",25,"D"
"20151","03047502",10,0,"1","170","D","12","D",100,"D"
"20151","03047502",11,0,"1","150","D","13","D",500,"D"
"20151","03047661",1,0,"1","150","D","12","D",5,"D"
"20151","03047702",3,0,"1","150","D","13","D",44,"D"
"20151","03047713",6,0,"1","170","D","12","D",400,"D"
"20151","03047813",4,0,"1","160","D","01","D",50,"D"
"20151","03047822",5,0,"1","170","D","12","D",210,"D"
"20151","03047822",6,0,"1","170","D","01","D",50,"D"
"20151","03047842",2,0,"1","150","D","13","D",25,"D"
"20151","03047864",17,0,"1","140","D","01","D",35,"D"
"20151","03047864",18,0,"1","150","D","01","D",125,"D"
"20151","03047864",19,0,"1","160","D","11","D",55,"D"
"20151","03047864",20,0,"1","160","D","12","D",45,"D"
"20151","03048041",5,0,"1","170","D","12","D",50,"D"
"20151","03048041",6,0,"1","160","D","12","D",200,"D"
"20151","03048051",14,0,"1","170","D","12","D",40,"D"
"20151","03048051",15,0,"1","150","D","13","D",161,"F"
"20151","03048051",16,0,"1","160","D","12","D",80,"D"
"20151","03048083",3,0,"1","150","D","13","D",750,"D"
"20151","03048142",4,0,"1","170","D","11","D",10,"D"
"20151","03048142",5,0,"1","170","D","12","D",400,"D"
"20151","03048151",7,0,"1","160","D","11","D",10,"D"
"20151","03048151",8,0,"1","160","D","11","D",25,"D"
"20151","03048303",3,0,"1","150","D","13","D",100,"D"
"20151","03048404",1,0,"1","170","D","13","D",40,"D"
"20151","03048404",2,0,"1","140","D","13","D",200,"D"
"20151","03048441",5,0,"1","150","D","13","D",120,"D"
"20151","03048453",4,0,"1","100","D","13","D",100,"D"
"20151","03048453",5,0,"1","150","D","13","D",50,"D"
"20151","03048601",2,0,"1","170","D","12","D",400,"D"
"20151","03048601",3,0,"1","160","D","12","D",50,"D"
"20151","03048601",4,0,"1","160","D","13","D",10,"D"
"20151","03048601",5,0,"1","150","D","13","D",620,"D"
"20151","03048631",1,0,"1","150","D","13","D",100,"D"
"20151","03048703",3,0,"1","170","D","12","D",150,"D"
"20151","03048742",11,0,"1","150","D","13","D",225,"D"
"20151","03048771",1,0,"1","170","D","12","D",171,"F"
"20151","03048771",2,0,"1","150","D","13","D",100,"D"
"20151","03048823",2,0,"1","150","D","13","D",150,"D"
"20151","03048852",1,0,"1","150","D","13","D",120,"D"
"20151","03048892",3,0,"1","100","D","01","D",200,"D"
"20151","03048892",4,0,"1","110","D","13","D",512,"F"
"20151","03049011",3,0,"1","170","D","11","D",600,"D"
"20151","03049034",2,0,"1","170","D","12","D",500,"D"
"20151","03049034",3,0,"1","150","D","13","D",270,"D"
"20151","03049034",4,0,"1","160","D","13","D",54,"D"
"20151","03049064",9,0,"1","110","D","13","D",809,"F"
"20151","03049102",3,0,"1","150","D","13","D",140,"D"
"20151","03049102",4,0,"1","160","D","13","D",50,"D"
"20151","03049192",9,0,"1","170","D","12","D",50,"D"
"20151","03049243",3,0,"1","150","D","13","D",250,"D"
"20151","03049273",1,0,"1","150","D","12","D",227,"F"
"20151","03049331",5,0,"1","170","D","11","D",25,"D"
"20151","03049384",2,0,"1","150","D","13","D",300,"D"
"20151","03049412",3,0,"1","160","D","13","D",160,"D"
"20151","03049462",3,0,"1","170","D","12","D",125,"D"
"20151","03049524",8,0,"1","170","D","12","D",75,"D"
"20151","03049524",9,0,"1","150","D","13","D",275,"D"
"20151","03049552",2,0,"1","150","D","13","D",120,"D"
"20151","03049563",1,0,"1","170","D","12","D",300,"D"
"20151","03049593",5,0,"1","170","D","12","D",100,"D"
"20151","03049593",6,0,"1","150","D","13","D",400,"D"
"20151","03049611",14,0,"1","160","D","12","D",15,"D"
"20151","03049621",2,0,"1","170","D","12","D",60,"D"
"20151","03049621",3,0,"1","150","D","11","D",900,"D"
"20151","03049621",4,0,"1","150","D","11","D",900,"D"
"20151","03049621",5,0,"1","150","D","11","D",400,"D"
"20151","03049711",1,0,"1","150","D","13","D",100,"D"
"20151","03049783",1,0,"1","160","D","11","D",50,"D"
"20151","03049801",1,0,"1","150","D","13","D",50,"D"
"20151","03049814",1,0,"1","170","D","12","D",312,"F"
"20151","03049814",2,0,"1","160","D","12","D",400,"D"
"20151","03049824",3,0,"1","170","D","12","D",500,"D"
"20151","03049841",3,0,"1","170","D","12","D",25,"D"
"20151","03049873",1,0,"1","170","D","12","D",200,"D"
"20151","03049873",2,0,"1","170","D","01","D",100,"D"
"20151","03049882",15,0,"1","170","D","12","D",500,"D"
"20151","03049882",16,0,"1","170","D","13","D",40,"D"
"20151","03049882",17,0,"1","170","D","13","D",30,"D"
"20151","03049882",18,0,"1","150","D","13","D",960,"D"
"20151","03049963",7,0,"1","170","D","12","D",300,"D"
"20151","03049963",8,0,"1","160","D","11","D",160,"D"
"20151","03049963",9,0,"1","150","D","11","D",303,"D"
"20151","03049982",4,0,"1","170","D","12","D",12600,"D"
"20151","03049982",5,0,"1","160","D","12","D",4500,"D"
"20151","03050084",13,0,"1","130","D","11","D",200,"D"
"20151","03050141",5,0,"1","150","D","13","D",227,"F"
"20151","03050172",2,0,"1","160","D","13","D",20,"D"
"20151","03050184",8,0,"1","170","D","12","D",500,"D"
"20151","03050184",9,0,"1","160","D","01","D",250,"D"
"20151","03050252",3,0,"1","150","D","13","D",60,"D"
"20151","03050322",3,0,"1","160","D","12","D",60,"D"
"20151","03050352",4,0,"1","100","D","12","D",75,"D"
"20151","03050464",6,0,"1","150","D","13","D",50,"D"
"20151","03050533",3,0,"1","110","D","13","D",297,"D"
"20151","03050592",2,0,"1","110","D","13","D",200,"D"
"20151","03050601",6,0,"1","170","D","12","D",300,"D"
"20151","03050601",7,0,"1","150","D","13","D",30,"D"
"20151","03050601",8,0,"1","160","D","13","D",25,"D"
"20151","03050613",5,0,"1","150","D","13","D",160,"D"
"20151","03050623",11,0,"1","150","D","01","D",400,"D"
"20151","03050623",12,0,"1","150","D","12","D",400,"D"
"20151","03050623",13,0,"1","150","D","11","D",400,"D"
"20151","03050851",7,0,"1","170","D","12","D",50,"D"
"20151","03050861",3,0,"1","150","D","13","D",5,"D"
"20151","03050884",3,0,"1","170","D","12","D",1000,"D"
"20151","03050884",4,0,"1","150","D","13","D",60,"D"
"20151","03050894",6,0,"1","150","D","13","D",40,"D"
"20151","03050914",4,0,"1","100","D","13","D",50,"D"
"20151","03050921",2,0,"1","150","D","12","D",227,"F"
"20151","03051003",1,0,"1","110","D","13","D",600,"D"
"20151","03051032",4,0,"1","130","D","12","D",500,"D"
"20151","03051092",3,0,"1","170","D","11","D",200,"D"
"20151","03051092",4,0,"1","150","D","13","D",450,"D"
"20151","03051092",5,0,"1","160","D","13","D",30,"D"
"20151","03051231",5,0,"1","170","D","12","D",400,"D"
"20151","03051231",6,0,"1","150","D","13","D",350,"D"
"20151","03051341",1,0,"1","150","D","13","D",40,"D"
"20151","03051411",5,0,"1","160","D","13","D",25,"D"
"20151","03051624",2,0,"1","150","D","01","D",200,"D"
"20151","03051632",1,0,"1","160","D","13","D",15,"D"
"20151","03051632",2,0,"1","150","D","13","D",75,"D"
"20151","03051712",4,0,"1","100","D","13","D",250,"D"
"20151","03051712",5,0,"1","160","D","13","D",50,"D"
"20151","03051744",7,0,"1","110","D","13","D",276,"D"
"20151","03051751",1,0,"1","170","D","12","D",1800,"D"
"20151","03051912",8,0,"1","110","D","13","D",400,"D"
"20151","03052004",4,0,"1","110","D","13","D",120,"D"
"20151","03052004",5,0,"1","110","D","13","D",160,"D"
"20151","03052171",10,0,"1","170","D","13","D",20,"D"
"20151","03052192",2,0,"1","100","D","01","D",50,"D"
"20151","03052302",3,0,"1","170","D","12","D",736,"F"
"20151","03052322",12,0,"1","160","D","11","D",5,"D"
"20151","03052372",2,0,"1","170","D","13","D",17,"D"
"20151","03052372",3,0,"1","150","D","13","D",15,"D"
"20151","03052512",2,0,"1","150","D","13","D",290,"D"
"20151","03052651",1,0,"1","150","D","13","D",40,"D"
"20151","03052744",5,0,"1","100","D","12","D",50,"D"
"20151","03052744",6,0,"1","150","D","12","D",25,"D"
"20151","03052744",7,0,"1","160","D","12","D",50,"D"
"20151","03052744",8,0,"1","130","D","12","D",50,"D"
"20151","03052803",17,0,"1","170","D","12","D",100,"D"
"20151","03052803",18,0,"1","170","D","01","D",25,"D"
"20151","03052922",8,0,"1","170","D","12","D",120,"D"
"20151","03052994",3,0,"1","160","D","01","D",5,"D"
"20151","03053004",1,0,"1","140","D","01","D",25,"D"
"20151","03053164",8,0,"1","170","D","01","D",250,"D"
"20151","03053164",9,0,"1","150","D","13","D",200,"D"
"20151","03053164",10,0,"1","160","D","12","D",1500,"D"
"20151","03053234",5,0,"1","150","D","13","D",125,"D"
"20151","03053234",6,0,"1","160","D","11","D",20,"D"
"20151","03053253",2,0,"1","150","D","13","D",30,"D"
"20151","03053332",1,0,"1","160","D","12","D",50,"D"
"20151","03053332",2,0,"1","160","D","13","D",10,"D"
"20151","03053332",3,0,"1","160","D","12","D",100,"D"
"20151","03053332",4,0,"1","160","D","12","D",100,"D"
"20151","03053332",5,0,"1","160","D","13","D",25,"D"
"20151","03053332",6,0,"1","160","D","12","D",25,"D"
"20151","03053332",7,0,"1","160","D","12","D",15,"D"
"20151","03053332",8,0,"1","160","D","12","D",25,"D"
"20151","03053332",9,0,"1","160","D","12","D",72,"D"
"20151","03053332",10,0,"1","160","D","12","D",33,"D"
"20151","03053332",11,0,"1","160","D","12","D",30,"D"
"20151","03053332",12,0,"1","160","D","12","D",15,"D"
"20151","03053332",13,0,"1","160","D","12","D",50,"D"
"20151","03053384",4,0,"1","110","D","13","D",750,"D"
"20151","03053434",2,0,"1","170","D","13","D",700,"D"
"20151","03053494",1,0,"1","100","D","13","D",250,"D"
"20151","03053553",1,0,"1","150","D","13","D",200,"D"
"20151","03053553",2,0,"1","160","D","13","D",75,"D"
"20151","03053564",5,0,"1","150","D","12","D",10,"D"
"20151","03053583",5,0,"1","150","D","13","D",120,"D"
"20151","03053621",8,0,"1","150","D","13","D",300,"D"
"20151","03053653",5,0,"1","170","D","11","D",50,"D"
"20151","03053653",6,0,"1","170","D","12","D",50,"D"
"20151","03053653",7,0,"1","170","D","12","D",600,"D"
"20151","03053703",9,0,"1","110","D","13","D",120,"D"
"20151","03053703",10,0,"1","160","D","13","D",5,"D"
"20151","03053883",1,0,"1","150","D","13","D",400,"D"
"20151","03053903",7,0,"1","110","D","13","D",1000,"D"
"20151","03054082",7,0,"1","160","D","12","D",50,"D"
"20151","03054103",2,0,"1","160","D","12","D",20,"D"
"20151","03054152",1,0,"1","170","D","12","D",4000,"D"
"20151","03054152",2,0,"1","170","D","12","D",1000,"D"
"20151","03054152",3,0,"1","150","D","13","D",124,"D"
"20151","03054214",3,0,"1","170","D","01","D",15,"D"
"20151","03054391",6,0,"1","170","D","12","D",100,"D"
"20151","03054391",7,0,"1","110","D","13","D",400,"D"
"20151","03054481",3,0,"1","150","D","11","D",25,"D"
"20151","03054481",4,0,"1","160","D","11","D",125,"D"
"20151","03054481",5,0,"1","160","D","12","D",100,"D"
"20151","03054511",3,0,"1","170","D","13","D",25,"D"
"20151","03054511",4,0,"1","160","D","13","D",500,"D"
"20151","03054582",2,0,"1","160","D","01","D",2200,"D"
"20151","03054614",9,0,"1","170","D","12","D",300,"D"
"20151","03054614",10,0,"1","160","D","12","D",50,"D"
"20151","03054662",4,0,"1","170","D","12","D",200,"D"
"20151","03054681",5,0,"1","150","D","13","D",200,"D"
"20151","03054764",4,0,"1","160","D","12","D",50,"D"
"20151","03054764",5,0,"1","160","D","11","D",100,"D"
"20151","03054783",1,0,"1","150","D","13","D",106,"F"
"20151","03054862",3,0,"1","160","D","13","D",70,"D"
"20151","03055033",6,0,"1","110","D","13","D",282,"D"
"20151","03055054",3,0,"1","150","D","13","D",150,"D"
"20151","03055193",10,0,"1","170","D","12","D",60,"D"
"20151","03055201",4,0,"1","170","D","01","D",36,"D"
"20151","03055221",1,0,"1","150","D","13","D",200,"D"
"20151","03055251",6,0,"1","150","D","13","D",40,"D"
"20151","03055294",1,0,"1","150","D","13","D",100,"D"
"20151","03055413",5,0,"1","150","D","11","D",235,"D"
"20151","03055413",6,0,"1","150","D","12","D",110,"D"
"20151","03055413",7,0,"1","150","D","01","D",30,"D"
"20151","03055462",3,0,"1","160","D","12","D",2000,"D"
"20151","03055602",1,0,"1","150","D","13","D",100,"D"
"20151","03055653",3,0,"1","110","D","13","D",660,"D"
"20151","03055653",4,0,"1","150","D","13","D",161,"F"
"20151","03055653",5,0,"1","160","D","13","D",138,"F"
"20151","03055761",16,0,"1","150","D","13","D",227,"F"
"20151","03055851",7,0,"1","170","D","12","D",600,"D"
"20151","03055851",8,0,"1","150","D","13","D",100,"D"
"20151","03055864",13,0,"1","100","D","13","D",100,"D"
"20151","03055864",14,0,"1","170","D","12","D",50,"D"
"20151","03055864",15,0,"1","150","D","13","D",250,"D"
"20151","03055864",16,0,"1","160","D","13","D",1000,"D"
"20151","03055904",2,0,"1","150","D","13","D",100,"D"
"20151","03055974",4,0,"1","160","D","12","D",20,"D"
"20151","03055983",8,0,"1","170","D","12","D",200,"D"
"20151","03056011",6,0,"1","150","D","13","D",50,"D"
"20151","03056032",9,0,"1","160","D","12","D",500,"D"
"20151","03056204",8,0,"1","170","D","12","D",300,"D"
"20151","03056242",7,0,"1","170","D","12","D",2000,"D"
"20151","03056262",3,0,"1","150","D","13","D",200,"D"
"20151","03056341",10,0,"1","180","D","01","D",2000,"D"
"20151","03056351",2,0,"1","150","D","12","D",500,"D"
"20151","03056351",3,0,"1","150","D","13","D",120,"D"
"20151","03056351",4,0,"1","160","D","12","D",40,"D"
"20151","03056372",5,0,"1","150","D","13","D",40,"D"
"20151","03056432",8,0,"1","170","D","01","D",300,"D"
"20151","03056453",1,0,"1","150","D","13","D",200,"D"
"20151","03056474",5,0,"1","160","D","12","D",100,"D"
"20151","03056542",2,0,"1","130","D","12","D",100,"D"
"20151","03056542",3,0,"1","160","D","12","D",400,"D"
"20151","03056562",6,0,"1","160","D","12","D",25,"D"
"20151","03056601",1,0,"1","150","D","13","D",20,"D"
"20151","03056674",1,0,"1","150","D","13","D",350,"D"
"20151","03056701",4,0,"1","150","D","13","D",75,"D"
"20151","03056763",5,0,"1","150","D","12","D",200,"F"
"20151","03056792",6,0,"1","150","D","11","D",500,"D"
"20151","03056792",7,0,"1","150","D","12","D",1300,"D"
"20151","03056792",8,0,"1","150","D","01","D",200,"D"
"20151","03056792",9,0,"1","160","D","12","D",65,"D"
"20151","03056832",6,0,"1","150","D","13","D",250,"D"
"20151","03056832",7,0,"1","150","D","11","D",25,"D"
"20151","03056832",8,0,"1","150","D","13","D",20,"D"
"20151","03056974",2,0,"1","170","D","12","D",500,"D"
"20151","03057032",6,0,"1","160","D","12","D",200,"D"
"20151","03057032",7,0,"1","150","D","13","D",200,"D"
"20151","03057103",2,0,"1","170","D","12","D",100,"D"
"20151","03057103",3,0,"1","160","D","12","D",500,"D"
"20151","03057173",3,0,"1","110","D","13","D",179,"D"
"20151","03057222",2,0,"1","160","D","13","D",19,"D"
"20151","03057233",2,0,"1","170","D","12","D",3000,"D"
"20151","03057244",6,0,"1","150","D","13","D",40,"D"
"20151","03057302",2,0,"1","150","D","13","D",400,"D"
"20151","03057414",15,0,"1","150","D","13","D",2,"D"
"20151","03057554",7,0,"1","170","D","13","D",150,"D"
"20151","03057554",8,0,"1","170","D","13","D",200,"D"
"20151","03057554",9,0,"1","150","D","13","D",540,"D"
"20151","03057561",3,0,"1","150","D","13","D",1250,"D"
"20151","03057614",1,0,"1","170","D","12","D",20,"D"
"20151","03057614",2,0,"1","170","D","01","D",20,"D"
"20151","03057614",3,0,"1","150","D","13","D",350,"D"
"20151","03057702",5,0,"1","170","D","12","D",500,"D"
"20151","03057702",6,0,"1","150","D","12","D",9000,"D"
"20151","03057702",7,0,"1","160","D","12","D",50,"D"
"20151","03057702",8,0,"1","140","D","12","D",50,"D"
"20151","03057741",9,0,"1","170","D","12","D",150,"D"
"20151","03057741",10,0,"1","160","D","13","D",25,"D"
"20151","03057741",11,0,"1","160","D","13","D",35,"D"
"20151","03057741",12,0,"1","160","D","12","D",25,"D"
"20151","03057741",13,0,"1","150","D","13","D",40,"D"
"20151","03057752",10,0,"1","150","D","13","D",300,"D"
"20151","03057874",6,0,"1","150","D","13","D",100,"D"
"20151","03057932",1,0,"1","100","D","11","D",200,"D"
"20151","03057932",2,0,"1","150","D","13","D",300,"D"
"20151","03057964",5,0,"1","140","D","11","D",50,"D"
"20151","03057964",6,0,"1","160","D","13","D",30,"D"
"20151","03058061",5,0,"1","150","D","11","D",300,"D"
"20151","03058061",6,0,"1","150","D","12","D",300,"D"
"20151","03058061",7,0,"1","150","D","01","D",325,"D"
"20151","03058141",6,0,"1","130","D","12","D",130,"D"
"20151","03058141",7,0,"1","150","D","13","D",200,"D"
"20151","03058141",8,0,"1","150","D","01","D",2000,"D"
"20151","03058141",9,0,"1","160","D","11","D",1520,"D"
"20151","03058162",3,0,"1","150","D","13","D",227,"F"
"20151","03058172",15,0,"1","150","D","11","D",600,"D"
"20151","03058172",16,0,"1","150","D","12","D",600,"D"
"20151","03058172",17,0,"1","150","D","01","D",1433,"D"
"20151","03058172",18,0,"1","160","D","13","D",40,"D"
"20151","03058221",4,0,"1","160","D","12","D",10,"D"
"20151","03058261",3,0,"1","160","D","01","D",50,"D"
"20151","03058354",4,0,"1","160","D","12","D",250,"D"
"20151","03058371",4,0,"1","100","D","12","D",60,"D"
"20151","03058371",5,0,"1","150","D","13","D",40,"D"
"20151","03058371",6,0,"1","150","D","13","D",5,"D"
"20151","03058382",4,0,"1","150","D","11","D",50,"D"
"20151","03058382",5,0,"1","150","D","12","D",100,"D"
"20151","03058382",6,0,"1","150","D","01","D",50,"D"
"20151","03058392",1,0,"1","150","D","13","D",75,"D"
"20151","03058403",1,0,"1","150","D","12","D",50,"D"
"20151","03058452",3,0,"1","100","D","12","D",50,"D"
"20151","03058471",4,0,"1","150","D","13","D",40,"D"
"20151","03058761",2,0,"1","160","D","11","D",40,"D"
"20151","03058761",3,0,"1","160","D","01","D",50,"D"
"20151","03058784",8,0,"1","150","D","13","D",16,"D"
"20151","03058823",4,0,"1","150","D","01","D",100,"D"
"20151","03058833",4,0,"1","150","D","13","D",20,"D"
"20151","03059011",3,0,"1","100","D","13","D",717,"F"
"20151","03059024",4,0,"1","170","D","12","D",50,"D"
"20151","03059034",2,0,"1","150","D","11","D",50,"D"
"20151","03059034",3,0,"1","150","D","12","D",100,"D"
"20151","03059034",4,0,"1","150","D","01","D",25,"D"
"20151","03059141",3,0,"1","170","D","01","D",10,"D"
"20151","03059141",4,0,"1","110","D","13","D",714,"D"
"20151","03059172",1,0,"1","100","D","01","D",700,"D"
"20151","03059172",2,0,"1","150","D","13","D",120,"D"
"20151","03059231",4,0,"1","150","D","13","D",500,"D"
"20151","03059313",4,0,"1","150","D","13","D",10,"D"
"20151","03059362",4,0,"1","150","D","13","D",400,"D"
"20151","03059372",3,0,"1","170","D","12","D",300,"D"
"20151","03059433",5,0,"1","150","D","13","D",200,"D"
"20151","03059442",6,0,"1","170","D","12","D",200,"D"
"20151","03059442",7,0,"1","150","D","13","D",80,"D"
"20151","03059462",5,0,"1","170","D","12","D",262,"F"
"20151","03059462",6,0,"1","150","D","13","D",200,"F"
"20151","03059482",1,0,"1","150","D","13","D",80,"D"
"20151","03059554",2,0,"1","150","D","13","D",80,"D"
"20151","03059733",5,0,"1","150","D","13","D",300,"D"
"20151","03059751",4,0,"1","150","D","13","D",100,"D"
"20151","03059784",8,0,"1","170","D","12","D",1000,"D"
"20151","03059784",9,0,"1","170","D","01","D",250,"D"
"20151","03059883",4,0,"1","110","D","13","D",310,"D"
"20151","03059892",10,0,"1","160","D","13","D",10,"D"
"20151","03059892",11,0,"1","150","D","13","D",40,"D"
"20151","03059902",1,0,"1","150","D","13","D",100,"D"
"20151","03060044",1,0,"1","150","D","13","D",38,"D"
"20151","03060214",6,0,"1","170","D","01","D",150,"D"
"20151","03060214",7,0,"1","150","D","13","D",650,"D"
"20151","03060224",1,0,"1","150","D","13","D",115,"D"
"20151","03060224",2,0,"1","160","D","12","D",50,"D"
"20151","03060243",2,0,"1","170","D","12","D",800,"D"
"20151","03060274",3,0,"1","160","D","13","D",38,"D"
"20151","03060304",1,0,"1","150","D","13","D",50,"D"
"20151","03060334",1,0,"1","160","D","13","D",25,"D"
"20151","03060473",4,0,"1","170","D","12","D",250,"D"
"20151","03060473",5,0,"1","150","D","13","D",60,"D"
"20151","03060522",1,0,"1","150","D","13","D",400,"D"
"20151","03060543",2,0,"1","150","D","13","D",200,"D"
"20151","03060543",3,0,"1","130","D","01","D",50,"D"
"20151","03060561",2,0,"1","150","D","13","D",80,"D"
"20151","03060561",3,0,"1","150","D","13","D",20,"D"
"20151","03060571",9,0,"1","170","D","12","D",200,"D"
"20151","03060582",3,0,"1","170","D","12","D",20,"D"
"20151","03060582",4,0,"1","170","D","01","D",5,"D"
"20151","03060582",5,0,"1","170","D","12","D",700,"D"
"20151","03060582",6,0,"1","170","D","12","D",150,"D"
"20151","03060582",7,0,"1","160","D","11","D",50,"D"
"20151","03060621",1,0,"1","170","D","12","D",30,"D"
"20151","03060643",2,0,"1","170","D","12","D",400,"D"
"20151","03060643",3,0,"1","170","D","12","D",200,"D"
"20151","03060643",4,0,"1","150","D","13","D",95,"D"
"20151","03060764",5,0,"1","150","D","13","D",160,"D"
"20151","03060782",2,0,"1","150","D","01","D",1000,"D"
"20151","03060851",4,0,"1","170","D","12","D",145,"D"
"20151","03060851",5,0,"1","150","D","13","D",40,"D"
"20151","03060851",6,0,"1","160","D","12","D",150,"D"
"20151","03060892",5,0,"1","170","D","11","D",150,"D"
"20151","03060931",6,0,"1","150","D","13","D",20,"D"
"20151","03060961",5,0,"1","150","D","13","D",10,"D"
"20151","03060961",6,0,"1","150","D","13","D",363,"D"
"20151","03060973",4,0,"1","170","D","12","D",50,"D"
"20151","03060973",5,0,"1","170","D","12","D",60,"D"
"20151","03060973",6,0,"1","170","D","12","D",50,"D"
"20151","03061183",10,0,"1","160","D","12","D",5,"D"
"20151","03061183",11,0,"1","160","D","13","D",6,"D"
"20151","03061231",2,0,"1","150","D","13","D",100,"D"
