"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20151","02792005",22,0,"1","420","D","01","D",31,"D",,"A",,"A",,"A",,"A"
"20151","02792245",48,0,"2","400","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02792295",27,0,"2","420","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20151","02792595",44,0,"1","400","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02792595",45,0,"1","420","D","11","D",120,"D",,"A",,"A",,"A",,"A"
"20151","02792815",63,0,"1","420","D","12","D",43,"D",,"A",,"A",,"A",,"A"
"20151","02792815",64,0,"1","420","D","01","D",55,"D",,"A",,"A",,"A",,"A"
"20151","02792815",65,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20151","02792885",31,0,"1","420","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20151","02792925",63,0,"1","410","D","11","D",400,"D",,"A",,"A",,"A",,"A"
"20151","02793255",56,0,"1","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02793585",40,0,"2","420","D","11","D",109,"F",,"A",,"A",,"A",,"A"
"20151","02793855",51,0,"1","410","D","11","D",14,"D",,"A",,"A",,"A",,"A"
"20151","02793855",52,0,"1","420","D","12","D",175,"D",,"A",,"A",,"A",,"A"
"20151","02794015",55,0,"2","410","D","11","D",18,"D",,"A",,"A",,"A",,"A"
"20151","02794205",53,0,"1","420","D","01","D",135,"D",,"A",,"A",,"A",,"A"
"20151","02794205",54,0,"1","400","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02794335",61,0,"2","420","D","11","D",100,"D",,"A",,"A",,"A",,"A"
"20151","02794335",62,0,"2","410","D","11","D",80,"D",,"A",,"A",,"A",,"A"
"20151","02794365",29,0,"1","420","D","01","D",140,"D",,"A",,"A",,"A",,"A"
"20151","02795105",26,0,"1","420","D","11","D",202,"D",,"A",,"A",,"A",,"A"
"20151","02795165",88,0,"1","420","D","01","D",122,"D",,"A",,"A",,"A",,"A"
"20151","02795205",79,0,"1","410","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02795205",80,0,"2","410","D","11","D",10,"D",,"A",,"A",,"A",,"A"
"20151","02795445",35,0,"1","410","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02795515",39,0,"1","420","D","01","D",160,"D",,"A",,"A",,"A",,"A"
"20151","02795695",39,0,"1","420","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02795715",51,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20151","02796055",28,0,"1","420","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20151","02796205",42,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02796265",41,0,"1","405","D","12","D",850,"D",,"A",,"A",,"A",,"A"
"20151","02796555",58,0,"1","420","D","11","D",202,"D",,"A",,"A",,"A",,"A"
"20151","02796595",76,0,"1","410","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20151","02796625",37,0,"1","420","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20151","02796735",31,0,"1","410","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20151","02796735",32,0,"1","420","D","11","D",173,"D",,"A",,"A",,"A",,"A"
"20151","02796735",33,0,"1","400","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20151","02796775",62,0,"1","405","D","12","D",265,"D",,"A",,"A",,"A",,"A"
"20151","02796945",39,0,"1","410","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02796945",40,0,"1","405","D","11","D",31,"D",,"A",,"A",,"A",,"A"
"20151","02797195",42,0,"1","420","D","12","D",200,"D",,"A",,"A",,"A",,"A"
"20151","02797405",74,0,"1","405","D","12","D",350,"D",,"A",,"A",,"A",,"A"
"20151","02797525",35,0,"1","400","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02797585",36,0,"1","405","D","11","D",90,"D",,"A",,"A",,"A",,"A"
"20151","02797695",32,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02797725",39,0,"1","410","D","12","D",55,"D",,"A",,"A",,"A",,"A"
"20151","02797935",21,0,"1","420","D","01","D",215,"D",,"A",,"A",,"A",,"A"
"20151","02798085",35,0,"1","420","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02798085",36,0,"1","405","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02798175",23,0,"1","420","D","01","D",63,"D",,"A",,"A",,"A",,"A"
"20151","02798275",35,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02798275",36,0,"1","420","D","12","D",501,"D",,"A",,"A",,"A",,"A"
"20151","02798395",8,0,"1","400","D","11","D",200,"F",,"A",,"A",,"A",,"A"
"20151","02798405",55,0,"1","405","D","01","D",302,"D",,"A",,"A",,"A",,"A"
"20151","02798425",34,0,"1","400","D","01","D",23,"D",,"A",,"A",,"A",,"A"
"20151","02798555",30,0,"1","420","D","01","D",512,"D",,"A",,"A",,"A",,"A"
"20151","02798665",59,0,"1","420","D","01","D",500,"D",,"A",,"A",,"A",,"A"
"20151","02798785",20,0,"1","420","D","11","D",73,"D",,"A",,"A",,"A",,"A"
"20151","02798805",51,0,"1","420","D","01","D",302,"D",,"A",,"A",,"A",,"A"
"20151","02798865",44,0,"1","410","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20151","02798865",45,0,"1","420","D","11","D",350,"D",,"A",,"A",,"A",,"A"
"20151","02798985",28,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20151","02799265",24,0,"1","420","D","01","D",175,"D",,"A",,"A",,"A",,"A"
"20151","02799395",37,0,"1","410","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02799445",19,0,"1","410","D","12","D",12,"D",,"A",,"A",,"A",,"A"
"20151","02799685",30,0,"1","430","D","12","D",.,"H","405","D","415","D",,"A",,"A"
"20151","02799685",30,1,"1","405","D","12","D",291,"E",,"A",,"A",,"A",,"A"
"20151","02799685",30,2,"1","420","D","12","D",29,"E",,"A",,"A",,"A",,"A"
"20151","02799695",46,0,"1","410","D","12","D",52,"D",,"A",,"A",,"A",,"A"
"20151","02799695",47,0,"1","420","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02799695",48,0,"1","420","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02799785",33,0,"1","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02799975",26,0,"1","410","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20151","02800065",53,0,"1","420","D","01","D",18,"D",,"A",,"A",,"A",,"A"
"20151","02800065",54,0,"2","410","D","11","D",80,"D",,"A",,"A",,"A",,"A"
"20151","02800175",90,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02800175",91,0,"1","410","D","01","D",69,"D",,"A",,"A",,"A",,"A"
"20151","02800265",74,0,"1","420","D","11","D",80,"D",,"A",,"A",,"A",,"A"
"20151","02800335",56,0,"1","420","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02800485",43,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02800775",23,0,"1","405","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02800895",21,0,"2","420","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02801085",45,0,"1","430","D","01","D",.,"H","410","D","415","D",,"A",,"A"
"20151","02801085",45,1,"1","410","D","01","D",81,"E",,"A",,"A",,"A",,"A"
"20151","02801085",45,2,"1","420","D","01","D",26,"E",,"A",,"A",,"A",,"A"
"20151","02801185",33,0,"1","410","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02801185",34,0,"1","420","D","12","D",400,"D",,"A",,"A",,"A",,"A"
"20151","02801305",24,0,"1","420","D","01","D",101,"D",,"A",,"A",,"A",,"A"
"20151","02801505",38,0,"1","420","D","01","D",114,"D",,"A",,"A",,"A",,"A"
"20151","02801765",98,0,"1","405","D","12","D",122,"D",,"A",,"A",,"A",,"A"
"20151","02801825",58,0,"2","400","D","11","D",33,"D",,"A",,"A",,"A",,"A"
"20151","02801955",34,0,"2","420","D","11","D",180,"D",,"A",,"A",,"A",,"A"
"20151","02802075",26,0,"1","420","D","12","D",120,"D",,"A",,"A",,"A",,"A"
"20151","02802175",69,0,"1","410","D","11","D",44,"D",,"A",,"A",,"A",,"A"
"20151","02802195",47,0,"1","400","D","01","D",38,"D",,"A",,"A",,"A",,"A"
"20151","02802235",18,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20151","02802345",31,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20151","02802795",12,0,"1","420","D","11","D",400,"D",,"A",,"A",,"A",,"A"
"20151","02803115",56,0,"1","410","D","01","D",55,"D",,"A",,"A",,"A",,"A"
"20151","02803205",31,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20151","02803205",32,0,"1","405","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20151","02803265",32,0,"1","420","D","02","D",98,"D",,"A",,"A",,"A",,"A"
"20151","02803665",50,0,"1","420","D","02","D",120,"D",,"A",,"A",,"A",,"A"
"20151","02804185",30,0,"1","410","D","02","D",185,"D",,"A",,"A",,"A",,"A"
"20151","02804455",84,0,"1","410","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20151","02804505",51,0,"1","405","D","12","D",175,"D",,"A",,"A",,"A",,"A"
"20151","02804505",52,0,"2","430","D","12","D",.,"H","405","D","415","D",,"A",,"A"
"20151","02804505",52,1,"2","405","D","12","D",157,"E",,"A",,"A",,"A",,"A"
"20151","02804505",52,2,"2","420","D","12","D",17,"E",,"A",,"A",,"A",,"A"
"20151","02804775",56,0,"2","400","D","12","D",115,"D",,"A",,"A",,"A",,"A"
"20151","02805185",44,0,"1","420","D","12","D",61,"D",,"A",,"A",,"A",,"A"
"20151","02805195",30,0,"1","410","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20151","02805305",71,0,"1","400","D","02","D",33,"D",,"A",,"A",,"A",,"A"
"20151","02805305",72,0,"1","420","D","02","D",235,"D",,"A",,"A",,"A",,"A"
"20151","02805325",44,0,"1","420","D","02","D",190,"D",,"A",,"A",,"A",,"A"
"20151","02805385",59,0,"1","420","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20151","02805465",13,0,"1","420","D","01","D",46,"D",,"A",,"A",,"A",,"A"
"20151","02805495",79,0,"1","420","D","02","D",55,"D",,"A",,"A",,"A",,"A"
"20151","02805515",31,0,"1","420","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02805555",53,0,"1","410","D","02","D",24,"D",,"A",,"A",,"A",,"A"
"20151","02805555",54,0,"1","420","D","02","D",65,"D",,"A",,"A",,"A",,"A"
"20151","02805605",38,0,"1","420","D","01","D",200,"D",,"A",,"A",,"A",,"A"
"20151","02805635",51,0,"1","420","D","12","D",550,"D",,"A",,"A",,"A",,"A"
"20151","02805645",49,0,"2","410","D","12","D",15,"D",,"A",,"A",,"A",,"A"
"20151","02805815",18,0,"1","410","D","02","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02805815",19,0,"1","420","D","02","D",56,"D",,"A",,"A",,"A",,"A"
"20151","02805905",30,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02805945",43,0,"1","400","D","12","D",33,"D",,"A",,"A",,"A",,"A"
"20151","02805945",44,0,"2","400","D","12","D",33,"D",,"A",,"A",,"A",,"A"
"20151","02806185",58,0,"2","420","D","12","D",73,"D",,"A",,"A",,"A",,"A"
"20151","02806435",58,0,"2","405","D","12","D",153,"D",,"A",,"A",,"A",,"A"
"20151","02806815",42,0,"1","420","D","02","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02806815",43,0,"1","405","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02807025",43,0,"1","420","D","02","D",400,"D",,"A",,"A",,"A",,"A"
"20151","02807245",23,0,"1","430","D","01","D",.,"H","410","D","415","D",,"A",,"A"
"20151","02807245",23,1,"1","410","D","01","D",6,"E",,"A",,"A",,"A",,"A"
"20151","02807245",23,2,"1","420","D","01","D",34,"E",,"A",,"A",,"A",,"A"
"20151","02807475",28,0,"1","430","D","01","D",.,"H","410","D","415","D",,"A",,"A"
"20151","02807475",28,1,"1","410","D","01","D",35,"E",,"A",,"A",,"A",,"A"
"20151","02807475",28,2,"1","420","D","01","D",115,"E",,"A",,"A",,"A",,"A"
"20151","02807505",37,0,"1","420","D","01","D",89,"D",,"A",,"A",,"A",,"A"
"20151","02807645",47,0,"1","430","D","02","D",.,"H","410","D","415","D",,"A",,"A"
"20151","02807645",47,1,"1","410","D","02","D",44,"E",,"A",,"A",,"A",,"A"
"20151","02807645",47,2,"1","420","D","02","D",130,"E",,"A",,"A",,"A",,"A"
"20151","02807855",32,0,"1","420","D","02","D",400,"D",,"A",,"A",,"A",,"A"
"20151","02807885",38,0,"1","410","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20151","02807895",28,0,"1","410","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20151","02807905",50,0,"2","410","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20151","02807995",18,0,"1","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02808025",42,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20151","02808165",64,0,"1","400","D","02","D",45,"D",,"A",,"A",,"A",,"A"
"20151","02808615",42,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20151","02808635",72,0,"2","405","D","12","D",400,"D",,"A",,"A",,"A",,"A"
"20151","02808635",73,0,"2","410","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20151","02808735",37,0,"1","420","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02809085",61,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02809205",73,0,"1","405","D","12","D",196,"D",,"A",,"A",,"A",,"A"
"20151","02809245",57,0,"1","420","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20151","02809265",27,0,"2","420","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02809375",58,0,"1","420","D","01","D",438,"D",,"A",,"A",,"A",,"A"
"20151","02809375",59,0,"2","420","D","12","D",438,"D",,"A",,"A",,"A",,"A"
"20151","02809385",50,0,"1","400","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02809475",28,0,"1","420","D","02","D",148,"D",,"A",,"A",,"A",,"A"
"20151","02809575",28,0,"1","420","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20151","02809615",25,0,"1","410","D","01","D",39,"D",,"A",,"A",,"A",,"A"
"20151","02809815",50,0,"1","420","D","02","D",66,"D",,"A",,"A",,"A",,"A"
"20151","02809975",34,0,"1","420","D","02","D",145,"D",,"A",,"A",,"A",,"A"
"20151","02810175",24,0,"1","410","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02810455",50,0,"1","410","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20151","02810465",21,0,"1","410","D","02","D",28,"D",,"A",,"A",,"A",,"A"
"20151","02810575",15,0,"1","420","D","02","D",200,"D",,"A",,"A",,"A",,"A"
"20151","02810635",47,0,"1","420","D","12","D",93,"D",,"A",,"A",,"A",,"A"
"20151","02810895",41,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02810945",68,0,"1","420","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02811015",67,0,"1","420","D","02","D",737,"D",,"A",,"A",,"A",,"A"
"20151","02811015",68,0,"1","420","D","01","D",344,"D",,"A",,"A",,"A",,"A"
"20151","02811015",69,0,"1","420","D","12","D",240,"D",,"A",,"A",,"A",,"A"
"20151","02811055",36,0,"2","420","D","12","D",134,"D",,"A",,"A",,"A",,"A"
"20151","02811165",46,0,"1","400","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02811165",47,0,"1","420","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20151","02811225",15,0,"1","420","D","12","D",120,"D",,"A",,"A",,"A",,"A"
"20151","02811295",67,0,"1","410","D","12","D",6,"D",,"A",,"A",,"A",,"A"
"20151","02811295",68,0,"2","420","D","12","D",152,"D",,"A",,"A",,"A",,"A"
"20151","02811555",41,0,"1","420","D","02","D",55,"D",,"A",,"A",,"A",,"A"
"20151","02811735",21,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20151","02811735",22,0,"1","410","D","02","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02811735",23,0,"1","420","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02811785",40,0,"1","400","D","02","D",31,"D",,"A",,"A",,"A",,"A"
"20151","02811805",39,0,"1","410","D","02","D",38,"D",,"A",,"A",,"A",,"A"
"20151","02811835",68,0,"1","420","D","02","D",337,"D",,"A",,"A",,"A",,"A"
"20151","02812015",36,0,"1","420","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02812055",62,0,"1","420","D","01","D",118,"D",,"A",,"A",,"A",,"A"
"20151","02812245",55,0,"1","400","D","02","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02812405",63,0,"1","420","D","02","D",246,"D",,"A",,"A",,"A",,"A"
"20151","02812435",54,0,"1","420","D","12","D",74,"D",,"A",,"A",,"A",,"A"
"20151","02812955",33,0,"1","420","D","02","D",233,"D",,"A",,"A",,"A",,"A"
"20151","02813035",47,0,"2","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02813045",26,0,"1","420","D","02","D",95,"D",,"A",,"A",,"A",,"A"
"20151","02813075",55,0,"2","410","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02813105",23,0,"1","420","D","02","D",37,"D",,"A",,"A",,"A",,"A"
"20151","02813215",32,0,"1","400","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20151","02813285",34,0,"1","410","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02813285",35,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02813315",22,0,"1","405","D","12","D",140,"D",,"A",,"A",,"A",,"A"
"20151","02813615",19,0,"1","420","D","02","D",104,"D",,"A",,"A",,"A",,"A"
"20151","02813895",33,0,"1","405","D","02","D",80,"F",,"A",,"A",,"A",,"A"
"20151","02813925",52,0,"1","410","D","02","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02813975",46,0,"1","420","D","01","D",66,"D",,"A",,"A",,"A",,"A"
"20151","02813975",47,0,"2","410","D","12","D",18,"D",,"A",,"A",,"A",,"A"
"20151","02814155",49,0,"1","420","D","02","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02836634",45,0,"1","420","D","01","D",125,"D",,"A",,"A",,"A",,"A"
"20151","02836764",49,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02836764",50,0,"1","420","D","01","D",142,"D",,"A",,"A",,"A",,"A"
"20151","02837004",19,0,"1","420","D","11","D",74,"D",,"A",,"A",,"A",,"A"
"20151","02837394",47,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02837524",40,0,"1","420","D","01","D",230,"D",,"A",,"A",,"A",,"A"
"20151","02837844",35,0,"1","420","D","01","D",194,"D",,"A",,"A",,"A",,"A"
"20151","02838025",30,0,"1","405","D","01","D",240,"D",,"A",,"A",,"A",,"A"
"20151","02838254",79,0,"1","420","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20151","02838474",35,0,"2","420","D","11","D",21,"D",,"A",,"A",,"A",,"A"
"20151","02838544",51,0,"1","400","D","11","D",18,"D",,"A",,"A",,"A",,"A"
"20151","02838544",52,0,"1","430","D","12","D",.,"H","415","D","400","D",,"A",,"A"
"20151","02838544",52,1,"1","420","D","12","D",87,"E",,"A",,"A",,"A",,"A"
"20151","02838544",52,2,"1","400","D","12","D",13,"E",,"A",,"A",,"A",,"A"
"20151","02838654",49,0,"1","420","D","12","D",355,"D",,"A",,"A",,"A",,"A"
"20151","02838904",16,0,"1","400","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20151","02838954",36,0,"1","410","D","12","D",145,"D",,"A",,"A",,"A",,"A"
"20151","02839004",50,0,"1","420","D","01","D",87,"D",,"A",,"A",,"A",,"A"
"20151","02839524",44,0,"1","420","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20151","02839544",71,0,"1","400","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20151","02839654",43,0,"1","420","D","11","D",101,"D",,"A",,"A",,"A",,"A"
"20151","02839654",44,0,"1","400","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02839684",27,0,"1","400","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02839684",28,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02840305",28,0,"1","400","D","01","D",21,"D",,"A",,"A",,"A",,"A"
"20151","02840354",51,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20151","02840354",52,0,"1","400","D","12","D",10,"D",,"A",,"A",,"A",,"A"
"20151","02840644",38,0,"1","420","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02840694",42,0,"1","410","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20151","02840694",43,0,"1","420","D","11","D",260,"D",,"A",,"A",,"A",,"A"
"20151","02840944",24,0,"1","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02841014",24,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02841124",30,0,"1","420","D","01","D",183,"D",,"A",,"A",,"A",,"A"
"20151","02841444",24,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02841444",25,0,"1","430","D","01","D",.,"H","410","D","415","D",,"A",,"A"
"20151","02841444",25,1,"1","410","D","01","D",22,"E",,"A",,"A",,"A",,"A"
"20151","02841444",25,2,"1","420","D","01","D",77,"E",,"A",,"A",,"A",,"A"
"20151","02841624",13,0,"1","420","D","12","D",400,"D",,"A",,"A",,"A",,"A"
"20151","02841684",28,0,"1","400","D","01","D",64,"D",,"A",,"A",,"A",,"A"
"20151","02841804",29,0,"2","420","D","11","D",148,"F",,"A",,"A",,"A",,"A"
"20151","02842044",28,0,"1","420","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02842154",35,0,"1","405","D","01","D",371,"D",,"A",,"A",,"A",,"A"
"20151","02842184",26,0,"1","410","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20151","02842184",27,0,"1","420","D","01","D",125,"D",,"A",,"A",,"A",,"A"
"20151","02842354",13,0,"2","400","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20151","02842384",35,0,"1","420","D","12","D",170,"D",,"A",,"A",,"A",,"A"
"20151","02842404",59,0,"1","400","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02842414",27,0,"1","420","D","12","D",56,"D",,"A",,"A",,"A",,"A"
"20151","02842634",60,0,"1","400","D","01","D",10,"D",,"A",,"A",,"A",,"A"
"20151","02842634",61,0,"1","405","D","01","D",1200,"D",,"A",,"A",,"A",,"A"
"20151","02842704",32,0,"1","420","D","01","D",150,"F",,"A",,"A",,"A",,"A"
"20151","02842794",38,0,"1","420","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20151","02843004",36,0,"1","410","D","01","D",27,"D",,"A",,"A",,"A",,"A"
"20151","02843094",35,0,"1","420","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20151","02843094",36,0,"1","405","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02843174",24,0,"1","420","D","12","D",110,"D",,"A",,"A",,"A",,"A"
"20151","02843464",50,0,"1","420","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02843644",51,0,"1","400","D","01","D",24,"D",,"A",,"A",,"A",,"A"
"20151","02843684",16,0,"1","405","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20151","02843944",124,0,"1","400","D","12","D",78,"D",,"A",,"A",,"A",,"A"
"20151","02843974",29,0,"1","420","D","01","D",14,"D",,"A",,"A",,"A",,"A"
"20151","02844134",35,0,"1","410","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02844274",56,0,"1","400","D","01","D",28,"D",,"A",,"A",,"A",,"A"
"20151","02844274",57,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02844334",39,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02844354",83,0,"1","420","D","11","D",171,"D",,"A",,"A",,"A",,"A"
"20151","02844354",84,0,"1","410","D","11","D",49,"D",,"A",,"A",,"A",,"A"
"20151","02844354",85,0,"1","420","D","11","D",120,"D",,"A",,"A",,"A",,"A"
"20151","02844394",11,0,"1","420","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02844404",55,0,"1","400","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20151","02844454",52,0,"1","420","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02844454",53,0,"1","420","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20151","02845194",45,0,"1","400","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20151","02845304",29,0,"1","410","D","01","D",200,"D",,"A",,"A",,"A",,"A"
"20151","02845304",30,0,"1","420","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02845324",52,0,"1","430","D","12","D",.,"H","405","D","415","D",,"A",,"A"
"20151","02845324",52,1,"1","405","D","12","D",180,"E",,"A",,"A",,"A",,"A"
"20151","02845324",52,2,"1","420","D","12","D",20,"E",,"A",,"A",,"A",,"A"
"20151","02845324",53,0,"1","430","D","11","D",.,"H","405","D","415","D",,"A",,"A"
"20151","02845324",53,1,"1","405","D","11","D",307,"E",,"A",,"A",,"A",,"A"
"20151","02845324",53,2,"1","420","D","11","D",33,"E",,"A",,"A",,"A",,"A"
"20151","02845454",40,0,"1","420","D","12","D",140,"D",,"A",,"A",,"A",,"A"
"20151","02845474",24,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02845644",19,0,"1","430","D","01","D",.,"H","415","D","400","D",,"A",,"A"
"20151","02845644",19,1,"1","420","D","01","D",131,"E",,"A",,"A",,"A",,"A"
"20151","02845644",19,2,"1","400","D","01","D",19,"E",,"A",,"A",,"A",,"A"
"20151","02845654",12,0,"2","410","D","11","D",150,"D",,"A",,"A",,"A",,"A"
"20151","02845764",36,0,"1","410","D","11","D",37,"D",,"A",,"A",,"A",,"A"
"20151","02845874",38,0,"1","400","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20151","02845994",72,0,"1","405","D","01","D",780,"D",,"A",,"A",,"A",,"A"
"20151","02845994",73,0,"1","420","D","01","D",21,"D",,"A",,"A",,"A",,"A"
"20151","02846014",39,0,"2","420","D","11","D",90,"D",,"A",,"A",,"A",,"A"
"20151","02846054",61,0,"1","400","D","11","D",36,"F",,"A",,"A",,"A",,"A"
"20151","02846054",62,0,"2","410","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20151","02846054",63,0,"2","420","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20151","02846264",82,0,"1","420","D","11","D",162,"D",,"A",,"A",,"A",,"A"
"20151","02846354",40,0,"2","420","D","11","D",40,"D",,"A",,"A",,"A",,"A"
