"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RENTCODE","RENT_ODE","BSNSPCTZ","BSNS_CTZ","QADRENTX","QADR_NTX","ANYVACAT","ANYV_CAT"
"20153","02971384",40,0,"1","105","D",.,"A",200,"D","1","D"
"20153","02972254",20,0,"1","105","D",.,"A",1100,"D","1","D"
"20153","02973494",51,0,"1","105","D",.,"A",361,"D","2","D"
"20153","02975004",27,0,"1","105","D",.,"A",140,"D","1","D"
"20153","02976054",48,0,"1","105","D",.,"A",380,"D","1","D"
"20153","02976054",49,0,"1","105","D",.,"A",255,"D","1","D"
"20153","02976304",19,0,"1","105","D",.,"A",485,"D","1","D"
"20153","02976974",15,0,"1","105","D",.,"A",2000,"D","1","D"
"20153","02989174",35,0,"1","105","D",.,"A",30,"D","2","D"
"20153","02990124",28,0,"1","105","D",.,"A",340,"D","1","D"
"20153","02991074",46,0,"1","105","D",.,"A",431,"D","1","D"
"20153","02991074",47,0,"1","105","D",.,"A",431,"D","1","D"
"20153","02991074",48,0,"1","120","D",.,"A",575,"D","1","D"
"20153","02991154",28,0,"1","105","D",.,"A",400,"D","1","D"
"20153","02991154",29,0,"1","105","D",.,"A",350,"D","1","D"
"20153","02991494",23,0,"1","105","D",.,"A",2000,"D","1","D"
"20153","02993814",60,0,"1","180","D",.,"A",47,"D","2","D"
"20153","02996144",30,0,"1","180","D",.,"A",100,"D","1","D"
"20153","02996264",34,0,"1","105","D",.,"A",400,"F","1","D"
"20153","02996394",16,0,"1","105","D",.,"A",440,"D","1","D"
"20153","02997454",52,0,"1","105","D",.,"A",190,"D","1","D"
"20153","02997604",33,0,"1","105","D",.,"A",120,"D","1","D"
"20153","02997624",17,0,"1","105","D",.,"A",136,"D","2","D"
"20153","02999564",41,0,"1","105","D",.,"A",30,"D","2","D"
"20153","03001274",21,0,"1","105","D",.,"A",190,"D","1","D"
"20153","03001494",34,0,"1","105","D",.,"A",898,"D","1","D"
"20153","03001624",23,0,"1","105","D",.,"A",450,"D","2","D"
"20153","03002714",37,0,"1","200","D",.,"A",1474,"D","2","D"
"20153","03003274",50,0,"1","105","D",.,"A",170,"D","1","D"
"20153","03004114",42,0,"1","105","D",0.8,"D",28,"D","1","D"
"20153","03004914",38,0,"1","105","D",.,"A",478,"D","1","D"
"20153","03005964",31,0,"1","105","D",.,"A",75,"D","1","D"
"20153","03007694",11,0,"1","105","D",.,"A",192,"D","1","D"
"20153","03007794",34,0,"1","105","D",.,"A",50,"D","2","D"
"20153","03008544",39,0,"1","105","D",.,"A",549,"D","1","D"
"20153","03009764",22,0,"1","105","D",.,"A",140,"D","1","D"
"20153","03010744",71,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03011254",31,0,"1","105","D",.,"A",800,"D","1","D"
"20153","03048043",21,0,"1","105","D",.,"A",200,"D","1","D"
"20153","03048433",43,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03048433",44,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03048433",45,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03048493",29,0,"1","160","D",.,"A",300,"D","1","D"
"20153","03050404",38,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03051094",30,0,"1","200","D",.,"A",450,"D","1","D"
"20153","03054853",28,0,"1","105","D",.,"A",250,"D","1","D"
"20153","03054984",25,0,"1","105","D",.,"A",25,"D","2","D"
"20153","03055144",41,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03056794",38,0,"1","105","D",.,"A",645,"D","1","D"
"20153","03059343",56,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03063943",24,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03066433",13,0,"1","105","D",.,"A",400,"F","2","D"
"20153","03066764",33,0,"1","160","D",.,"A",250,"D","1","D"
"20153","03068304",38,0,"1","105","D",.,"A",375,"D","1","D"
"20153","03071644",63,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03073253",57,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03073664",39,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03073664",40,0,"1","105","D",.,"A",107,"D","1","D"
"20153","03073953",48,0,"1","105","D",.,"A",575,"D","1","D"
"20153","03074694",31,0,"1","105","D",.,"A",200,"D","1","D"
"20153","03077113",62,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03079173",15,0,"1","200","D",.,"A",65,"D","2","D"
"20153","03080484",9,0,"1","105","D",.,"A",120,"D","1","D"
"20153","03080623",37,0,"1","105","D",.,"A",1600,"D","1","D"
"20153","03080954",39,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03084164",41,0,"1","105","D",.,"A",250,"D","1","D"
"20153","03085704",60,0,"1","105","D",.,"A",380,"D","1","D"
"20153","03089913",41,0,"1","105","D",.,"A",100,"D","1","D"
"20153","03090654",30,0,"1","105","D",.,"A",155,"D","1","D"
"20153","03090654",31,0,"1","105","D",.,"A",100,"D","1","D"
"20153","03091002",13,0,"1","105","D",.,"A",575,"D","1","D"
"20153","03092472",12,0,"1","105","D",.,"A",200,"D","1","D"
"20153","03093183",31,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03093323",35,0,"1","105","D",.,"A",320,"D","1","D"
"20153","03094204",39,0,"1","105","D",.,"A",200,"D","2","D"
"20153","03095953",20,0,"1","105","D",.,"A",1,"D","2","D"
"20153","03096504",12,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03097472",91,0,"1","105","D",.,"A",120,"D","1","D"
"20153","03098124",24,0,"1","105","D",.,"A",230,"D","1","D"
"20153","03099042",16,0,"1","105","D",.,"A",160,"D","1","D"
"20153","03100732",23,0,"1","105","D",.,"A",360,"D","1","D"
"20153","03101994",31,0,"1","105","D",.,"A",290,"D","1","D"
"20153","03102522",42,0,"1","105","D",.,"A",200,"D","1","D"
"20153","03103122",55,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03103352",28,0,"1","105","D",.,"A",450,"D","2","D"
"20153","03103622",26,0,"1","105","D",.,"A",149,"D","2","D"
"20153","03103732",45,0,"1","105","D",.,"A",160,"D","1","D"
"20153","03105032",32,0,"1","105","D",.,"A",165,"D","1","D"
"20153","03106222",64,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03106592",30,0,"1","105","D",.,"A",68,"D","2","D"
"20153","03108862",29,0,"1","105","D",.,"A",600,"D","1","D"
"20153","03142382",27,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03143022",42,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03143532",42,0,"1","105","D",.,"A",160,"D","1","D"
"20153","03143552",9,0,"1","105","D",.,"A",68,"D","2","D"
"20153","03144242",28,0,"1","105","D",.,"A",166,"D","1","D"
"20153","03144372",42,0,"1","105","D",.,"A",1200,"D","1","D"
"20153","03145312",29,0,"1","105","D",.,"A",209,"D","1","D"
"20153","03145542",19,0,"1","105","D",.,"A",38,"D","1","D"
"20153","03145992",8,0,"1","105","D",.,"A",240,"D","1","D"
"20153","03146582",8,0,"1","105","D",.,"A",290,"D","1","D"
"20153","03147272",54,0,"1","105","D",.,"A",48,"D","1","D"
"20153","03147352",31,0,"1","105","D",.,"A",100,"D","1","D"
"20153","03147792",26,0,"1","105","D",.,"A",120,"D","2","D"
"20153","03147992",44,0,"1","105","D",.,"A",250,"D","1","D"
"20153","03148482",42,0,"1","105","D",.,"A",130,"D","1","D"
"20153","03148482",43,0,"1","105","D",.,"A",165,"D","1","D"
"20153","03148482",44,0,"1","105","D",.,"A",365,"D","1","D"
"20153","03148482",45,0,"1","105","D",.,"A",70,"D","1","D"
"20153","03148512",27,0,"1","170","D",.,"A",7,"D","1","D"
"20153","03148932",17,0,"1","105","D",.,"A",259,"D","1","D"
"20153","03149002",67,0,"1","105","D",.,"A",540,"D","1","D"
"20153","03149002",68,0,"1","200","D",.,"A",120,"D","1","D"
"20153","03149212",49,0,"1","105","D",.,"A",1100,"D","1","D"
"20153","03150012",32,0,"1","105","D",.,"A",225,"D","1","D"
"20153","03150102",21,0,"1","105","D",.,"A",346,"D","1","D"
"20153","03151162",19,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03151542",34,0,"1","105","D",.,"A",550,"D","1","D"
"20153","03151722",31,0,"1","200","D",.,"A",600,"D","1","D"
"20153","03164092",34,0,"1","180","D",.,"A",100,"D","2","D"
"20153","03164442",29,0,"1","105","D",.,"A",500,"D","1","D"
"20153","03164452",6,0,"1","105","D",.,"A",300,"D","2","D"
"20153","03165162",74,0,"1","105","D",.,"A",40,"D","2","D"
"20153","03165292",40,0,"1","105","D",.,"A",250,"D","1","D"
"20153","03165432",39,0,"1","105","D",.,"A",330,"D","1","D"
"20153","03165432",40,0,"1","105","D",.,"A",181,"D","1","D"
"20153","03166462",19,0,"1","105","D",.,"A",50,"D","1","D"
"20153","03166852",33,0,"1","105","D",.,"A",65,"D","1","D"
"20153","03166892",25,0,"1","160","D",.,"A",500,"D","1","D"
"20153","03166892",26,0,"1","160","D",.,"A",400,"D","1","D"
"20153","03167002",34,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03167552",26,0,"1","105","D",.,"A",400,"F","1","D"
"20153","03167615",46,0,"1","105","D",.,"A",220,"D","2","D"
"20153","03167912",63,0,"1","105","D",.,"A",201,"D","1","D"
"20153","03168672",23,0,"1","170","D",.,"A",15,"D","1","D"
"20153","03168762",80,0,"1","105","D",.,"A",250,"D","1","D"
"20153","03169052",16,0,"1","105","D",.,"A",100,"D","2","D"
"20153","03171412",47,0,"1","105","D",.,"A",1000,"D","2","D"
"20153","03173182",62,0,"1","105","D",.,"A",350,"D","1","D"
"20153","03173262",43,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03173332",61,0,"1","105","D",.,"A",514,"D","1","D"
"20153","03173872",75,0,"1","105","D",.,"A",800,"D","1","D"
"20153","03184681",26,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03184721",25,0,"1","105","D",.,"A",200,"D","1","D"
"20153","03185451",17,0,"1","105","D",.,"A",1500,"D","1","D"
"20153","03185791",24,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03186091",48,0,"1","105","D",.,"A",2600,"D","1","D"
"20153","03186311",28,0,"1","105","D",.,"A",1700,"D","1","D"
"20153","03186731",31,0,"1","105","D",.,"A",1500,"D","1","D"
"20153","03186911",47,0,"1","105","D",.,"A",75,"D","1","D"
"20153","03186951",48,0,"1","105","D",.,"A",1100,"D","1","D"
"20153","03187561",14,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03187871",25,0,"1","140","D",.,"A",15,"D","1","D"
"20153","03189151",55,0,"1","105","D",.,"A",372,"F","1","D"
"20153","03189805",36,0,"1","105","D",.,"A",30,"D","2","D"
"20153","03189822",12,0,"1","105","D",.,"A",910,"D","1","D"
"20153","03189981",15,0,"1","105","D",.,"A",220,"D","1","D"
"20153","03190021",15,0,"1","105","D",.,"A",300,"D","2","D"
"20153","03190101",12,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03190305",12,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03190385",24,0,"1","105","D",.,"A",100,"D","2","D"
"20153","03190385",25,0,"1","105","D",.,"A",915,"D","2","D"
"20153","03190621",34,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03191091",27,0,"1","105","D",.,"A",450,"D","1","D"
"20153","03191481",12,0,"1","105","D",.,"A",410,"D","1","D"
"20153","03191511",11,0,"1","105","D",.,"A",100,"D","1","D"
"20153","03191701",26,0,"1","105","D",.,"A",250,"D","1","D"
"20153","03192281",22,0,"1","105","D",.,"A",44,"D","2","D"
"20153","03192291",25,0,"1","105","D",.,"A",50,"D","1","D"
"20153","03192615",33,0,"1","105","D",.,"A",80,"D","2","D"
"20153","03192761",10,0,"1","105","D",.,"A",800,"D","1","D"
"20153","03193311",23,0,"1","105","D",.,"A",1,"D","2","D"
"20153","03194561",25,0,"1","105","D",.,"A",70,"D","1","D"
"20153","03194581",23,0,"1","105","D",.,"A",200,"D","1","D"
"20153","03194981",40,0,"1","105","D",.,"A",231,"D","1","D"
"20153","03195171",11,0,"1","105","D",.,"A",275,"D","2","D"
"20153","03195291",20,0,"1","105","D",.,"A",300,"D","2","D"
"20153","03195431",22,0,"1","105","D",.,"A",129,"D","2","D"
"20153","03206371",42,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03206611",38,0,"1","105","D",.,"A",500,"D","1","D"
"20153","03207211",20,0,"1","105","D",.,"A",500,"D","2","D"
"20153","03208061",23,0,"1","105","D",.,"A",400,"F","1","D"
"20153","03208121",31,0,"1","105","D",.,"A",250,"D","1","D"
"20153","03208221",28,0,"1","130","D",.,"A",350,"D","1","D"
"20153","03208471",21,0,"1","170","D",.,"A",20,"D","2","D"
"20153","03208601",38,0,"1","105","D",.,"A",313,"D","2","D"
"20153","03208601",39,0,"1","180","D",.,"A",100,"D","1","D"
"20153","03209121",25,0,"1","105","D",.,"A",230,"D","1","D"
"20153","03209701",16,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03209911",11,0,"1","105","D",.,"A",150,"D","2","D"
"20153","03210461",25,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03210581",24,0,"1","105","D",.,"A",420,"D","1","D"
"20153","03211045",32,0,"1","105","D",.,"A",120,"D","2","D"
"20153","03211361",17,0,"1","105","D",.,"A",700,"D","1","D"
"20153","03211551",42,0,"1","105","D",.,"A",80,"D","1","D"
"20153","03211893",16,0,"1","105","D",1,"D",0,"D","2","D"
"20153","03212501",19,0,"1","105","D",1,"D",0,"D","1","D"
"20153","03212942",16,0,"1","105","D",.,"A",1920,"D","2","D"
"20153","03213255",43,0,"1","105","D",.,"A",600,"D","2","D"
"20153","03213771",24,0,"1","105","D",.,"A",500,"D","1","D"
"20153","03214691",27,0,"1","105","D",.,"A",70,"D","1","D"
"20153","03215151",14,0,"1","105","D",.,"A",150,"D","2","D"
"20153","03215251",17,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03215771",18,0,"1","105","D",.,"A",680,"D","1","D"
"20153","03216021",18,0,"1","105","D",.,"A",200,"D","1","D"
"20153","03216171",38,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03216171",39,0,"1","105","D",.,"A",900,"D","2","D"
"20153","03227251",27,0,"1","105","D",.,"A",500,"D","1","D"
"20153","03227291",39,0,"1","105","D",.,"A",250,"D","1","D"
"20153","03227421",18,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03227661",28,0,"1","105","D",.,"A",460,"D","1","D"
"20153","03227811",14,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03228291",14,0,"1","105","D",.,"A",180,"D","1","D"
"20153","03228365",25,0,"1","105","D",.,"A",116,"D","1","D"
"20153","03229021",57,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03229021",58,0,"1","105","D",.,"A",320,"D","1","D"
"20153","03229101",39,0,"1","105","D",.,"A",75,"D","1","D"
"20153","03229351",37,0,"1","105","D",.,"A",1000,"D","1","D"
"20153","03229831",19,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03229941",14,0,"1","105","D",.,"A",1100,"D","1","D"
"20153","03229941",15,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03230071",33,0,"1","105","D",.,"A",120,"D","1","D"
"20153","03230435",20,0,"1","200","D",.,"A",1600,"D","1","D"
"20153","03230715",20,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03230845",22,0,"1","105","D",.,"A",995,"D","1","D"
"20153","03230845",23,0,"1","180","D",.,"A",89,"D","1","D"
"20153","03231311",8,0,"1","200","D",.,"A",60,"D","2","D"
"20153","03232051",30,0,"1","105","D",.,"A",450,"D","1","D"
"20153","03232051",31,0,"1","105","D",.,"A",525,"D","1","D"
"20153","03233261",26,0,"1","105","D",.,"A",300,"D","1","D"
"20153","03233541",16,0,"1","105","D",.,"A",46,"D","1","D"
"20153","03233781",20,0,"1","160","D",.,"A",200,"D","2","D"
"20153","03233941",75,0,"1","105","D",.,"A",360,"D","1","D"
"20153","03234321",35,0,"1","105","D",.,"A",74,"D","1","D"
"20153","03234651",15,0,"1","105","D",1,"D",0,"D","1","D"
"20153","03234671",10,0,"1","200","D",.,"A",75,"D","2","D"
"20153","03235151",9,0,"1","105","D",.,"A",200,"D","1","D"
"20153","03235671",10,0,"1","105","D",.,"A",945,"D","2","D"
"20153","03235781",25,0,"1","105","D",.,"A",350,"D","1","D"
"20153","03236251",36,0,"1","105","D",.,"A",150,"D","1","D"
"20153","03236921",25,0,"1","105","D",.,"A",278,"D","2","D"
"20153","03237051",24,0,"1","105","D",.,"A",400,"D","1","D"
"20153","03237161",24,0,"1","105","D",.,"A",269,"D","1","D"
"20153","03237731",19,0,"1","105","D",.,"A",1,"D","2","D"
"20153","03237791",25,0,"1","160","D",.,"A",200,"D","2","D"
"20153","03237811",22,0,"1","105","D",.,"A",700,"D","1","D"
"20153","03237851",62,0,"1","105","D",.,"A",600,"D","1","D"
"20153","03237961",8,0,"1","105","D",.,"A",500,"D","1","D"
"20153","03238181",33,0,"1","105","D",.,"A",1,"D","1","D"
"20154","02967295",42,0,"1","105","D",.,"A",678,"D","2","D"
"20154","02969665",53,0,"1","170","D",.,"A",600,"D","1","D"
"20154","02972255",17,0,"1","105","D",.,"A",600,"D","1","D"
"20154","02973435",17,0,"1","105","D",.,"A",875,"D","1","D"
"20154","02974875",45,0,"1","105","D",.,"A",700,"D","1","D"
"20154","02976375",36,0,"1","105","D",.,"A",600,"D","1","D"
"20154","02992035",18,0,"1","105","D",.,"A",200,"D","1","D"
"20154","02992035",19,0,"1","105","D",.,"A",120,"D","1","D"
"20154","02992065",37,0,"1","105","D",.,"A",207,"D","1","D"
"20154","02995455",41,0,"1","105","D",.,"A",170,"D","2","D"
"20154","02996585",38,0,"1","105","D",.,"A",160,"D","2","D"
"20154","02997375",28,0,"1","105","D",.,"A",918,"D","1","D"
"20154","02997375",29,0,"1","105","D",.,"A",600,"D","1","D"
"20154","03002715",34,0,"1","105","D",.,"A",1663,"D","2","D"
"20154","03006835",25,0,"1","105","D",.,"A",326,"D","1","D"
"20154","03007075",44,0,"1","105","D",.,"A",208,"D","1","D"
"20154","03007445",38,0,"1","105","D",.,"A",250,"D","1","D"
"20154","03007535",30,0,"1","105","D",.,"A",160,"D","1","D"
"20154","03007975",49,0,"1","105","D",.,"A",150,"D","1","D"
"20154","03008585",11,0,"1","105","D",.,"A",170,"D","1","D"
"20154","03009765",27,0,"1","105","D",.,"A",300,"D","1","D"
"20154","03047564",14,0,"1","105","D",.,"A",175,"D","2","D"
"20154","03048044",27,0,"1","105","D",.,"A",350,"D","1","D"
"20154","03048434",29,0,"1","105","D",.,"A",400,"D","1","D"
"20154","03056344",41,0,"1","105","D",.,"A",400,"D","1","D"
"20154","03060854",69,0,"1","105","D",.,"A",40,"D","1","D"
"20154","03075294",29,0,"1","105","D",.,"A",236,"D","1","D"
"20154","03080624",31,0,"1","105","D",.,"A",500,"D","1","D"
"20154","03080624",32,0,"1","105","D",.,"A",500,"D","1","D"
"20154","03087964",70,0,"1","105","D",.,"A",109,"D","1","D"
"20154","03088893",28,0,"1","105","D",.,"A",47,"D","1","D"
"20154","03090533",44,0,"1","105","D",.,"A",204,"D","1","D"
"20154","03090533",45,0,"1","105","D",.,"A",548,"D","1","D"
"20154","03090604",28,0,"1","200","D",.,"A",50,"D","2","D"
"20154","03092343",24,0,"1","105","D",.,"A",1000,"D","1","D"
"20154","03095073",55,0,"1","160","D",.,"A",187,"D","2","D"
"20154","03095783",11,0,"1","105","D",.,"A",150,"D","1","D"
"20154","03099043",22,0,"1","105","D",.,"A",160,"D","1","D"
"20154","03099383",57,0,"1","105","D",.,"A",30,"D","1","D"
"20154","03100403",30,0,"1","105","D",.,"A",150,"D","1","D"
"20154","03103623",22,0,"1","105","D",.,"A",213,"D","2","D"
"20154","03105313",28,0,"1","105","D",.,"A",485,"D","1","D"
"20154","03106593",27,0,"1","105","D",.,"A",285,"D","2","D"
"20154","03108453",32,0,"1","105","D",.,"A",438,"D","1","D"
"20154","03109644",16,0,"1","105","D",.,"A",600,"D","2","D"
"20154","03110013",41,0,"1","105","D",.,"A",225,"D","1","D"
"20154","03110893",18,0,"1","105","D",.,"A",350,"D","1","D"
"20154","03143293",25,0,"1","105","D",.,"A",160,"D","1","D"
"20154","03144983",21,0,"1","105","D",.,"A",200,"D","1","D"
"20154","03145063",28,0,"1","105","D",.,"A",300,"D","1","D"
"20154","03145263",57,0,"1","105","D",.,"A",250,"D","1","D"
"20154","03145753",40,0,"1","105","D",.,"A",86,"D","1","D"
"20154","03145833",50,0,"1","160","D",.,"A",1700,"D","1","D"
"20154","03147993",22,0,"1","105","D",.,"A",100,"D","1","D"
"20154","03148263",34,0,"1","105","D",.,"A",200,"D","1","D"
"20154","03148283",56,0,"1","105","D",.,"A",1,"D","2","D"
"20154","03148963",23,0,"1","105","D",.,"A",350,"D","1","D"
"20154","03149213",48,0,"1","200","D",.,"A",90,"D","2","D"
"20154","03149473",14,0,"1","105","D",.,"A",139,"D","1","D"
"20154","03150003",15,0,"1","105","D",.,"A",130,"D","1","D"
"20154","03150013",34,0,"1","105","D",.,"A",280,"D","1","D"
"20154","03150973",34,0,"1","105","D",.,"A",40,"D","2","D"
"20154","03163743",30,0,"1","105","D",.,"A",180,"D","1","D"
"20154","03165153",42,0,"1","105","D",.,"A",338,"F","1","D"
"20154","03165433",41,0,"1","105","D",.,"A",48,"D","2","D"
"20154","03166283",24,0,"1","105","D",.,"A",483,"D","2","D"
"20154","03167003",34,0,"1","105","D",.,"A",540,"D","1","D"
"20154","03167553",21,0,"1","105","D",.,"A",225,"D","1","D"
"20154","03167833",37,0,"1","105","D",.,"A",30,"D","1","D"
"20154","03169153",23,0,"1","105","D",.,"A",170,"D","2","D"
"20154","03173263",38,0,"1","105","D",.,"A",250,"D","1","D"
"20154","03173873",63,0,"1","105","D",.,"A",680,"D","1","D"
"20154","03185002",33,0,"1","105","D",.,"A",163,"D","2","D"
"20154","03185352",22,0,"1","105","D",.,"A",300,"D","1","D"
"20154","03186092",49,0,"1","105","D",.,"A",1300,"D","1","D"
"20154","03186092",50,0,"1","105","D",.,"A",700,"D","1","D"
"20154","03186092",51,0,"1","105","D",.,"A",600,"D","1","D"
"20154","03186952",41,0,"1","130","D",.,"A",688,"D","1","D"
"20154","03187002",58,0,"1","105","D",.,"A",135,"D","1","D"
"20154","03187922",38,0,"1","105","D",.,"A",150,"D","1","D"
"20154","03188032",16,0,"1","105","D",.,"A",35,"D","2","D"
"20154","03188512",24,0,"1","105","D",.,"A",40,"D","1","D"
"20154","03189132",43,0,"1","105","D",.,"A",100,"D","1","D"
"20154","03189152",66,0,"1","105","D",.,"A",175,"D","1","D"
"20154","03189392",45,0,"1","105","D",.,"A",375,"D","1","D"
"20154","03189552",49,0,"1","105","D",.,"A",140,"D","1","D"
"20154","03190102",22,0,"1","105","D",.,"A",100,"D","1","D"
"20154","03190102",23,0,"1","105","D",.,"A",200,"D","1","D"
"20154","03191872",54,0,"1","105","D",.,"A",130,"D","1","D"
"20154","03192422",40,0,"1","105","D",.,"A",500,"D","1","D"
"20154","03192832",28,0,"1","200","D",.,"A",1100,"D","2","D"
"20154","03193222",30,0,"1","105","D",.,"A",340,"D","1","D"
"20154","03193722",13,0,"1","105","D",.,"A",130,"D","2","D"
"20154","03193892",33,0,"1","105","D",.,"A",389,"D","1","D"
"20154","03194982",47,0,"1","105","D",.,"A",230,"D","1","D"
"20154","03206892",30,0,"1","105","D",.,"A",400,"D","1","D"
"20154","03206892",31,0,"1","120","D",.,"A",400,"D","2","D"
"20154","03207242",30,0,"1","105","D",.,"A",100,"D","1","D"
"20154","03207822",41,0,"1","105","D",.,"A",800,"D","1","D"
"20154","03208172",26,0,"1","105","D",.,"A",100,"D","2","D"
"20154","03209122",55,0,"1","105","D",.,"A",220,"D","1","D"
"20154","03209812",56,0,"1","105","D",.,"A",249,"D","1","D"
"20154","03209912",13,0,"1","105","D",.,"A",30,"D","2","D"
"20154","03210292",16,0,"1","105","D",.,"A",400,"D","1","D"
"20154","03210832",25,0,"1","200","D",.,"A",240,"D","1","D"
"20154","03210832",26,0,"1","200","D",.,"A",350,"D","1","D"
"20154","03211362",19,0,"1","105","D",.,"A",350,"D","1","D"
"20154","03211392",35,0,"1","105","D",.,"A",20,"D","2","D"
"20154","03212152",28,0,"1","105","D",.,"A",900,"D","1","D"
"20154","03212322",33,0,"1","105","D",.,"A",337,"D","2","D"
"20154","03212502",29,0,"1","105","D",.,"A",80,"D","1","D"
"20154","03212612",40,0,"1","105","D",.,"A",175,"D","1","D"
"20154","03213902",12,0,"1","105","D",.,"A",69,"D","1","D"
"20154","03215252",37,0,"1","105","D",.,"A",200,"D","1","D"
"20154","03215252",38,0,"1","105","D",.,"A",200,"D","1","D"
"20154","03215962",42,0,"1","105","D",.,"A",382,"D","1","D"
"20154","03216172",51,0,"1","105","D",.,"A",400,"D","1","D"
"20154","03216232",39,0,"1","105","D",.,"A",150,"D","1","D"
"20154","03227662",32,0,"1","105","D",.,"A",1200,"D","1","D"
"20154","03228542",28,0,"1","105","D",.,"A",174,"D","1","D"
"20154","03229102",50,0,"1","105","D",.,"A",110,"D","1","D"
"20154","03229102",51,0,"1","105","D",.,"A",100,"D","1","D"
"20154","03229652",44,0,"1","105","D",.,"A",200,"D","1","D"
"20154","03229712",9,0,"1","105","D",.,"A",600,"D","2","D"
"20154","03231252",63,0,"1","105","D",.,"A",1200,"D","2","D"
"20154","03232592",20,0,"1","105","D",.,"A",44,"D","1","D"
"20154","03233082",19,0,"1","105","D",.,"A",480,"D","1","D"
"20154","03233082",20,0,"1","105","D",.,"A",90,"D","1","D"
"20154","03233262",31,0,"1","105","D",.,"A",200,"D","2","D"
"20154","03234722",33,0,"1","105","D",.,"A",145,"D","1","D"
"20154","03235572",27,0,"1","105","D",.,"A",500,"D","1","D"
"20154","03235782",42,0,"1","105","D",.,"A",140,"D","1","D"
"20154","03236872",16,0,"1","105","D",.,"A",400,"D","2","D"
"20154","03237002",8,0,"1","105","D",.,"A",350,"D","2","D"
"20154","03237142",25,0,"1","105","D",.,"A",300,"D","1","D"
"20154","03237482",24,0,"1","105","D",.,"A",110,"D","2","D"
"20154","03237552",21,0,"1","105","D",.,"A",1000,"D","1","D"
"20154","03237672",28,0,"1","105","D",.,"A",30,"D","1","D"
"20154","03237672",29,0,"1","105","D",.,"A",50,"D","2","D"
"20154","03237852",54,0,"1","105","D",.,"A",500,"D","1","D"
"20154","03237852",55,0,"1","105","D",.,"A",420,"D","1","D"
"20154","03237962",14,0,"1","105","D",.,"A",60,"D","1","D"
"20154","03249291",20,0,"1","105","D",.,"A",250,"D","1","D"
"20154","03249611",25,0,"1","105","D",.,"A",127,"D","1","D"
"20154","03249781",21,0,"1","105","D",.,"A",170,"D","1","D"
"20154","03250392",33,0,"1","105","D",.,"A",700,"D","1","D"
"20154","03250511",23,0,"1","105","D",.,"A",250,"D","1","D"
"20154","03250811",31,0,"1","105","D",.,"A",300,"D","2","D"
"20154","03251451",19,0,"1","105","D",.,"A",1000,"D","2","D"
"20154","03251821",31,0,"1","105","D",.,"A",700,"D","1","D"
"20154","03251861",42,0,"1","105","D",.,"A",150,"D","1","D"
"20154","03252791",17,0,"1","105","D",.,"A",994,"D","2","D"
"20154","03252791",18,0,"1","105","D",.,"A",1395,"D","2","D"
"20154","03252861",18,0,"1","105","D",.,"A",265,"D","1","D"
"20154","03253231",16,0,"1","105","D",.,"A",400,"D","1","D"
"20154","03253651",24,0,"1","105","D",.,"A",200,"D","2","D"
"20154","03253901",18,0,"1","105","D",.,"A",300,"D","1","D"
"20154","03254131",22,0,"1","160","D",.,"A",200,"D","1","D"
