"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMLOC","NUMLOC_","LOCLODGX","LOCL_DGX","ALCMEALX","ALCM_ALX","ALCGROCX","ALCG_OCX","LOCADMSX","LOCA_MSX","FOODLCDL","FOOD_CDL","LODGLCDL","LODG_CDL","ENTRLCDL","ENTR_CDL","ELSELCDL","ELSE_CDL","QLCMLAX","QLCMLAX_","QLCGLAX","QLCGLAX_"
"20154","03256911",7,0,"1",2,"D",421,"D",.,"A",.,"A",40,"D",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20154","03257011",27,0,"1",2,"D",400,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20154","03259151",62,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20154","03259311",47,0,"1",2,"D",.,"A",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",30,"D"
"20154","03270401",23,0,"1",7,"D",700,"D",8,"F",.,"A",.,"A",,"A",,"A",,"A",,"A",492,"F",.,"A"
"20154","03271981",27,0,"1",8,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",230,"D",.,"A"
"20154","03273651",18,0,"1",1,"D",70,"D",24,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",26,"D",.,"A"
"20154","03273741",20,0,"1",2,"D",180,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20154","03274131",50,0,"1",1,"D",150,"D",.,"A",.,"A",240,"D",,"A",,"A",,"A",,"A",400,"D",.,"A"
"20154","03275391",44,0,"1",1,"D",200,"D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",140,"D",.,"A"
"20154","03275583",17,0,"1",1,"D",70,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",21,"D"
"20154","03276801",46,0,"1",1,"D",.,"A",.,"A",.,"A",128,"D",,"A",,"A",,"A",,"A",43,"D",.,"A"
"20154","03277061",25,0,"1",3,"D",520,"D",125,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",125,"D",.,"A"
"20154","03278301",9,0,"1",6,"D",600,"D",40,"F",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"F",.,"A"
"20154","03278751",27,0,"1",2,"D",350,"D",.,"A",.,"A",250,"D",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20154","03292411",33,0,"1",1,"D",125,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20154","03294111",19,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20154","03295091",18,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A","1","D","1","D","2","D","2","D",.,"A",.,"A"
"20154","03295511",61,0,"1",3,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20154","03295891",20,0,"1",2,"D",280,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20154","03297731",19,0,"1",3,"D",420,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",250,"D",.,"A"
"20154","03301643",41,0,"1",67,"D",6700,"D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",1160,"D",.,"A"
"20154","03302491",30,0,"1",1,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03099384",85,0,"1",2,"D",220,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",10,"D",.,"A"
"20161","03104244",38,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03104314",41,0,"1",2,"D",.,"A",100,"D",.,"A",700,"D",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20161","03107714",24,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03143744",64,0,"1",2,"D",400,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20161","03145264",62,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A","1","D","1","D","2","D","2","D",.,"A",.,"A"
"20161","03145384",21,0,"1",1,"D",80,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20161","03149494",50,0,"1",1,"D",200,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20161","03150134",26,0,"1",3,"D",360,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20161","03164024",73,0,"1",2,"D",280,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03168324",40,0,"1",1,"D",.,"A",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",.,"A"
"20161","03168874",37,0,"1",2,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20161","03169414",23,0,"1",1,"D",120,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03170234",19,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03171994",38,0,"1",1,"D",74,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",32,"D",.,"A"
"20161","03173444",44,0,"1",3,"D",302,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",345,"D"
"20161","03184723",42,0,"1",1,"D",60,"D",.,"A",.,"A",50,"D",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03187003",79,0,"1",1,"D",250,"D",200,"D",.,"A",60,"D",,"A",,"A",,"A",,"A",300,"D",.,"A"
"20161","03187813",34,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03188543",44,0,"1",4,"D",680,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",320,"D",.,"A"
"20161","03188613",40,0,"1",1,"D",216,"G",.,"A",.,"A",95,"G","2","D","1","D","1","D","2","D",50,"D",.,"A"
"20161","03189003",21,0,"1",2,"D",280,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",130,"D",.,"A"
"20161","03207663",21,0,"1",1,"D",80,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",50,"D"
"20161","03207723",33,0,"1",1,"D",65,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03208553",41,0,"1",1,"D",53,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03209243",46,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",160,"D",85,"D"
"20161","03210093",83,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03210213",24,0,"1",1,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20161","03213773",50,0,"1",2,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",35,"D",.,"A"
"20161","03214933",22,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03215113",64,0,"1",2,"D",510,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",80,"D",50,"D"
"20161","03216233",26,0,"1",1,"D",100,"D",.,"A",.,"A",10,"D",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03216393",66,0,"1",1,"D",89,"D",75,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03228443",45,0,"1",2,"D",250,"D",25,"D",.,"A",40,"D",,"A",,"A",,"A",,"A",175,"D",.,"A"
"20161","03230073",64,0,"1",2,"D",413,"G",19,"G",10,"G",57,"G",,"A",,"A",,"A",,"A",491,"G",24,"G"
"20161","03231843",18,0,"1",4,"D",420,"D",100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",400,"D",.,"A"
"20161","03233713",34,0,"1",2,"D",260,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03234363",77,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03235693",45,0,"1",1,"D",436,"G",.,"A",.,"A",193,"G","2","D","1","D","1","D","2","D",120,"D",.,"A"
"20161","03235863",51,0,"1",1,"D",.,"A",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20161","03249002",30,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03249512",33,0,"1",2,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",175,"D",.,"A"
"20161","03251772",12,0,"1",1,"D",78,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20161","03252492",54,0,"1",1,"D",100,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20161","03256432",25,0,"1",2,"D",350,"D",.,"A",.,"A",230,"D",,"A",,"A",,"A",,"A",140,"D",.,"A"
"20161","03259082",27,0,"1",1,"D",.,"A",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20161","03273952",40,0,"1",1,"D",130,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20161","03274732",21,0,"1",1,"D",120,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",45,"D",.,"A"
"20161","03275462",35,0,"1",2,"D",600,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",120,"D",20,"D"
"20161","03275772",33,0,"1",1,"D",48,"G",9,"G",.,"A",21,"G","1","D","1","D","1","D","2","D",72,"G",.,"A"
"20161","03276552",34,0,"1",1,"D",145,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",30,"D"
"20161","03276962",85,0,"1",1,"D",81,"D",8,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",17,"D",.,"A"
"20161","03279292",29,0,"1",2,"D",177,"F",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"F",.,"A"
"20161","03280442",27,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",10,"D"
"20161","03280862",34,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A","1","D","1","D","1","D","2","D",.,"A",.,"A"
"20161","03292612",17,0,"1",3,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20161","03294552",39,0,"1",2,"D",1146,"G",133,"G",68,"G",360,"G",,"A",,"A",,"A",,"A",480,"G",133,"G"
"20161","03297732",29,0,"1",4,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",120,"D",.,"A"
"20161","03298362",49,0,"1",2,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03298972",30,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",85,"D",.,"A"
"20161","03300922",32,0,"1",2,"D",100,"D",60,"D",.,"A",150,"D",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20161","03301632",5,0,"1",1,"D",113,"D",8,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",112,"D",.,"A"
"20161","03324831",38,0,"1",1,"D",139,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03326221",26,0,"1",1,"D",20,"D",.,"A",11,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",9,"D"
"20161","03326841",59,0,"1",3,"D",300,"G",.,"A",.,"A",.,"A","2","D","1","D","2","D","2","D",25,"D",75,"D"
"20161","03326941",16,0,"1",8,"D",1612,"G",428,"G",.,"A",824,"G","1","D","1","D","1","D","2","D",706,"G",.,"A"
"20161","03326991",18,0,"1",2,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20161","03329451",50,0,"1",1,"D",100,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20161","03331511",27,0,"1",2,"D",200,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",65,"D",.,"A"
"20161","03331731",24,0,"1",2,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20161","03331951",62,0,"1",7,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",460,"D",100,"D"
"20161","03335441",34,0,"1",2,"D",300,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03336611",13,0,"1",10,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20161","03336901",36,0,"1",3,"D",375,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",130,"D",.,"A"
"20161","03340341",36,0,"1",1,"D",135,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03342411",11,0,"1",1,"D",39,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20161","03342671",12,0,"1",1,"D",81,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20161","03343901",22,0,"1",2,"D",220,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20161","03344861",38,0,"1",3,"D",644,"D",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",170,"D",20,"D"
"20161","03346071",63,0,"1",1,"D",50,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",60,"D"
"20161","03347583",20,0,"1",15,"D",800,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",600,"D",200,"D"
"20161","03348871",33,0,"1",1,"D",320,"D",50,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20161","03348981",9,0,"1",3,"D",.,"A",34,"G",.,"A",.,"A","1","D","2","D","2","D","2","D",116,"G",50,"D"
