"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20153","03096193",16,0,"1","01","D","100","D","1","D",0.0475,"D",273,"F",177,"F","01","D",23000,"F"
"20153","03096934",37,0,"1","03","D","100","D","1","D",0.0475,"D",901,"D",-1,"D","01","D",75903,"D"
"20153","03096953",29,0,"5","01","D","100","D","1","D",0.0475,"D",641,"D",1045,"D","01","D",54000,"D"
"20153","03097214",33,0,"5","01","D","100","D","1","D",0.0475,"D",129,"D",-9,"D","01","D",10900,"D"
"20153","03097962",24,0,"5","01","D","100","D","1","D",0.0475,"D",52,"D",148,"D","01","D",4400,"D"
"20153","03098124",16,0,"5","01","D","100","D","1","D",0.0475,"D",166,"D",434,"D","01","D",14000,"D"
"20153","03098193",16,0,"5","01","D","100","D","2","D",0.0475,"D",30,"F",1236,"F","01","D",2500,"F"
"20153","03099142",21,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03099422",48,0,"5","01","D","100","D","2","D",0.0475,"D",681,"F",2319,"F","01","D",57356,"F"
"20153","03100592",18,0,"5","01","D","100","D",,"C",0.0475,"D",196,"F",554,"F","01","D",16500,"F"
"20153","03101262",8,0,"1","01","D","100","D","1","D",0.0475,"D",285,"D",15,"D","01","D",24000,"D"
"20153","03101762",52,0,"5","01","D","100","D","1","D",0.0475,"D",273,"D",1227,"D","01","D",23000,"D"
"20153","03101782",15,0,"5","01","D","100","D","2","D",0.0475,"D",249,"F",1251,"F","01","D",21000,"F"
"20153","03103122",43,0,"5","01","D","100","D","1","D",0.0475,"D",380,"D",4070,"D","01","D",32000,"D"
"20153","03103482",10,0,"5","01","D","100","D","1","D",0.0475,"D",27,"F",423,"F","01","D",2300,"F"
"20153","03103852",17,0,"5","01","D","100","D","1","D",0.0475,"D",49,"D",1451,"D","01","D",4100,"D"
"20153","03104772",43,0,"5","01","D","100","D","1","D",0.0475,"D",1864,"D",19388,"T","01","D",157000,"D"
"20153","03105322",24,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03105352",73,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",44792,"D"
"20153","03106662",44,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",1515,"D","01","D",24000,"D"
"20153","03106712",24,0,"5","02","D","200","D","1","D",0.0475,"D",119,"D",1381,"D","01","D",10000,"D"
"20153","03107342",29,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",2952,"D","01","D",4000,"D"
"20153","03107382",47,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",766,"D","01","D",34000,"D"
"20153","03107452",21,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03107602",75,0,"5","01","D","100","D","1","D",0.0475,"D",710,"D",340,"D","01","D",59800,"D"
"20153","03109313",16,0,"1","01","D","100","D","1","D",0.0475,"D",404,"D",181,"D","01","D",34000,"D"
"20153","03109593",8,0,"1","01","D","100","D","1","D",0.0475,"D",570,"D",30,"D","01","D",48000,"D"
"20153","03109744",37,0,"5","01","D","100","D","1","D",0.0475,"D",879,"D",-129,"D","01","D",74000,"D"
"20153","03109762",38,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",577,"D","01","D",12000,"D"
"20153","03109772",38,0,"5","01","D","100","D","1","D",0.0475,"D",1544,"D",1456,"D","01","D",130000,"D"
"20153","03110012",41,0,"5","01","D","100","D","1","D",0.0475,"D",2553,"D",447,"D","01","D",215000,"D"
"20153","03110042",31,0,"5","01","D","100","D","1","D",0.0475,"D",52,"F",248,"F","01","D",4400,"F"
"20153","03110062",33,0,"5","01","D","100","D","2","D",0.0475,"D",238,"F",19388,"V","01","D",20000,"F"
"20153","03110822",23,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",200000,"D"
"20153","03142082",22,0,"5","01","D","100","D",,"C",0.0475,"D",59,"F",241,"F","01","D",5000,"F"
"20153","03142312",35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03142332",23,0,"5","01","D","100","D","1","D",0.0475,"D",22,"D",3007,"D","01","D",1885,"D"
"20153","03142412",32,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",669,"D","01","D",70000,"D"
"20153","03142612",27,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",817,"D","01","D",7000,"D"
"20153","03143012",29,0,"5","01","D","100","D","1","D",0.0475,"D",202,"D",1298,"D","01","D",17000,"D"
"20153","03143022",32,0,"5","01","D","100","D","1","D",0.0475,"D",570,"D",-168,"D","01","D",48000,"D"
"20153","03143512",19,0,"5","01","D","100","D","2","D",0.0475,"D",356,"F",1144,"F","01","D",30000,"F"
"20153","03143682",37,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",394,"D","01","D",30000,"D"
"20153","03144392",25,0,"5","01","D","100","D","1","D",0.0475,"D",344,"F",619,"F","01","D",29000,"F"
"20153","03144452",18,0,"5","01","D","100","D","1","D",0.0475,"D",273,"F",2928,"F","01","D",23000,"F"
"20153","03144562",30,0,"5","01","D","100","D","1","D",0.0475,"D",45,"D",228,"D","01","D",3800,"D"
"20153","03145062",21,0,"5","01","D","100","D","1","D",0.0475,"D",416,"F",334,"F","01","D",35000,"F"
"20153","03145472",20,0,"5","01","D","100","D","1","D",0.0475,"D",309,"D",-159,"D","01","D",26000,"D"
"20153","03146342",53,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03146522",22,0,"5","01","D","100","D","1","D",0.0475,"D",944,"D",-287,"D","01","D",79500,"D"
"20153","03146762",32,0,"5","01","D","100","D","1","D",0.0475,"D",713,"F",1287,"F","01","D",60000,"F"
"20153","03147282",29,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03147992",38,0,"5","01","D","100","D","1","D",0.0475,"D",42,"D",1758,"D","01","D",3500,"D"
"20153","03148202",23,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",1140,"D","01","D",35000,"D"
"20153","03148272",40,0,"5","01","D","100","D","1","D",0.0475,"D",451,"F",929,"F","01","D",38000,"F"
"20153","03148322",29,0,"5","01","D","100","D","2","D",0.0475,"D",356,"F",394,"F","01","D",30000,"F"
"20153","03149182",17,0,"5","01","D","100","D","1","D",0.0475,"D",1069,"D",931,"D","01","D",90000,"D"
"20153","03149592",12,0,"1","01","D","100","D","1","D",0.0475,"D",368,"D",1708,"D","01","D",31000,"D"
"20153","03150842",22,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",363919,"T"
"20153","03151062",32,0,"5","01","D","100","D","2","D",0.0475,"D",1544,"F",1456,"F","01","D",130000,"F"
"20153","03151182",25,0,"5","01","D","100","D","1","D",0.0475,"D",2969,"D",-1319,"D","01","D",363919,"T"
"20153","03151722",23,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",366,"D","01","D",45000,"D"
"20153","03152062",39,0,"5","01","D","100","D","1","D",0.0475,"D",428,"D",697,"D","01","D",36000,"D"
"20153","03152302",27,0,"5","01","D","100","D",,"C",0.0475,"D",333,"F",711,"F","01","D",28000,"F"
"20153","03152332",40,0,"5","01","D","100","D","1","D",0.0475,"D",21,"D",2979,"D","01","D",1795,"D"
"20153","03152722",20,0,"5","01","D","100","D","2","D",0.0475,"D",190,"F",885,"F","01","D",16000,"F"
"20153","03163442",17,0,"5","01","D","100","D","1","D",0.0475,"D",226,"F",74,"F","01","D",19000,"F"
"20153","03163642",63,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",-144,"D","01","D",50000,"D"
"20153","03164022",38,0,"5","01","D","100","D","1","D",0.0475,"D",356,"F",544,"F","01","D",30000,"F"
"20153","03164172",16,0,"5","01","D","100","D","1","D",0.0475,"D",249,"D",303,"D","01","D",21000,"D"
"20153","03164442",27,0,"5","01","D","100","D","1","D",0.0475,"D",79,"D",2921,"D","01","D",6630,"D"
"20153","03165662",20,0,"5","01","D","100","D","1","D",0.0475,"D",368,"D",232,"D","01","D",31000,"D"
"20153","03167362",23,0,"5","01","D","100","D","2","D",0.0475,"D",4750,"F",4550,"F","01","D",363919,"V"
"20153","03167432",26,0,"5","01","D","100","D","1","D",0.0475,"D",30,"D",1236,"D","01","D",2500,"D"
"20153","03168962",22,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",31000,"D"
"20153","03169262",25,0,"5","01","D","100","D","1","D",0.0475,"D",273,"D",177,"D","01","D",23000,"D"
"20153","03169442",30,0,"5","01","D","100","D","1","D",0.0475,"D",2375,"D",2125,"D","01","D",200000,"D"
"20153","03170292",18,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03170422",18,0,"5","01","D","100","D","1","D",0.0475,"D",1544,"D",-1094,"D","01","D",130000,"D"
"20153","03170872",30,0,"5","01","D","100","D","1","D",0.0475,"D",4,"D",296,"D","01","D",300,"D"
"20153","03170922",14,0,"5","01","D","100","D","2","D",0.0475,"D",202,"F",539,"F","01","D",17000,"F"
"20153","03171302",33,0,"5","01","D","100","D","1","D",0.0475,"D",267,"D",1131,"D","01","D",22500,"D"
"20153","03171312",10,0,"1","01","D","100","D","2","D",0.0475,"D",1544,"F",-194,"F","01","D",130000,"F"
"20153","03171372",21,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",19388,"T","01","D",20000,"D"
"20153","03171382",41,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",19388,"T","01","D",50000,"D"
"20153","03171522",40,0,"5","01","D","100","D","2","D",0.0475,"D",143,"F",577,"F","01","D",12000,"F"
"20153","03172132",15,0,"5","01","D","100","D","2","D",0.0475,"D",416,"F",1140,"F","01","D",35000,"F"
"20153","03172172",44,0,"5","01","D","100","D","1","D",0.0475,"D",4,"F",296,"F","01","D",300,"F"
"20153","03173302",14,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03184681",20,0,"1","01","D","100","D","1","D",0.0475,"D",534,"D",2466,"D","01","D",45000,"D"
"20153","03185001",22,0,"1","01","D","100","D","1","D",0.0475,"D",254,"D",271,"D","01","D",21400,"D"
"20153","03185091",15,0,"1","01","D","100","D","1","D",0.0475,"D",309,"D",-259,"D","01","D",26000,"D"
"20153","03186591",27,0,"1","01","D","100","D","1","D",0.0475,"D",196,"D",554,"D","01","D",16500,"D"
"20153","03187001",46,0,"1","01","D","100","D","1","D",0.0475,"D",404,"D",412,"D","01","D",34000,"D"
"20153","03187101",17,0,"1","01","D","100","D","1","D",0.0475,"D",59,"D",2041,"D","01","D",5000,"D"
"20153","03187671",7,0,"1","01","D","100","D","1","D",0.0475,"D",226,"D",74,"D","01","D",19000,"D"
"20153","03187901",24,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03188291",16,0,"1","01","D","100","D","1","D",0.0475,"D",55,"F",845,"F","01","D",4600,"F"
"20153","03189151",50,0,"1","02","D","300","D","1","D",0.0475,"D",4750,"D",4550,"D","01","D",396000,"T"
"20153","03189261",26,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",35000,"D"
"20153","03190471",7,0,"1","01","D","100","D","1","D",0.0475,"D",119,"D",1531,"D","01","D",10000,"D"
"20153","03191461",24,0,"1","01","D","100","D","1","D",0.0475,"D",570,"F",579,"F","01","D",48000,"F"
"20153","03191711",23,0,"1","01","D","100","D","1","D",0.0475,"D",2933,"D",-1358,"D","01","D",363919,"T"
"20153","03191871",33,0,"1","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20153","03192521",10,0,"1","01","D","100","D","1","D",0.0475,"D",2,"D",198,"D","01","D",200,"D"
"20153","03194391",11,0,"1","01","D","100","D","1","D",0.0475,"D",71,"D",229,"D","01","D",6000,"D"
"20153","03206061",29,0,"1","01","D","100","D","1","D",0.0475,"D",1544,"D",-194,"D","01","D",130000,"D"
"20153","03207021",19,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",40000,"D"
"20153","03207211",16,0,"1","01","D","100","D","1","D",0.0475,"D",2,"D",131,"D","01","D",133,"D"
"20153","03207611",12,0,"1","01","D","100","D","1","D",0.0475,"D",309,"D",36,"D","01","D",26000,"D"
"20153","03208111",17,0,"1","01","D","100","D","1","D",0.0475,"D",1773,"D",-849,"D","01","D",149300,"D"
"20153","03208301",12,0,"1","01","D","100","D","1","D",0.0475,"D",772,"D",-172,"D","01","D",65000,"D"
"20153","03209121",20,0,"1","01","D","100","D","1","D",0.0475,"D",4,"D",296,"D","01","D",300,"D"
"20153","03209851",33,0,"1","01","D","100","D","1","D",0.0475,"D",1039,"D",557,"D","01","D",87500,"D"
"20153","03209941",25,0,"1","01","D","100","D","1","D",0.0475,"D",1152,"D",909,"D","01","D",97000,"D"
"20153","03210681",33,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20153","03210971",23,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",4000,"D"
"20153","03211351",14,0,"1","01","D","100","D","1","D",0.0475,"D",2,"D",198,"D","01","D",200,"D"
"20153","03212151",15,0,"1","01","D","100","D","1","D",0.0475,"D",404,"D",202,"D","01","D",34000,"D"
"20153","03212211",12,0,"1","01","D","100","D","1","D",0.0475,"D",102,"D",48,"D","01","D",8600,"D"
"20153","03212981",18,0,"1","01","D","100","D","1","D",0.0475,"D",190,"D",885,"D","01","D",16000,"D"
"20153","03213081",9,0,"1","01","D","100","D",,"C",0.0475,"D",404,"F",2386,"F","01","D",34000,"F"
"20153","03213321",12,0,"1","01","D","100","D","1","D",0.0475,"D",760,"D",1760,"D","01","D",64000,"D"
"20153","03213441",34,0,"1","01","D","100","D","1","D",0.0475,"D",511,"F",1103,"F","01","D",43000,"F"
"20153","03214391",25,0,"1","01","D","100","D","1","D",0.0475,"D",475,"D",1625,"D","01","D",40000,"D"
"20153","03214541",13,0,"1","01","D","100","D","1","D",0.0475,"D",309,"F",36,"F","01","D",26000,"F"
"20153","03214871",17,0,"1","01","D","100","D","1","D",0.0475,"D",38,"D",262,"D","01","D",3200,"D"
"20153","03215481",15,0,"1","01","D","100","D","1","D",0.0475,"D",273,"D",-3,"D","01","D",23000,"D"
"20153","03215551",25,0,"1","01","D","100","D","1","D",0.0475,"D",293,"D",7,"D","01","D",24700,"D"
"20153","03215621",13,0,"1","01","D","100","D","1","D",0.0475,"D",36,"F",624,"F","01","D",3000,"F"
"20153","03215621",14,0,"1","01","D","100","D","2","D",0.0475,"D",368,"F",1708,"F","02","D",31000,"F"
"20153","03215961",41,0,"1","01","D","100","D","1","D",0.0475,"D",190,"D",1910,"D","01","D",16000,"D"
"20153","03215981",27,0,"1","01","D","100","D","1","D",0.0475,"D",416,"D",334,"D","01","D",35000,"D"
"20153","03216071",26,0,"1","01","D","100","D","1","D",0.0475,"D",172,"D",128,"D","01","D",14457,"D"
"20153","03216101",35,0,"1","01","D","100","D","1","D",0.0475,"D",27,"D",423,"D","01","D",2300,"D"
"20153","03228281",31,0,"1","01","D","100","D","1","D",0.0475,"D",2613,"D",-813,"D","01","D",363919,"T"
"20153","03228651",10,0,"1","01","D","100","D","1","D",0.0475,"D",594,"D",264,"D","01","D",50000,"D"
"20153","03228841",11,0,"1","01","D","100","D","1","D",0.0475,"D",309,"D",891,"D","01","D",26000,"D"
"20153","03229531",6,0,"1","01","D","100","D","2","D",0.0475,"D",428,"F",697,"F","01","D",36000,"F"
"20153","03229741",29,0,"1","01","D","100","D","1","D",0.0475,"D",713,"D",-218,"D","01","D",60000,"D"
"20153","03229951",27,0,"1","01","D","100","D","1","D",0.0475,"D",1045,"D",3455,"D","01","D",88000,"D"
"20153","03230171",17,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",363919,"T"
"20153","03230241",18,0,"1","01","D","100","D","1","D",0.0475,"D",1188,"D",19388,"T","01","D",100000,"D"
"20153","03230451",12,0,"1","02","D","300","D","1","D",0.0475,"D",22,"F",3007,"F","01","D",1885,"F"
"20153","03230811",23,0,"1","01","D","100","D","1","D",0.0475,"D",71,"D",1429,"D","01","D",6000,"D"
"20153","03231371",21,0,"1","01","D","100","D","1","D",0.0475,"D",273,"D",3627,"D","01","D",23000,"D"
"20153","03233551",21,0,"1","01","D","100","D","1","D",0.0475,"D",416,"D",55,"D","01","D",35000,"D"
"20153","03234511",19,0,"1","01","D","100","D","1","D",0.0475,"D",166,"D",734,"D","01","D",14000,"D"
"20153","03234861",38,0,"1","01","D","100","D","1","D",0.0475,"D",214,"D",1286,"D","01","D",18000,"D"
"20153","03234901",11,0,"1","01","D","100","D","1","D",0.0475,"D",261,"D",639,"D","01","D",22000,"D"
"20153","03235581",24,0,"1","01","D","100","D","1","D",0.0475,"D",49,"D",176,"D","01","D",4120,"D"
"20153","03238151",7,0,"1","01","D","100","D","1","D",0.0475,"D",11418,"F",-5949,"V","01","D",363919,"V"
"20153","03238301",30,0,"1","01","D","100","D","1","D",0.0475,"D",281,"D",213,"D","01","D",23700,"D"
"20153","03238331",19,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",99000,"D"
"20154","02966995",66,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","02967705",22,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",41,"D","01","D",4000,"D"
"20154","02968105",31,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","02968175",33,0,"5","01","D","100","D","1","D",0.0475,"D",232,"D",1268,"D","01","D",19500,"D"
"20154","02969905",63,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","02970585",40,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",517,"D","01","D",7000,"D"
"20154","02970775",16,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",517,"D","01","D",7000,"D"
"20154","02971015",20,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",60000,"D"
"20154","02971365",36,0,"5","02","D","200","D","1","D",0.0475,"D",410,"D",736,"D","01","D",34500,"D"
"20154","02972165",33,0,"5","01","D","100","D","2","D",0.0475,"D",42,"F",558,"F","01","D",3500,"F"
"20154","02973005",66,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",10000,"D"
"20154","02973595",16,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",2917,"D","01","D",7000,"D"
"20154","02973905",51,0,"5","01","D","100","D","2","D",0.0475,"D",1188,"F",1812,"F","01","D",100000,"F"
"20154","02974945",28,0,"5","01","D","100","D","1","D",0.0475,"D",356,"F",844,"F","01","D",30000,"F"
"20154","02975295",31,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",19388,"T","01","D",60000,"D"
"20154","02988905",14,0,"5","01","D","100","D","2","D",0.0475,"D",4,"F",346,"F","01","D",350,"F"
"20154","02989055",37,0,"5","01","D","100","D","1","D",0.0475,"D",528,"D",1086,"D","01","D",44484,"D"
"20154","02989105",62,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",366,"D","01","D",45000,"D"
"20154","02990035",17,0,"5","01","D","100","D","1","D",0.0475,"D",14,"D",586,"D","01","D",1200,"D"
"20154","02990075",26,0,"5","01","D","100","D","1","D",0.0475,"D",164,"F",786,"F","01","D",13828,"F"
"20154","02990175",22,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",-73,"D","01","D",20000,"D"
"20154","02990655",31,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",366,"D","01","D",45000,"D"
"20154","02991415",19,0,"1","01","D","100","D","1","D",0.0475,"D",1188,"D",312,"D","01","D",100000,"D"
"20154","02991545",47,0,"5","01","D","100","D","1","D",0.0475,"D",1401,"D",-495,"D","01","D",118000,"D"
"20154","02991655",35,0,"5","01","D","100","D","1","D",0.0475,"D",689,"D",550,"D","01","D",58000,"D"
"20154","02991825",51,0,"5","01","D","100","D","1","D",0.0475,"D",1639,"D",-139,"D","01","D",138000,"D"
"20154","02992635",41,0,"5","02","D","200","D","1","D",0.0475,"D",1259,"D",541,"D","01","D",106000,"D"
"20154","02993115",47,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",662,"D","01","D",13000,"D"
"20154","02993165",15,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","02993435",39,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",-162,"D","01","D",25000,"D"
"20154","02993535",38,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20154","02995315",58,0,"5","01","D","100","D","1","D",0.0475,"D",411,"D",1089,"D","01","D",34581,"D"
"20154","02996455",16,0,"1","01","D","100","D","1","D",0.0475,"D",2969,"D",3331,"D","01","D",363919,"T"
"20154","02998035",43,0,"5","01","D","100","D","1","D",0.0475,"D",112,"D",188,"D","01","D",9452,"D"
"20154","02999565",37,0,"5","01","D","100","D","1","D",0.0475,"D",101,"D",79,"D","01","D",8500,"D"
"20154","03001035",40,0,"5","01","D","100","D","1","D",0.0475,"D",321,"D",879,"D","01","D",27000,"D"
"20154","03001775",21,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",371,"D","01","D",18000,"D"
"20154","03002695",23,0,"5","01","D","100","D","1","D",0.0475,"D",2019,"D",2481,"D","01","D",170000,"D"
"20154","03003065",62,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03004065",16,0,"5","01","D","100","D","1","D",0.0475,"D",321,"D",723,"D","01","D",27000,"D"
"20154","03004415",23,0,"5","01","D","100","D","1","D",0.0475,"D",411,"F",1089,"F","01","D",34581,"F"
"20154","03006275",25,0,"5","01","D","100","D","1","D",0.0475,"D",12,"D",138,"D","01","D",1000,"D"
"20154","03007315",36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03008375",48,0,"5","01","D","100","D","1","D",0.0475,"D",118,"D",1382,"D","01","D",9900,"D"
"20154","03008955",25,0,"5","01","D","100","D","1","D",0.0475,"D",504,"D",2346,"D","01","D",42483,"D"
"20154","03010315",33,0,"5","01","D","100","D","1","D",0.0475,"D",703,"D",2297,"D","01","D",59199,"D"
"20154","03010745",59,0,"5","01","D","100","D","1","D",0.0475,"D",75,"D",450,"D","01","D",6288,"D"
"20154","03010835",44,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",-235,"D","01","D",40000,"D"
"20154","03045795",14,0,"5","01","D","100","D","1","D",0.0475,"D",226,"D",1499,"D","01","D",19000,"D"
"20154","03047494",22,0,"5","01","D","100","D","1","D",0.0475,"D",2,"D",188,"D","01","D",190,"D"
"20154","03050804",16,0,"5","01","D","100","D","2","D",0.0475,"D",75,"F",25,"F","01","D",6300,"F"
"20154","03053464",39,0,"5","02","D","200","D","1","D",0.0475,"D",40,"D",1280,"D","01","D",3400,"D"
"20154","03054854",24,0,"5","01","D","100","D","1","D",0.0475,"D",499,"D",1103,"D","01","D",42000,"D"
"20154","03055854",18,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",1022,"D","01","D",15000,"D"
"20154","03056604",23,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",552,"D","01","D",4000,"D"
"20154","03058474",19,0,"5","01","D","100","D","1","D",0.0475,"D",594,"F",771,"F","01","D",50000,"F"
"20154","03059704",25,0,"5","01","D","100","D","1","D",0.0475,"D",190,"D",551,"D","01","D",16000,"D"
"20154","03060564",24,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03062964",37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03063194",22,0,"5","01","D","100","D","1","D",0.0475,"D",45,"D",3555,"D","01","D",3800,"D"
"20154","03066124",34,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",217,"D","01","D",7000,"D"
"20154","03070814",35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03073064",10,0,"5","01","D","100","D",,"C",0.0475,"D",214,"F",1061,"F","01","D",18000,"F"
"20154","03073254",21,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",360,"D","01","D",24000,"D"
"20154","03079574",45,0,"5","01","D","100","D","1","D",0.0475,"D",112,"F",188,"F","01","D",9452,"F"
"20154","03080014",32,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",481,"D","01","D",10000,"D"
"20154","03081734",56,0,"5","01","D","100","D","1","D",0.0475,"D",166,"D",84,"D","01","D",14000,"D"
"20154","03086864",37,0,"5","01","D","100","D","1","D",0.0475,"D",37,"D",2063,"D","01","D",3100,"D"
"20154","03087714",22,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",1281,"D","01","D",10000,"D"
"20154","03090293",20,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",603,"D","01","D",25000,"D"
"20154","03091263",14,0,"5","01","D","100","D","1","D",0.0475,"D",24,"D",876,"D","01","D",2000,"D"
"20154","03091784",24,0,"5","01","D","100","D","1","D",0.0475,"D",333,"D",630,"D","01","D",28000,"D"
"20154","03092983",49,0,"5","01","D","100","D","1","D",0.0475,"D",50,"D",850,"D","01","D",4200,"D"
"20154","03093823",30,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03094024",16,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03094123",12,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03094154",21,0,"5","01","D","100","D","1","D",0.0475,"D",101,"F",79,"F","01","D",8500,"F"
"20154","03095563",34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03096183",16,0,"5","01","D","100","D","1","D",0.0475,"D",17,"D",376,"D","01","D",1400,"D"
"20154","03096194",28,0,"5","01","D","100","D","1","D",0.0475,"D",30,"D",2470,"D","01","D",2500,"D"
"20154","03096954",26,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",1092,"D","01","D",50000,"D"
"20154","03097963",21,0,"5","01","D","100","D","1","D",0.0475,"D",65,"D",235,"D","01","D",5500,"D"
"20154","03098194",16,0,"5","01","D","100","D","1","D",0.0475,"D",83,"F",817,"F","01","D",7000,"F"
"20154","03099143",32,0,"5","01","D","100","D","1","D",0.0475,"D",2,"D",133,"D","01","D",150,"D"
"20154","03099423",45,0,"5","01","D","100","D","2","D",0.0475,"D",50,"F",850,"F","01","D",4200,"F"
"20154","03099743",23,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03100593",23,0,"5","01","D","100","D","2","D",0.0475,"D",451,"F",1049,"F","01","D",38000,"F"
"20154","03101263",10,0,"5","01","D","100","D","2","D",0.0475,"D",534,"F",2466,"F","01","D",45000,"F"
"20154","03101383",17,0,"5","01","D","100","D","1","D",0.0475,"D",6472,"D",4028,"D","01","D",363919,"T"
"20154","03101763",42,0,"5","01","D","100","D","1","D",0.0475,"D",273,"D",1227,"D","01","D",23000,"D"
"20154","03101783",14,0,"5","01","D","100","D","2","D",0.0475,"D",191,"F",4659,"F","01","D",16125,"F"
